geo,old_version_of_income_per_person_version_3,time
bmu,19500.0,1974
bmu,21080.0,1975
bmu,22400.0,1976
bmu,22610.0,1977
bmu,23110.0,1978
bmu,24710.0,1979
bmu,25580.0,1980
bmu,24350.0,1981
bmu,24910.0,1982
bmu,25050.0,1983
bmu,24960.0,1984
bmu,25950.0,1985
bmu,26600.0,1986
bmu,27650.0,1987
bmu,28060.0,1988
bmu,27900.0,1989
bmu,27000.0,1990
bmu,26570.0,1991
bmu,25760.0,1992
bmu,26440.0,1993
bmu,26690.0,1994
bmu,27450.0,1995
bmu,28180.0,1996
bmu,28750.0,1997
bmu,29200.0,1998
bmu,31150.0,1999
bmu,29060.0,2000
bmu,28690.0,2001
bmu,28990.0,2002
bmu,30520.0,2003
bmu,31480.0,2004
bmu,32800.0,2005
bmu,33830.0,2006
bmu,35150.0,2007
btn,196.1,1970
btn,201.1,1971
btn,203.0,1972
btn,215.9,1973
btn,218.5,1974
btn,227.6,1975
btn,234.5,1976
btn,246.0,1977
btn,236.9,1978
btn,285.4,1979
btn,344.8,1980
btn,350.6,1981
btn,356.3,1982
btn,383.3,1983
btn,407.6,1984
btn,390.7,1985
btn,425.2,1986
btn,502.5,1987
btn,476.5,1988
btn,503.2,1989
btn,500.5,1990
btn,510.5,1991
btn,505.9,1992
btn,510.9,1993
btn,526.3,1994
btn,563.1,1995
btn,586.2,1996
btn,672.3,1997
btn,673.9,1998
btn,694.6,1999
btn,707.1,2000
btn,709.3,2001
btn,722.7,2002
btn,797.0,2003
btn,830.2,2004
btn,869.0,2005
btn,925.5,2006
btn,1116.0,2007
bol,1690.0,1945
bol,1700.0,1946
bol,1710.0,1947
bol,1727.0,1948
bol,1743.0,1949
bol,1919.0,1950
bol,2013.0,1951
bol,2031.0,1952
bol,1800.0,1953
bol,1799.0,1954
bol,1853.0,1955
bol,1706.0,1956
bol,1614.0,1957
bol,1616.0,1958
bol,1575.0,1959
bol,1606.0,1960
bol,1603.0,1961
bol,1654.0,1962
bol,1720.0,1963
bol,1762.0,1964
bol,1806.0,1965
bol,1891.0,1966
bol,1962.0,1967
bol,2079.0,1968
bol,2120.0,1969
bol,2176.0,1970
bol,2204.0,1971
bol,2260.0,1972
bol,2357.0,1973
bol,2418.0,1974
bol,2516.0,1975
bol,2647.0,1976
bol,2691.0,1977
bol,2715.0,1978
bol,2652.0,1979
bol,2572.0,1980
bol,2547.0,1981
bol,2394.0,1982
bol,2249.0,1983
bol,2234.0,1984
bol,2181.0,1985
bol,2074.0,1986
bol,2089.0,1987
bol,2124.0,1988
bol,2138.0,1989
bol,2197.0,1990
bol,2262.0,1991
bol,2246.0,1992
bol,2287.0,1993
bol,2343.0,1994
bol,2400.0,1995
bol,2453.0,1996
bol,2523.0,1997
bol,2601.0,1998
bol,2562.0,1999
bol,2575.0,2000
bol,2571.0,2001
bol,2589.0,2002
bol,2617.0,2003
bol,2674.0,2004
bol,2730.0,2005
bol,2804.0,2006
bol,2879.0,2007
bih,3737.0,1990
bih,3284.0,1991
bih,2475.0,1992
bih,1842.0,1993
bih,1977.0,1994
bih,2139.0,1995
bih,3390.0,1996
bih,4633.0,1997
bih,5104.0,1998
bih,5389.0,1999
bih,5572.0,2000
bih,5716.0,2001
bih,5850.0,2002
bih,5927.0,2003
bih,6274.0,2004
bih,6571.0,2005
bih,6946.0,2006
bih,7429.0,2007
bwa,348.5,1950
bwa,355.1,1951
bwa,359.5,1952
bwa,365.7,1953
bwa,371.8,1954
bwa,377.4,1955
bwa,382.6,1956
bwa,387.8,1957
bwa,392.3,1958
bwa,398.7,1959
bwa,402.6,1960
bwa,410.2,1961
bwa,415.4,1962
bwa,422.2,1963
bwa,430.2,1964
bwa,436.8,1965
bwa,472.6,1966
bwa,513.0,1967
bwa,557.1,1968
bwa,601.5,1969
bwa,647.3,1970
bwa,747.2,1971
bwa,955.9,1972
bwa,1123.0,1973
bwa,1300.0,1974
bwa,1223.0,1975
bwa,1381.0,1976
bwa,1358.0,1977
bwa,1537.0,1978
bwa,1613.0,1979
bwa,1765.0,1980
bwa,1858.0,1981
bwa,1922.0,1982
bwa,2145.0,1983
bwa,2302.0,1984
bwa,2389.0,1985
bwa,2487.0,1986
bwa,2621.0,1987
bwa,2939.0,1988
bwa,3218.0,1989
bwa,3306.0,1990
bwa,3363.0,1991
bwa,3359.0,1992
bwa,3320.0,1993
bwa,3335.0,1994
bwa,3391.0,1995
bwa,3497.0,1996
bwa,3652.0,1997
bwa,3797.0,1998
bwa,3977.0,1999
bwa,4269.0,2000
bwa,4453.0,2001
bwa,4647.0,2002
bwa,4937.0,2003
bwa,5185.0,2004
bwa,5328.0,2005
bwa,5378.0,2006
bwa,5638.0,2007
bra,459.2,1700
bra,646.1,1820
bra,685.5,1850
bra,713.0,1870
bra,716.8,1871
bra,720.7,1872
bra,724.5,1873
bra,728.4,1874
bra,732.3,1875
bra,736.2,1876
bra,740.1,1877
bra,744.1,1878
bra,748.1,1879
bra,752.2,1880
bra,756.2,1881
bra,760.3,1882
bra,764.3,1883
bra,768.4,1884
bra,772.6,1885
bra,776.8,1886
bra,780.9,1887
bra,785.0,1888
bra,789.3,1889
bra,793.5,1890
bra,772.5,1891
bra,729.9,1892
bra,621.6,1893
bra,621.2,1894
bra,783.4,1895
bra,709.9,1896
bra,699.1,1897
bra,717.0,1898
bra,703.0,1899
bra,678.4,1900
bra,729.9,1901
bra,714.8,1902
bra,713.9,1903
bra,712.8,1904
bra,718.1,1905
bra,770.3,1906
bra,755.2,1907
bra,734.1,1908
bra,776.2,1909
bra,768.7,1910
bra,835.7,1911
bra,809.2,1912
bra,811.0,1913
bra,779.9,1914
bra,797.9,1915
bra,804.2,1916
bra,841.9,1917
bra,807.7,1918
bra,895.2,1919
bra,963.1,1920
bra,963.4,1921
bra,1009.0,1922
bra,1046.0,1923
bra,1024.0,1924
bra,1007.0,1925
bra,1008.0,1926
bra,1060.0,1927
bra,1158.0,1928
bra,1137.0,1929
bra,1048.0,1930
bra,1004.0,1931
bra,1018.0,1932
bra,1076.0,1933
bra,1142.0,1934
bra,1150.0,1935
bra,1235.0,1936
bra,1250.0,1937
bra,1276.0,1938
bra,1263.0,1939
bra,1250.0,1940
bra,1307.0,1941
bra,1229.0,1942
bra,1368.0,1943
bra,1386.0,1944
bra,1390.0,1945
bra,1501.0,1946
bra,1518.0,1947
bra,1596.0,1948
bra,1659.0,1949
bra,1672.0,1950
bra,1702.0,1951
bra,1752.0,1952
bra,1784.0,1953
bra,1848.0,1954
bra,1926.0,1955
bra,1896.0,1956
bra,1994.0,1957
bra,2111.0,1958
bra,2221.0,1959
bra,2335.0,1960
bra,2437.0,1961
bra,2511.0,1962
bra,2463.0,1963
bra,2472.0,1964
bra,2448.0,1965
bra,2527.0,1966
bra,2554.0,1967
bra,2704.0,1968
bra,2860.0,1969
bra,3057.0,1970
bra,3279.0,1971
bra,3539.0,1972
bra,3882.0,1973
bra,4083.0,1974
bra,4190.0,1975
bra,4472.0,1976
bra,4568.0,1977
bra,4681.0,1978
bra,4892.0,1979
bra,5198.0,1980
bra,4852.0,1981
bra,4765.0,1982
bra,4500.0,1983
bra,4646.0,1984
bra,4917.0,1985
bra,5205.0,1986
bra,5273.0,1987
bra,5158.0,1988
bra,5227.0,1989
bra,4923.0,1990
bra,4893.0,1991
bra,4802.0,1992
bra,4939.0,1993
bra,5163.0,1994
bra,5296.0,1995
bra,5366.0,1996
bra,5488.0,1997
bra,5422.0,1998
bra,5392.0,1999
bra,5556.0,2000
bra,5559.0,2001
bra,5599.0,2002
bra,5563.0,2003
bra,5801.0,2004
bra,5889.0,2005
bra,6027.0,2006
bra,6212.0,2007
vgb,26940.0,2002
vgb,26940.0,2003
vgb,26940.0,2004
vgb,29040.0,2005
vgb,31230.0,2006
vgb,33790.0,2007
brn,26410.0,1970
brn,26630.0,1971
brn,27770.0,1972
brn,29230.0,1973
brn,30380.0,1974
brn,29610.0,1975
brn,34260.0,1976
brn,36900.0,1977
brn,38210.0,1978
brn,45180.0,1979
brn,40230.0,1980
brn,30750.0,1981
brn,30110.0,1982
brn,29810.0,1983
brn,29020.0,1984
brn,27660.0,1985
brn,26030.0,1986
brn,25680.0,1987
brn,25140.0,1988
brn,24130.0,1989
brn,24050.0,1990
brn,24300.0,1991
brn,23340.0,1992
brn,22800.0,1993
brn,22580.0,1994
brn,22410.0,1995
brn,22840.0,1996
brn,22930.0,1997
brn,22830.0,1998
brn,21320.0,1999
brn,21440.0,2000
brn,21620.0,2001
brn,21850.0,2002
brn,22400.0,2003
brn,22010.0,2004
brn,21620.0,2005
brn,22250.0,2006
brn,21870.0,2007
bgr,839.9,1870
bgr,1131.0,1890
bgr,1223.0,1900
bgr,1456.0,1910
bgr,1534.0,1913
bgr,908.8,1924
bgr,922.4,1925
bgr,1169.0,1926
bgr,1255.0,1927
bgr,1219.0,1928
bgr,1180.0,1929
bgr,1284.0,1930
bgr,1454.0,1931
bgr,1444.0,1932
bgr,1450.0,1933
bgr,1309.0,1934
bgr,1236.0,1935
bgr,1493.0,1936
bgr,1567.0,1937
bgr,1595.0,1938
bgr,1603.0,1939
bgr,1548.0,1940
bgr,1567.0,1941
bgr,1479.0,1942
bgr,1513.0,1943
bgr,1387.0,1944
bgr,1073.0,1945
bgr,1651.0,1950
bgr,1989.0,1951
bgr,1893.0,1952
bgr,2085.0,1953
bgr,2025.0,1954
bgr,2148.0,1955
bgr,2128.0,1956
bgr,2330.0,1957
bgr,2508.0,1958
bgr,2684.0,1959
bgr,2912.0,1960
bgr,3072.0,1961
bgr,3295.0,1962
bgr,3418.0,1963
bgr,3657.0,1964
bgr,3850.0,1965
bgr,4125.0,1966
bgr,4320.0,1967
bgr,4368.0,1968
bgr,4546.0,1969
bgr,4773.0,1970
bgr,4902.0,1971
bgr,5110.0,1972
bgr,5284.0,1973
bgr,5414.0,1974
bgr,5831.0,1975
bgr,5982.0,1976
bgr,5896.0,1977
bgr,6019.0,1978
bgr,6245.0,1979
bgr,6044.0,1980
bgr,6186.0,1981
bgr,6370.0,1982
bgr,6237.0,1983
bgr,6430.0,1984
bgr,6226.0,1985
bgr,6380.0,1986
bgr,6382.0,1987
bgr,6335.0,1988
bgr,6216.0,1989
bgr,5597.0,1990
bgr,5198.0,1991
bgr,4882.0,1992
bgr,4932.0,1993
bgr,5074.0,1994
bgr,5283.0,1995
bgr,4842.0,1996
bgr,4624.0,1997
bgr,4866.0,1998
bgr,5028.0,1999
bgr,5350.0,2000
bgr,5627.0,2001
bgr,5962.0,2002
bgr,6278.0,2003
bgr,6731.0,2004
bgr,7190.0,2005
bgr,7674.0,2006
bgr,8205.0,2007
bfa,474.3,1950
bfa,487.1,1951
bfa,499.6,1952
bfa,512.3,1953
bfa,525.5,1954
bfa,539.3,1955
bfa,553.7,1956
bfa,567.6,1957
bfa,583.0,1958
bfa,597.5,1959
bfa,608.7,1960
bfa,629.8,1961
bfa,664.5,1962
bfa,651.7,1963
bfa,661.8,1964
bfa,681.5,1965
bfa,678.6,1966
bfa,731.0,1967
bfa,745.7,1968
bfa,751.8,1969
bfa,744.8,1970
bfa,765.1,1971
bfa,786.1,1972
bfa,734.5,1973
bfa,710.3,1974
bfa,669.5,1975
bfa,652.4,1976
bfa,683.7,1977
bfa,746.4,1978
bfa,736.6,1979
bfa,731.0,1980
bfa,744.8,1981
bfa,742.4,1982
bfa,715.6,1983
bfa,708.7,1984
bfa,780.7,1985
bfa,878.7,1986
bfa,838.9,1987
bfa,881.0,1988
bfa,843.8,1989
bfa,809.5,1990
bfa,862.8,1991
bfa,857.0,1992
bfa,824.0,1993
bfa,808.4,1994
bfa,818.5,1995
bfa,854.6,1996
bfa,870.3,1997
bfa,900.0,1998
bfa,928.5,1999
bfa,921.1,2000
bfa,947.3,2001
bfa,954.4,2002
bfa,993.8,2003
bfa,1007.0,2004
bfa,1046.0,2005
bfa,1079.0,2006
bfa,1119.0,2007
bdi,360.1,1950
bdi,374.2,1951
bdi,379.2,1952
bdi,387.8,1953
bdi,401.9,1954
bdi,407.5,1955
bdi,415.8,1956
bdi,424.2,1957
bdi,428.5,1958
bdi,445.2,1959
bdi,443.6,1960
bdi,372.5,1961
bdi,397.0,1962
bdi,407.0,1963
bdi,420.4,1964
bdi,424.8,1965
bdi,433.1,1966
bdi,461.6,1967
bdi,447.1,1968
bdi,433.8,1969
bdi,540.2,1970
bdi,570.6,1971
bdi,518.7,1972
bdi,554.5,1973
bdi,541.5,1974
bdi,534.9,1975
bdi,565.8,1976
bdi,621.5,1977
bdi,599.7,1978
bdi,583.4,1979
bdi,603.4,1980
bdi,642.1,1981
bdi,625.4,1982
bdi,629.6,1983
bdi,614.4,1984
bdi,671.6,1985
bdi,683.9,1986
bdi,695.0,1987
bdi,702.5,1988
bdi,696.6,1989
bdi,704.6,1990
bdi,722.6,1991
bdi,706.0,1992
bdi,685.2,1993
bdi,654.0,1994
bdi,566.9,1995
bdi,517.3,1996
bdi,517.6,1997
bdi,529.4,1998
bdi,509.0,1999
bdi,496.0,2000
bdi,492.3,2001
bdi,498.9,2002
bdi,477.4,2003
bdi,482.5,2004
bdi,468.7,2005
bdi,473.7,2006
bdi,479.9,2007
khm,482.0,1950
khm,486.3,1951
khm,504.5,1952
khm,497.4,1953
khm,541.8,1954
khm,517.7,1955
khm,571.6,1956
khm,594.3,1957
khm,607.9,1958
khm,649.8,1959
khm,670.5,1960
khm,646.5,1961
khm,680.4,1962
khm,711.7,1963
khm,673.9,1964
khm,687.3,1965
khm,699.7,1966
khm,716.7,1967
khm,730.0,1968
khm,722.2,1969
khm,647.1,1970
khm,615.4,1971
khm,577.3,1972
khm,777.6,1973
khm,658.1,1974
khm,579.7,1975
khm,643.7,1976
khm,718.8,1977
khm,812.5,1978
khm,832.8,1979
khm,830.5,1980
khm,817.9,1981
khm,855.0,1982
khm,888.1,1983
khm,928.1,1984
khm,967.8,1985
khm,991.6,1986
khm,936.4,1987
khm,924.7,1988
khm,913.0,1989
khm,880.2,1990
khm,913.0,1991
khm,934.2,1992
khm,927.3,1993
khm,931.8,1994
khm,969.6,1995
khm,1000.0,1996
khm,1005.0,1997
khm,998.8,1998
khm,1086.0,1999
khm,1141.0,2000
khm,1184.0,2001
khm,1227.0,2002
khm,1268.0,2003
khm,1372.0,2004
khm,1530.0,2005
khm,1667.0,2006
khm,1806.0,2007
cmr,671.0,1950
cmr,687.4,1951
cmr,703.8,1952
cmr,720.0,1953
cmr,736.8,1954
cmr,753.9,1955
cmr,770.8,1956
cmr,788.0,1957
cmr,805.5,1958
cmr,822.5,1959
cmr,832.0,1960
cmr,828.6,1961
cmr,840.0,1962
cmr,856.5,1963
cmr,871.8,1964
cmr,873.6,1965
cmr,897.8,1966
cmr,905.3,1967
cmr,945.8,1968
cmr,972.8,1969
cmr,981.8,1970
cmr,990.0,1971
cmr,1011.0,1972
cmr,1003.0,1973
cmr,1024.0,1974
cmr,1052.0,1975
cmr,1044.0,1976
cmr,1070.0,1977
cmr,1095.0,1978
cmr,1121.0,1979
cmr,1194.0,1980
cmr,1354.0,1981
cmr,1421.0,1982
cmr,1478.0,1983
cmr,1546.0,1984
cmr,1632.0,1985
cmr,1695.0,1986
cmr,1562.0,1987
cmr,1447.0,1988
cmr,1279.0,1989
cmr,1222.0,1990
cmr,1142.0,1991
cmr,1076.0,1992
cmr,1014.0,1993
cmr,962.1,1994
cmr,968.6,1995
cmr,991.7,1996
cmr,1017.0,1997
cmr,1042.0,1998
cmr,1063.0,1999
cmr,1082.0,2000
cmr,1115.0,2001
cmr,1161.0,2002
cmr,1187.0,2003
cmr,1203.0,2004
cmr,1201.0,2005
cmr,1220.0,2006
cmr,1235.0,2007
can,430.0,1700
can,904.4,1820
can,1000.0,1830
can,1162.0,1840
can,1330.0,1850
can,1451.0,1860
can,1695.0,1870
can,1755.0,1871
can,1705.0,1872
can,1842.0,1873
can,1854.0,1874
can,1784.0,1875
can,1641.0,1876
can,1727.0,1877
can,1637.0,1878
can,1765.0,1879
can,1816.0,1880
can,2040.0,1881
can,2109.0,1882
can,2090.0,1883
can,2231.0,1884
can,2073.0,1885
can,2075.0,1886
can,2120.0,1887
can,2249.0,1888
can,2239.0,1889
can,2378.0,1890
can,2409.0,1891
can,2371.0,1892
can,2334.0,1893
can,2420.0,1894
can,2371.0,1895
can,2288.0,1896
can,2512.0,1897
can,2583.0,1898
can,2796.0,1899
can,2911.0,1900
can,3097.0,1901
can,3331.0,1902
can,3334.0,1903
can,3280.0,1904
can,3562.0,1905
can,3846.0,1906
can,3875.0,1907
can,3572.0,1908
can,3850.0,1909
can,4066.0,1910
can,4213.0,1911
can,4377.0,1912
can,4447.0,1913
can,4025.0,1914
can,4233.0,1915
can,4646.0,1916
can,4801.0,1917
can,4441.0,1918
can,4019.0,1919
can,3861.0,1920
can,3357.0,1921
can,3793.0,1922
can,3976.0,1923
can,3977.0,1924
can,4340.0,1925
can,4497.0,1926
can,4847.0,1927
can,5172.0,1928
can,5065.0,1929
can,4811.0,1930
can,4004.0,1931
can,3671.0,1932
can,3370.0,1933
can,3691.0,1934
can,3951.0,1935
can,4124.0,1936
can,4473.0,1937
can,4546.0,1938
can,4768.0,1939
can,5368.0,1940
can,6051.0,1941
can,7033.0,1942
can,7263.0,1943
can,7443.0,1944
can,7133.0,1945
can,6931.0,1946
can,7088.0,1947
can,7065.0,1948
can,7064.0,1949
can,7291.0,1950
can,7533.0,1951
can,7833.0,1952
can,7984.0,1953
can,7699.0,1954
can,8201.0,1955
can,8652.0,1956
can,8607.0,1957
can,8534.0,1958
can,8676.0,1959
can,8753.0,1960
can,8833.0,1961
can,9277.0,1962
can,9566.0,1963
can,9999.0,1964
can,10470.0,1965
can,10950.0,1966
can,11080.0,1967
can,11480.0,1968
can,11910.0,1969
can,12050.0,1970
can,12560.0,1971
can,13070.0,1972
can,13840.0,1973
can,14200.0,1974
can,14320.0,1975
can,14900.0,1976
can,15220.0,1977
can,15680.0,1978
can,16170.0,1979
can,16180.0,1980
can,16470.0,1981
can,15780.0,1982
can,16080.0,1983
can,16840.0,1984
can,17580.0,1985
can,17860.0,1986
can,18350.0,1987
can,18990.0,1988
can,19110.0,1989
can,18870.0,1990
can,18260.0,1991
can,18150.0,1992
can,18320.0,1993
can,18980.0,1994
can,19270.0,1995
can,19350.0,1996
can,19950.0,1997
can,20550.0,1998
can,21470.0,1999
can,22370.0,2000
can,22530.0,2001
can,23000.0,2002
can,23240.0,2003
can,23730.0,2004
can,24190.0,2005
can,24610.0,2006
can,25030.0,2007
cpv,449.6,1950
cpv,455.3,1951
cpv,461.1,1952
cpv,467.0,1953
cpv,460.5,1954
cpv,462.7,1955
cpv,468.5,1956
cpv,452.5,1957
cpv,448.7,1958
cpv,486.2,1959
cpv,507.5,1960
cpv,524.6,1961
cpv,539.5,1962
cpv,552.6,1963
cpv,564.2,1964
cpv,574.7,1965
cpv,584.7,1966
cpv,593.8,1967
cpv,602.4,1968
cpv,610.7,1969
cpv,619.0,1970
cpv,566.4,1971
cpv,536.2,1972
cpv,528.8,1973
cpv,511.8,1974
cpv,524.7,1975
cpv,520.3,1976
cpv,517.8,1977
cpv,566.6,1978
cpv,621.6,1979
cpv,840.5,1980
cpv,903.7,1981
cpv,916.0,1982
cpv,987.9,1983
cpv,1009.0,1984
cpv,1079.0,1985
cpv,1092.0,1986
cpv,1148.0,1987
cpv,1164.0,1988
cpv,1206.0,1989
cpv,1231.0,1990
cpv,797.0,1991
cpv,639.4,1992
cpv,1182.0,1993
cpv,1241.0,1994
cpv,1318.0,1995
cpv,1387.0,1996
cpv,1475.0,1997
cpv,1565.0,1998
cpv,1681.0,1999
cpv,1777.0,2000
cpv,1866.0,2001
cpv,1942.0,2002
cpv,2028.0,2003
cpv,1967.0,2004
cpv,2151.0,2005
cpv,2230.0,2006
cpv,2331.0,2007
cym,30640.0,2002
cym,30640.0,2003
cym,30640.0,2004
cym,31980.0,2005
cym,32850.0,2006
cym,33540.0,2007
caf,771.6,1950
caf,790.5,1951
caf,809.0,1952
caf,827.0,1953
caf,845.3,1954
caf,863.7,1955
caf,881.4,1956
caf,899.2,1957
caf,917.0,1958
caf,934.1,1959
caf,925.4,1960
caf,942.9,1961
caf,900.9,1962
caf,881.1,1963
caf,877.8,1964
caf,866.0,1965
caf,842.8,1966
caf,857.9,1967
caf,847.4,1968
caf,872.0,1969
caf,890.5,1970
caf,844.1,1971
caf,808.0,1972
caf,828.1,1973
caf,787.4,1974
caf,781.8,1975
caf,794.8,1976
caf,837.7,1977
caf,830.6,1978
caf,763.6,1979
caf,736.8,1980
caf,728.5,1981
caf,722.5,1982
caf,661.0,1983
caf,686.1,1984
caf,673.3,1985
caf,669.9,1986
caf,638.0,1987
caf,632.6,1988
caf,637.9,1989
caf,642.8,1990
caf,620.9,1991
caf,564.8,1992
caf,549.6,1993
caf,569.3,1994
caf,585.9,1995
caf,530.7,1996
caf,559.2,1997
caf,568.2,1998
caf,576.6,1999
caf,575.5,2000
caf,569.0,2001
caf,557.8,2002
caf,510.7,2003
caf,509.5,2004
caf,512.2,2005
caf,524.0,2006
caf,536.2,2007
tcd,475.5,1950
tcd,486.3,1951
tcd,496.9,1952
tcd,507.4,1953
tcd,518.3,1954
tcd,529.4,1955
tcd,540.5,1956
tcd,551.7,1957
tcd,563.2,1958
tcd,574.0,1959
tcd,568.6,1960
tcd,566.3,1961
tcd,586.0,1962
tcd,567.1,1963
tcd,542.0,1964
tcd,533.1,1965
tcd,512.3,1966
tcd,504.6,1967
tcd,491.5,1968
tcd,514.0,1969
tcd,512.6,1970
tcd,510.9,1971
tcd,465.5,1972
tcd,432.7,1973
tcd,480.9,1974
tcd,550.5,1975
tcd,529.4,1976
tcd,478.1,1977
tcd,464.2,1978
tcd,360.8,1979
tcd,339.3,1980
tcd,335.1,1981
tcd,336.4,1982
tcd,373.9,1983
tcd,377.9,1984
tcd,456.7,1985
tcd,426.0,1986
tcd,401.5,1987
tcd,449.5,1988
tcd,462.8,1989
tcd,421.2,1990
tcd,449.4,1991
tcd,446.1,1992
tcd,423.2,1993
tcd,431.4,1994
tcd,419.9,1995
tcd,419.5,1996
tcd,423.7,1997
tcd,442.2,1998
tcd,438.2,1999
tcd,428.8,2000
tcd,457.1,2001
tcd,487.5,2002
tcd,526.6,2003
tcd,679.0,2004
tcd,708.6,2005
tcd,690.1,2006
tcd,674.4,2007
chl,693.7,1820
chl,663.3,1821
chl,666.8,1822
chl,664.2,1823
chl,648.0,1824
chl,667.3,1825
chl,672.3,1826
chl,675.2,1827
chl,670.2,1828
chl,674.1,1829
chl,663.7,1830
chl,662.8,1831
chl,671.4,1832
chl,668.8,1833
chl,683.1,1834
chl,698.4,1835
chl,693.2,1836
chl,709.6,1837
chl,712.6,1838
chl,713.9,1839
chl,750.8,1840
chl,752.1,1841
chl,760.7,1842
chl,775.5,1843
chl,778.3,1844
chl,793.2,1845
chl,811.2,1846
chl,819.9,1847
chl,844.8,1848
chl,895.3,1849
chl,931.6,1850
chl,947.6,1851
chl,966.1,1852
chl,935.5,1853
chl,952.9,1854
chl,986.6,1855
chl,988.5,1856
chl,1011.0,1857
chl,1045.0,1858
chl,1068.0,1859
chl,1094.0,1860
chl,1083.0,1861
chl,1069.0,1862
chl,1098.0,1863
chl,1145.0,1864
chl,1172.0,1865
chl,1186.0,1866
chl,1128.0,1867
chl,1172.0,1868
chl,1276.0,1869
chl,1290.0,1870
chl,1274.0,1871
chl,1349.0,1872
chl,1417.0,1873
chl,1337.0,1874
chl,1426.0,1875
chl,1390.0,1876
chl,1325.0,1877
chl,1385.0,1878
chl,1572.0,1879
chl,1740.0,1880
chl,1775.0,1881
chl,1895.0,1882
chl,1879.0,1883
chl,1869.0,1884
chl,1788.0,1885
chl,1837.0,1886
chl,1938.0,1887
chl,1836.0,1888
chl,1858.0,1889
chl,1966.0,1890
chl,2099.0,1891
chl,2030.0,1892
chl,2103.0,1893
chl,2042.0,1894
chl,2158.0,1895
chl,2143.0,1896
chl,2070.0,1897
chl,2292.0,1898
chl,2279.0,1899
chl,2194.0,1900
chl,2223.0,1901
chl,2293.0,1902
chl,2139.0,1903
chl,2287.0,1904
chl,2259.0,1905
chl,2408.0,1906
chl,2507.0,1907
chl,2743.0,1908
chl,2726.0,1909
chl,3000.0,1910
chl,2887.0,1911
chl,2968.0,1912
chl,2988.0,1913
chl,2497.0,1914
chl,2389.0,1915
chl,2895.0,1916
chl,2923.0,1917
chl,2926.0,1918
chl,2480.0,1919
chl,2768.0,1920
chl,2370.0,1921
chl,2426.0,1922
chl,2885.0,1923
chl,3062.0,1924
chl,3152.0,1925
chl,2850.0,1926
chl,2760.0,1927
chl,3332.0,1928
chl,3455.0,1929
chl,2859.0,1930
chl,2218.0,1931
chl,1844.0,1932
chl,2236.0,1933
chl,2655.0,1934
chl,2761.0,1935
chl,2847.0,1936
chl,3181.0,1937
chl,3161.0,1938
chl,3169.0,1939
chl,3236.0,1940
chl,3141.0,1941
chl,3226.0,1942
chl,3256.0,1943
chl,3256.0,1944
chl,3471.0,1945
chl,3699.0,1946
chl,3240.0,1947
chl,3712.0,1948
chl,3569.0,1949
chl,3670.0,1950
chl,3731.0,1951
chl,3893.0,1952
chl,4112.0,1953
chl,3907.0,1954
chl,3975.0,1955
chl,3957.0,1956
chl,4264.0,1957
chl,4392.0,1958
chl,4042.0,1959
chl,4270.0,1960
chl,4366.0,1961
chl,4465.0,1962
chl,4639.0,1963
chl,4638.0,1964
chl,4577.0,1965
chl,4984.0,1966
chl,5046.0,1967
chl,5128.0,1968
chl,5220.0,1969
chl,5231.0,1970
chl,5597.0,1971
chl,5429.0,1972
chl,5034.0,1973
chl,4992.0,1974
chl,4273.0,1975
chl,4347.0,1976
chl,4700.0,1977
chl,5011.0,1978
chl,5345.0,1979
chl,5680.0,1980
chl,5932.0,1981
chl,5035.0,1982
chl,4810.0,1983
chl,5011.0,1984
chl,5030.0,1985
chl,5228.0,1986
chl,5481.0,1987
chl,5781.0,1988
chl,6283.0,1989
chl,6402.0,1990
chl,6795.0,1991
chl,7506.0,1992
chl,7906.0,1993
chl,8400.0,1994
chl,8974.0,1995
chl,9505.0,1996
chl,9997.0,1997
chl,10190.0,1998
chl,9985.0,1999
chl,10310.0,2000
chl,10540.0,2001
chl,10650.0,2002
chl,10950.0,2003
chl,11480.0,2004
chl,12010.0,2005
chl,12380.0,2006
chl,12880.0,2007
chn,600.0,1700
chn,600.0,1820
chn,600.0,1850
chn,530.0,1870
chn,540.5,1890
chn,545.4,1900
chn,552.3,1913
chn,562.5,1929
chn,567.6,1930
chn,569.2,1931
chn,582.9,1932
chn,578.6,1933
chn,525.4,1934
chn,564.8,1935
chn,597.4,1936
chn,579.7,1937
chn,562.3,1938
chn,448.0,1950
chn,500.0,1955
chn,500.0,1956
chn,500.0,1957
chn,300.0,1959
chn,130.0,1960
chn,130.0,1961
chn,230.0,1962
chn,270.0,1963
chn,700.0,1966
chn,706.9,1967
chn,674.9,1968
chn,713.0,1969
chn,778.4,1970
chn,795.0,1971
chn,798.3,1972
chn,838.4,1973
chn,835.1,1974
chn,871.2,1975
chn,852.7,1976
chn,893.6,1977
chn,978.0,1978
chn,1039.0,1979
chn,1061.0,1980
chn,1110.0,1981
chn,1186.0,1982
chn,1258.0,1983
chn,1396.0,1984
chn,1519.0,1985
chn,1597.0,1986
chn,1737.0,1987
chn,1830.0,1988
chn,1834.0,1989
chn,1871.0,1990
chn,1967.0,1991
chn,2132.0,1992
chn,2312.0,1993
chn,2515.0,1994
chn,2863.0,1995
chn,2892.0,1996
chn,3013.0,1997
chn,2993.0,1998
chn,3162.0,1999
chn,3421.0,2000
chn,3759.0,2001
chn,4197.0,2002
chn,4803.0,2003
