gdppercapita_us_inflation_adjusted,geo,time
1061.0,alb,1980
1100.0,alb,1981
1111.0,alb,1982
1101.0,alb,1983
1065.0,alb,1984
1060.0,alb,1985
1092.0,alb,1986
1054.0,alb,1987
1014.0,alb,1988
1092.0,alb,1989
977.8,alb,1990
688.0,alb,1991
643.3,alb,1992
714.2,alb,1993
784.6,alb,1994
899.8,alb,1995
990.7,alb,1996
895.6,alb,1997
1014.0,alb,1998
1118.0,alb,1999
1200.0,alb,2000
1282.0,alb,2001
1314.0,alb,2002
1381.0,alb,2003
1454.0,alb,2004
1526.0,alb,2005
1594.0,alb,2006
1682.0,alb,2007
1804.0,alb,2008
1857.0,alb,2009
1915.0,alb,2010
1966.0,alb,2011
1280.0,dza,1960
1085.0,dza,1961
855.9,dza,1962
1128.0,dza,1963
1170.0,dza,1964
1215.0,dza,1965
1128.0,dza,1966
1201.0,dza,1967
1292.0,dza,1968
1359.0,dza,1969
1436.0,dza,1970
1236.0,dza,1971
1528.0,dza,1972
1538.0,dza,1973
1603.0,dza,1974
1632.0,dza,1975
1714.0,dza,1976
1748.0,dza,1977
1848.0,dza,1978
1923.0,dza,1979
1876.0,dza,1980
1870.0,dza,1981
1925.0,dza,1982
1963.0,dza,1983
2008.0,dza,1984
2020.0,dza,1985
1970.0,dza,1986
1902.0,dza,1987
1833.0,dza,1988
1865.0,dza,1989
1833.0,dza,1990
1767.0,dza,1991
1756.0,dza,1992
1680.0,dza,1993
1630.0,dza,1994
1660.0,dza,1995
1698.0,dza,1996
1690.0,dza,1997
1751.0,dza,1998
1781.0,dza,1999
1794.0,dza,2000
1814.0,dza,2001
1872.0,dza,2002
1972.0,dza,2003
2043.0,dza,2004
2115.0,dza,2005
2125.0,dza,2006
2155.0,dza,2007
2174.0,dza,2008
2193.0,dza,2009
2232.0,dza,2010
2255.0,dza,2011
18260.0,and,1970
18140.0,and,1971
18650.0,and,1972
19140.0,and,1973
19300.0,and,1974
18610.0,and,1975
18510.0,and,1976
18390.0,and,1977
18040.0,and,1978
17380.0,and,1979
17010.0,and,1980
16170.0,and,1981
15510.0,and,1982
14980.0,and,1983
14550.0,and,1984
14350.0,and,1985
14440.0,and,1986
14980.0,and,1987
15520.0,and,1988
15950.0,and,1989
16070.0,and,1990
15810.0,and,1991
15190.0,and,1992
14320.0,and,1993
14090.0,and,1994
14130.0,and,1995
14660.0,and,1996
16070.0,and,1997
16760.0,and,1998
17510.0,and,1999
17540.0,and,2000
19090.0,and,2001
19430.0,and,2002
19830.0,and,2003
20250.0,and,2004
20740.0,and,2005
21600.0,and,2006
21500.0,and,2007
21940.0,and,2008
362.5,ago,1985
362.4,ago,1986
381.2,ago,1987
392.8,ago,1988
384.4,ago,1989
372.8,ago,1990
357.3,ago,1991
322.1,ago,1992
234.7,ago,1993
235.2,ago,1994
251.9,ago,1995
272.3,ago,1996
286.0,ago,1997
297.4,ago,1998
298.6,ago,1999
298.4,ago,2000
297.9,ago,2001
329.6,ago,2002
328.8,ago,2003
353.2,ago,2004
404.3,ago,2005
473.1,ago,2006
563.0,ago,2007
622.6,ago,2008
619.8,ago,2009
623.2,ago,2010
630.0,ago,2011
3816.0,atg,1977
3963.0,atg,1978
4254.0,atg,1979
4639.0,atg,1980
4869.0,atg,1981
4937.0,atg,1982
5245.0,atg,1983
5851.0,atg,1984
6423.0,atg,1985
7360.0,atg,1986
8098.0,atg,1987
8651.0,atg,1988
9221.0,atg,1989
9454.0,atg,1990
9562.0,atg,1991
9484.0,atg,1992
9776.0,atg,1993
10140.0,atg,1994
9466.0,atg,1995
9845.0,atg,1996
10060.0,atg,1997
10240.0,atg,1998
9863.0,atg,1999
10140.0,atg,2000
9640.0,atg,2001
9753.0,atg,2002
10240.0,atg,2003
10600.0,atg,2004
11100.0,atg,2005
12450.0,atg,2006
13500.0,atg,2007
13350.0,atg,2008
11650.0,atg,2009
10610.0,atg,2010
9978.0,atg,2011
5252.0,arg,1960
5448.0,arg,1961
5317.0,arg,1962
4956.0,arg,1963
5375.0,arg,1964
5856.0,arg,1965
5733.0,arg,1966
5833.0,arg,1967
6028.0,arg,1968
6515.0,arg,1969
6611.0,arg,1970
6873.0,arg,1971
6868.0,arg,1972
6940.0,arg,1973
7201.0,arg,1974
7082.0,arg,1975
6830.0,arg,1976
7194.0,arg,1977
6768.0,arg,1978
7350.0,arg,1979
7541.0,arg,1980
7004.0,arg,1981
6556.0,arg,1982
6707.0,arg,1983
6752.0,arg,1984
6146.0,arg,1985
6532.0,arg,1986
6623.0,arg,1987
6361.0,arg,1988
5800.0,arg,1989
5582.0,arg,1990
6203.0,arg,1991
6852.0,arg,1992
7162.0,arg,1993
7484.0,arg,1994
7180.0,arg,1995
7484.0,arg,1996
7994.0,arg,1997
8205.0,arg,1998
7840.0,arg,1999
7696.0,arg,2000
7283.0,arg,2001
6428.0,arg,2002
6933.0,arg,2003
7492.0,arg,2004
8108.0,arg,2005
8717.0,arg,2006
9389.0,arg,2007
9936.0,arg,2008
9933.0,arg,2009
10750.0,arg,2010
11600.0,arg,2011
795.4,arm,1990
708.8,arm,1991
420.0,arm,1992
392.1,arm,1993
423.3,arm,1994
461.9,arm,1995
496.9,arm,1996
519.5,arm,1997
562.0,arm,1998
584.0,arm,1999
621.4,arm,2000
683.1,arm,2001
774.4,arm,2002
883.2,arm,2003
975.0,arm,2004
1109.0,arm,2005
1254.0,arm,2006
1424.0,arm,2007
1520.0,arm,2008
1302.0,arm,2009
1327.0,arm,2010
1384.0,arm,2011
13000.0,abw,1987
15390.0,abw,1988
16790.0,abw,1989
18470.0,abw,1990
18470.0,abw,1991
18180.0,abw,1992
17790.0,abw,1993
17830.0,abw,1994
18950.0,abw,1995
18550.0,abw,1996
19500.0,abw,1997
20410.0,abw,1998
20270.0,abw,1999
20590.0,abw,2000
19980.0,abw,2001
19010.0,abw,2002
18850.0,abw,2003
9408.0,aus,1960
9452.0,aus,1961
9351.0,aus,1962
9749.0,aus,1963
10230.0,aus,1964
10630.0,aus,1965
10640.0,aus,1966
11170.0,aus,1967
11530.0,aus,1968
12090.0,aus,1969
12710.0,aus,1970
12780.0,aus,1971
13030.0,aus,1972
13180.0,aus,1973
13380.0,aus,1974
13380.0,aus,1975
13590.0,aus,1976
13920.0,aus,1977
13880.0,aus,1978
14300.0,aus,1979
14560.0,aus,1980
14810.0,aus,1981
15040.0,aus,1982
14510.0,aus,1983
15030.0,aus,1984
15570.0,aus,1985
16020.0,aus,1986
16200.0,aus,1987
16830.0,aus,1988
17200.0,aus,1989
17550.0,aus,1990
17270.0,aus,1991
17140.0,aus,1992
17670.0,aus,1993
18190.0,aus,1994
18690.0,aus,1995
19180.0,aus,1996
19710.0,aus,1997
20390.0,aus,1998
21150.0,aus,1999
21710.0,aus,2000
21820.0,aus,2001
22400.0,aus,2002
22830.0,aus,2003
23500.0,aus,2004
23930.0,aus,2005
24300.0,aus,2006
24770.0,aus,2007
25190.0,aus,2008
25010.0,aus,2009
25190.0,aus,2010
25310.0,aus,2011
7434.0,aut,1960
7803.0,aut,1961
7961.0,aut,1962
8237.0,aut,1963
8683.0,aut,1964
8927.0,aut,1965
9365.0,aut,1966
9575.0,aut,1967
9952.0,aut,1968
10540.0,aut,1969
11090.0,aut,1970
11600.0,aut,1971
12250.0,aut,1972
12780.0,aut,1973
13260.0,aut,1974
13240.0,aut,1975
13880.0,aut,1976
14580.0,aut,1977
14560.0,aut,1978
15360.0,aut,1979
15630.0,aut,1980
15570.0,aut,1981
15870.0,aut,1982
16370.0,aut,1983
16380.0,aut,1984
16780.0,aut,1985
17150.0,aut,1986
17370.0,aut,1987
17920.0,aut,1988
18530.0,aut,1989
19190.0,aut,1990
19660.0,aut,1991
19850.0,aut,1992
19790.0,aut,1993
20190.0,aut,1994
20690.0,aut,1995
21170.0,aut,1996
21640.0,aut,1997
22430.0,aut,1998
23180.0,aut,1999
23970.0,aut,2000
24090.0,aut,2001
24380.0,aut,2002
24470.0,aut,2003
24950.0,aut,2004
25370.0,aut,2005
26170.0,aut,2006
27040.0,aut,2007
27310.0,aut,2008
26180.0,aut,2009
26640.0,aut,2010
27270.0,aut,2011
1251.0,aze,1990
1223.0,aze,1991
932.3,aze,1992
706.1,aze,1993
559.4,aze,1994
487.7,aze,1995
489.1,aze,1996
512.5,aze,1997
558.4,aze,1998
594.5,aze,1999
655.1,aze,2000
714.4,aze,2001
784.2,aze,2002
865.5,aze,2003
945.5,aze,2004
1183.0,aze,2005
1574.0,aze,2006
1946.0,aze,2007
2111.0,aze,2008
2260.0,aze,2009
2345.0,aze,2010
2339.0,aze,2011
11930.0,bhs,1960
12560.0,bhs,1961
13190.0,bhs,1962
13860.0,bhs,1963
14580.0,bhs,1964
15370.0,bhs,1965
16050.0,bhs,1966
16870.0,bhs,1967
17590.0,bhs,1968
18520.0,bhs,1969
16940.0,bhs,1970
16770.0,bhs,1971
15830.0,bhs,1972
16680.0,bhs,1973
13620.0,bhs,1974
11370.0,bhs,1975
11710.0,bhs,1976
12510.0,bhs,1977
13970.0,bhs,1978
17240.0,bhs,1979
17950.0,bhs,1980
15940.0,bhs,1981
16630.0,bhs,1982
16860.0,bhs,1983
18840.0,bhs,1984
19360.0,bhs,1985
19340.0,bhs,1986
19570.0,bhs,1987
19690.0,bhs,1988
20650.0,bhs,1989
19970.0,bhs,1990
18790.0,bhs,1991
17740.0,bhs,1992
17470.0,bhs,1993
17710.0,bhs,1994
18200.0,bhs,1995
18700.0,bhs,1996
18850.0,bhs,1997
19510.0,bhs,1998
20670.0,bhs,1999
21260.0,bhs,2000
21530.0,bhs,2001
21810.0,bhs,2002
21230.0,bhs,2003
21110.0,bhs,2004
21510.0,bhs,2005
21730.0,bhs,2006
21720.0,bhs,2007
20910.0,bhs,2008
19620.0,bhs,2009
19400.0,bhs,2010
19470.0,bhs,2011
11130.0,bhr,1980
10140.0,bhr,1981
9085.0,bhr,1982
9409.0,bhr,1983
9620.0,bhr,1984
8896.0,bhr,1985
8711.0,bhr,1986
9287.0,bhr,1987
9592.0,bhr,1988
9309.0,bhr,1989
9428.0,bhr,1990
10200.0,bhr,1991
10610.0,bhr,1992
11690.0,bhr,1993
11390.0,bhr,1994
11540.0,bhr,1995
11690.0,bhr,1996
11680.0,bhr,1997
11870.0,bhr,1998
12080.0,bhr,1999
12490.0,bhr,2000
12980.0,bhr,2001
13670.0,bhr,2002
14540.0,bhr,2003
14790.0,bhr,2004
14780.0,bhr,2005
14080.0,bhr,2006
13370.0,bhr,2007
12510.0,bhr,2008
11600.0,bhr,2009
11240.0,bhr,2010
254.8,bgd,1960
262.8,bgd,1961
269.5,bgd,1962
260.9,bgd,1963
281.3,bgd,1964
277.3,bgd,1965
275.4,bgd,1966
261.4,bgd,1967
277.2,bgd,1968
273.0,bgd,1969
282.3,bgd,1970
263.0,bgd,1971
224.2,bgd,1972
230.1,bgd,1973
249.9,bgd,1974
236.2,bgd,1975
244.5,bgd,1976
244.7,bgd,1977
254.6,bgd,1978
259.1,bgd,1979
253.8,bgd,1980
256.3,bgd,1981
255.3,bgd,1982
258.6,bgd,1983
264.8,bgd,1984
266.1,bgd,1985
270.0,bgd,1986
272.5,bgd,1987
271.1,bgd,1988
271.1,bgd,1989
280.2,bgd,1990
282.8,bgd,1991
290.4,bgd,1992
297.2,bgd,1993
302.8,bgd,1994
311.2,bgd,1995
318.9,bgd,1996
329.4,bgd,1997
339.9,bgd,1998
349.7,bgd,1999
363.6,bgd,2000
376.0,bgd,2001
385.8,bgd,2002
399.4,bgd,2003
418.0,bgd,2004
436.7,bgd,2005
459.9,bgd,2006
484.0,bgd,2007
508.6,bgd,2008
532.1,bgd,2009
558.1,bgd,2010
588.4,bgd,2011
3397.0,brb,1960
3647.0,brb,1961
3961.0,brb,1962
3744.0,brb,1963
3915.0,brb,1964
4348.0,brb,1965
4510.0,brb,1966
4978.0,brb,1967
5311.0,brb,1968
5694.0,brb,1969
6211.0,brb,1970
6420.0,brb,1971
6461.0,brb,1972
6505.0,brb,1973
6165.0,brb,1974
6380.0,brb,1975
6352.0,brb,1976
6614.0,brb,1977
7006.0,brb,1978
7528.0,brb,1979
7862.0,brb,1980
7582.0,brb,1981
7171.0,brb,1982
7149.0,brb,1983
7354.0,brb,1984
7357.0,brb,1985
8016.0,brb,1986
8064.0,brb,1987
8534.0,brb,1988
8930.0,brb,1989
8471.0,brb,1990
8198.0,brb,1991
7766.0,brb,1992
7820.0,brb,1993
8108.0,brb,1994
8204.0,brb,1995
8329.0,brb,1996
8833.0,brb,1997
9167.0,brb,1998
9376.0,brb,1999
9565.0,brb,2000
9059.0,brb,2001
8718.0,brb,2002
8874.0,brb,2003
9182.0,brb,2004
9454.0,brb,2005
9757.0,brb,2006
9784.0,brb,2007
9781.0,brb,2008
9244.0,brb,2009
1410.0,blr,1990
1392.0,blr,1991
1256.0,blr,1992
1158.0,blr,1993
1024.0,blr,1994
920.0,blr,1995
949.0,blr,1996
1062.0,blr,1997
1156.0,blr,1998
1200.0,blr,1999
1273.0,blr,2000
1338.0,blr,2001
1412.0,blr,2002
1519.0,blr,2003
1701.0,blr,2004
1871.0,blr,2005
2068.0,blr,2006
2253.0,blr,2007
2510.0,blr,2008
2540.0,blr,2009
2740.0,blr,2010
2890.0,blr,2011
7455.0,bel,1960
7800.0,bel,1961
8174.0,bel,1962
8466.0,bel,1963
8970.0,bel,1964
9205.0,bel,1965
9432.0,bel,1966
9742.0,bel,1967
10110.0,bel,1968
10750.0,bel,1969
11360.0,bel,1970
11790.0,bel,1971
12370.0,bel,1972
13120.0,bel,1973
13670.0,bel,1974
13360.0,bel,1975
14090.0,bel,1976
14160.0,bel,1977
14550.0,bel,1978
14880.0,bel,1979
15520.0,bel,1980
15480.0,bel,1981
15580.0,bel,1982
15630.0,bel,1983
16010.0,bel,1984
16270.0,bel,1985
16560.0,bel,1986
16930.0,bel,1987
17680.0,bel,1988
18220.0,bel,1989
18740.0,bel,1990
19010.0,bel,1991
19220.0,bel,1992
18960.0,bel,1993
19520.0,bel,1994
19940.0,bel,1995
20180.0,bel,1996
20890.0,bel,1997
21250.0,bel,1998
21950.0,bel,1999
22700.0,bel,2000
22800.0,bel,2001
23010.0,bel,2002
23100.0,bel,2003
23750.0,bel,2004
24030.0,bel,2005
24510.0,bel,2006
25030.0,bel,2007
25080.0,bel,2008
24190.0,bel,2009
24550.0,bel,2010
24730.0,bel,2011
950.4,blz,1960
963.1,blz,1961
974.8,blz,1962
987.5,blz,1963
1003.0,blz,1964
1022.0,blz,1965
1043.0,blz,1966
1068.0,blz,1967
1122.0,blz,1968
1157.0,blz,1969
1193.0,blz,1970
1222.0,blz,1971
1331.0,blz,1972
1386.0,blz,1973
1552.0,blz,1974
1580.0,blz,1975
1546.0,blz,1976
1607.0,blz,1977
1688.0,blz,1978
1765.0,blz,1979
1980.0,blz,1980
1953.0,blz,1981
1898.0,blz,1982
1821.0,blz,1983
1799.0,blz,1984
1772.0,blz,1985
1807.0,blz,1986
1955.0,blz,1987
2081.0,blz,1988
2310.0,blz,1989
2477.0,blz,1990
2666.0,blz,1991
2912.0,blz,1992
3004.0,blz,1993
2924.0,blz,1994
2868.0,blz,1995
2836.0,blz,1996
2835.0,blz,1997
2836.0,blz,1998
3027.0,blz,1999
3330.0,blz,2000
3393.0,blz,2001
3460.0,blz,2002
3665.0,blz,2003
3713.0,blz,2004
3705.0,blz,2005
3754.0,blz,2006
3681.0,blz,2007
3684.0,blz,2008
3561.0,blz,2009
3542.0,blz,2010
3490.0,blz,2011
257.0,ben,1960
261.6,ben,1961
249.2,ben,1962
257.2,ben,1963
270.1,ben,1964
279.9,ben,1965
285.1,ben,1966
283.2,ben,1967
288.8,ben,1968
291.6,ben,1969
291.9,ben,1970
281.7,ben,1971
293.4,ben,1972
297.7,ben,1973
300.7,ben,1974
279.3,ben,1975
275.0,ben,1976
281.7,ben,1977
278.1,ben,1978
288.7,ben,1979
300.3,ben,1980
321.5,ben,1981
319.8,ben,1982
297.6,ben,1983
312.4,ben,1984
326.8,ben,1985
324.9,ben,1986
311.5,ben,1987
313.3,ben,1988
295.6,ben,1989
295.8,ben,1990
299.6,ben,1991
301.0,ben,1992
300.9,ben,1993
303.6,ben,1994
307.5,ben,1995
315.1,ben,1996
325.2,ben,1997
330.7,ben,1998
336.7,ben,1999
346.0,ben,2000
352.2,ben,2001
356.6,ben,2002
358.8,ben,2003
358.2,ben,2004
357.3,ben,2005
360.7,ben,2006
366.0,ben,2007
373.5,ben,2008
376.6,ben,2009
377.0,ben,2010
378.1,ben,2011
19590.0,bmu,1960
20010.0,bmu,1961
20410.0,bmu,1962
20150.0,bmu,1963
21840.0,bmu,1964
22330.0,bmu,1965
25090.0,bmu,1966
27880.0,bmu,1967
27930.0,bmu,1968
28350.0,bmu,1969
29590.0,bmu,1970
30830.0,bmu,1971
31620.0,bmu,1972
32330.0,bmu,1973
32860.0,bmu,1974
34360.0,bmu,1975
37290.0,bmu,1976
39340.0,bmu,1977
39760.0,bmu,1978
40460.0,bmu,1979
43510.0,bmu,1980
44220.0,bmu,1981
41580.0,bmu,1982
42110.0,bmu,1983
42010.0,bmu,1984
40870.0,bmu,1985
42910.0,bmu,1986
43820.0,bmu,1987
44900.0,bmu,1988
44420.0,bmu,1989
43770.0,bmu,1990
41870.0,bmu,1991
41850.0,bmu,1992
43110.0,bmu,1993
43150.0,bmu,1994
44760.0,bmu,1995
45850.0,bmu,1996
47880.0,bmu,1997
49670.0,bmu,1998
51350.0,bmu,1999
56040.0,bmu,2000
59310.0,bmu,2001
58130.0,bmu,2002
59960.0,bmu,2003
61230.0,bmu,2004
62140.0,bmu,2005
65430.0,bmu,2006
67140.0,bmu,2007
67550.0,bmu,2008
64090.0,bmu,2009
63040.0,bmu,2010
244.6,btn,1980
271.0,btn,1981
273.4,btn,1982
297.1,btn,1983
302.6,btn,1984
306.6,btn,1985
331.7,btn,1986
412.5,btn,1987
419.6,btn,1988
440.8,btn,1989
484.1,btn,1990
484.5,btn,1991
515.5,btn,1992
538.0,btn,1993
576.0,btn,1994
622.5,btn,1995
654.7,btn,1996
679.8,btn,1997
703.6,btn,1998
739.5,btn,1999
768.8,btn,2000
808.1,btn,2001
868.2,btn,2002
907.2,btn,2003
933.8,btn,2004
974.7,btn,2005
1018.0,btn,2006
1176.0,btn,2007
1208.0,btn,2008
1267.0,btn,2009
1393.0,btn,2010
1446.0,btn,2011
894.8,bol,1960
893.3,bol,1961
922.3,bol,1962
959.8,bol,1963
983.4,bol,1964
1015.0,bol,1965
1057.0,bol,1966
1104.0,bol,1967
947.6,bol,1968
954.2,bol,1969
927.1,bol,1970
950.8,bol,1971
1002.0,bol,1972
1034.0,bol,1973
1039.0,bol,1974
1088.0,bol,1975
1111.0,bol,1976
1139.0,bol,1977
1135.0,bol,1978
1111.0,bol,1979
1071.0,bol,1980
1051.0,bol,1981
988.0,bol,1982
928.2,bol,1983
906.9,bol,1984
872.8,bol,1985
832.1,bol,1986
834.0,bol,1987
839.4,bol,1988
851.8,bol,1989
871.2,bol,1990
896.2,bol,1991
890.0,bol,1992
906.7,bol,1993
927.4,bol,1994
949.2,bol,1995
968.9,bol,1996
995.2,bol,1997
1023.0,bol,1998
1007.0,bol,1999
1011.0,bol,2000
1007.0,bol,2001
1012.0,bol,2002
1020.0,bol,2003
1042.0,bol,2004
1069.0,bol,2005
1101.0,bol,2006
1132.0,bol,2007
1182.0,bol,2008
1203.0,bol,2009
1233.0,bol,2010
1276.0,bol,2011
387.9,bih,1994
486.8,bih,1995
927.2,bih,1996
1224.0,bih,1997
1368.0,bih,1998
1449.0,bih,1999
1491.0,bih,2000
1534.0,bih,2001
1603.0,bih,2002
1664.0,bih,2003
1766.0,bih,2004
1855.0,bih,2005
1969.0,bih,2006
2106.0,bih,2007
2223.0,bih,2008
2162.0,bih,2009
2183.0,bih,2010
2225.0,bih,2011
237.5,bwa,1960
246.7,bwa,1961
256.7,bwa,1962
265.0,bwa,1963
275.7,bwa,1964
283.8,bwa,1965
293.3,bwa,1966
301.7,bwa,1967
323.6,bwa,1968
361.1,bwa,1969
409.7,bwa,1970
499.0,bwa,1971
610.2,bwa,1972
715.6,bwa,1973
751.7,bwa,1974
785.9,bwa,1975
837.2,bwa,1976
901.9,bwa,1977
991.5,bwa,1978
1070.0,bwa,1979
1154.0,bwa,1980
1214.0,bwa,1981
1315.0,bwa,1982
1438.0,bwa,1983
1509.0,bwa,1984
1564.0,bwa,1985
1638.0,bwa,1986
1775.0,bwa,1987
2056.0,bwa,1988
2254.0,bwa,1989
2336.0,bwa,1990
2437.0,bwa,1991
2438.0,bwa,1992
2417.0,bwa,1993
2439.0,bwa,1994
2483.0,bwa,1995
2560.0,bwa,1996
2757.0,bwa,1997
2986.0,bwa,1998
3078.0,bwa,1999
3204.0,bwa,2000
3268.0,bwa,2001
3516.0,bwa,2002
3692.0,bwa,2003
3866.0,bwa,2004
3880.0,bwa,2005
4025.0,bwa,2006
4161.0,bwa,2007
4223.0,bwa,2008
3965.0,bwa,2009
4190.0,bwa,2010
4378.0,bwa,2011
1448.0,bra,1960
1549.0,bra,1961
1582.0,bra,1962
1548.0,bra,1963
1556.0,bra,1964
1558.0,bra,1965
1579.0,bra,1966
1613.0,bra,1967
1752.0,bra,1968
1874.0,bra,1969
1989.0,bra,1970
2160.0,bra,1971
2364.0,bra,1972
2631.0,bra,1973
2802.0,bra,1974
2879.0,bra,1975
3088.0,bra,1976
3155.0,bra,1977
3181.0,bra,1978
3318.0,bra,1979
3536.0,bra,1980
3303.0,bra,1981
3246.0,bra,1982
3064.0,bra,1983
3155.0,bra,1984
3334.0,bra,1985
3528.0,bra,1986
3584.0,bra,1987
3514.0,bra,1988
3565.0,bra,1989
3353.0,bra,1990
3348.0,bra,1991
3280.0,bra,1992
3380.0,bra,1993
3507.0,bra,1994
3606.0,bra,1995
3628.0,bra,1996
3693.0,bra,1997
3639.0,bra,1998
3595.0,bra,1999
3696.0,bra,2000
3693.0,bra,2001
3740.0,bra,2002
3734.0,bra,2003
3899.0,bra,2004
3977.0,bra,2005
4091.0,bra,2006
4298.0,bra,2007
4479.0,bra,2008
4425.0,bra,2009
4717.0,bra,2010
4803.0,bra,2011
23640.0,brn,1974
22730.0,brn,1975
26210.0,brn,1976
27930.0,brn,1977
28700.0,brn,1978
33930.0,brn,1979
30500.0,brn,1980
23690.0,brn,1981
23910.0,brn,1982
23350.0,brn,1983
22840.0,brn,1984
21880.0,brn,1985
20700.0,brn,1986
20530.0,brn,1987
20180.0,brn,1988
19410.0,brn,1989
19080.0,brn,1990
19130.0,brn,1991
19480.0,brn,1992
19000.0,brn,1993
19070.0,brn,1994
19400.0,brn,1995
19450.0,brn,1996
18690.0,brn,1997
18140.0,brn,1998
18250.0,brn,1999
18350.0,brn,2000
18440.0,brn,2001
18750.0,brn,2002
18900.0,brn,2003
18610.0,brn,2004
18310.0,brn,2005
18750.0,brn,2006
18420.0,brn,2007
17720.0,brn,2008
17090.0,brn,2009
17230.0,brn,2010
17300.0,brn,2011
1294.0,bgr,1980
1353.0,bgr,1981
1380.0,bgr,1982
1424.0,bgr,1983
1469.0,bgr,1984
1509.0,bgr,1985
1572.0,bgr,1986
1665.0,bgr,1987
1845.0,bgr,1988
1806.0,bgr,1989
1671.0,bgr,1990
1545.0,bgr,1991
1448.0,bgr,1992
1438.0,bgr,1993
1469.0,bgr,1994
1518.0,bgr,1995
1388.0,bgr,1996
1374.0,bgr,1997
1450.0,bgr,1998
1487.0,bgr,1999
1579.0,bgr,2000
1676.0,bgr,2001
1789.0,bgr,2002
1898.0,bgr,2003
2037.0,bgr,2004
2178.0,bgr,2005
2332.0,bgr,2006
2494.0,bgr,2007
2662.0,bgr,2008
2528.0,bgr,2009
2555.0,bgr,2010
2619.0,bgr,2011
122.2,bfa,1960
125.2,bfa,1961
130.9,bfa,1962
127.2,bfa,1963
128.0,bfa,1964
130.6,bfa,1965
129.0,bfa,1966
137.8,bfa,1967
139.4,bfa,1968
139.5,bfa,1969
136.9,bfa,1970
136.1,bfa,1971
136.5,bfa,1972
134.3,bfa,1973
142.5,bfa,1974
143.6,bfa,1975
152.5,bfa,1976
149.7,bfa,1977
153.1,bfa,1978
155.0,bfa,1979
152.6,bfa,1980
155.3,bfa,1981
166.0,bfa,1982
162.5,bfa,1983
155.6,bfa,1984
164.6,bfa,1985
173.1,bfa,1986
168.3,bfa,1987
173.4,bfa,1988
172.4,bfa,1989
166.8,bfa,1990
177.1,bfa,1991
172.7,bfa,1992
173.9,bfa,1993
171.4,bfa,1994
176.3,bfa,1995
190.3,bfa,1996
196.8,bfa,1997
205.4,bfa,1998
214.5,bfa,1999
212.4,bfa,2000
220.1,bfa,2001
224.0,bfa,2002
235.1,bfa,2003
239.0,bfa,2004
252.2,bfa,2005
261.5,bfa,2006
263.0,bfa,2007
270.1,bfa,2008
270.0,bfa,2009
282.7,bfa,2010
285.8,bfa,2011
116.0,bdi,1960
98.31,bdi,1961
105.4,bdi,1962
107.8,bdi,1963
112.6,bdi,1964
114.9,bdi,1965
117.9,bdi,1966
131.6,bdi,1967
128.7,bdi,1968
124.7,bdi,1969
149.2,bdi,1970
151.7,bdi,1971
140.9,bdi,1972
149.5,bdi,1973
147.1,bdi,1974
146.3,bdi,1975
155.3,bdi,1976
169.7,bdi,1977
164.1,bdi,1978
162.6,bdi,1979
159.6,bdi,1980
173.6,bdi,1981
166.4,bdi,1982
167.0,bdi,1983
161.8,bdi,1984
175.1,bdi,1985
175.1,bdi,1986
179.1,bdi,1987
182.6,bdi,1988
180.1,bdi,1989
181.9,bdi,1990
187.0,bdi,1991
185.2,bdi,1992
170.8,bdi,1993
162.0,bdi,1994
147.4,bdi,1995
134.5,bdi,1996
131.4,bdi,1997
136.8,bdi,1998
134.1,bdi,1999
131.0,bdi,2000
131.2,bdi,2001
133.8,bdi,2002
128.6,bdi,2003
131.0,bdi,2004
128.3,bdi,2005
131.2,bdi,2006
133.3,bdi,2007
135.9,bdi,2008
136.7,bdi,2009
138.2,bdi,2010
140.8,bdi,2011
209.8,khm,1993
222.1,khm,1994
229.9,khm,1995
236.2,khm,1996
243.7,khm,1997
250.5,khm,1998
274.8,khm,1999
293.6,khm,2000
312.0,khm,2001
327.9,khm,2002
350.9,khm,2003
382.2,khm,2004
427.5,khm,2005
468.0,khm,2006
510.0,khm,2007
538.1,khm,2008
532.6,khm,2009
558.0,khm,2010
590.5,khm,2011
469.2,cmr,1960
464.8,cmr,1961
468.5,cmr,1962
475.3,cmr,1963
481.0,cmr,1964
479.5,cmr,1965
489.8,cmr,1966
426.0,cmr,1967
442.0,cmr,1968
452.1,cmr,1969
454.3,cmr,1970
458.1,cmr,1971
458.1,cmr,1972
469.7,cmr,1973
505.9,cmr,1974
546.9,cmr,1975
501.8,cmr,1976
553.7,cmr,1977
655.3,cmr,1978
674.1,cmr,1979
641.4,cmr,1980
729.4,cmr,1981
762.1,cmr,1982
791.6,cmr,1983
826.8,cmr,1984
867.9,cmr,1985
899.8,cmr,1986
854.8,cmr,1987
765.0,cmr,1988
729.4,cmr,1989
665.4,cmr,1990
622.2,cmr,1991
586.4,cmr,1992
552.5,cmr,1993
524.7,cmr,1994
528.4,cmr,1995
541.3,cmr,1996
555.5,cmr,1997
570.1,cmr,1998
581.6,cmr,1999
592.4,cmr,2000
605.2,cmr,2001
615.3,cmr,2002
625.8,cmr,2003
634.5,cmr,2004
634.7,cmr,2005
640.8,cmr,2006
647.9,cmr,2007
650.0,cmr,2008
648.5,cmr,2009
653.0,cmr,2010
665.8,cmr,2011
9375.0,can,1960
9480.0,can,1961
9967.0,can,1962
10290.0,can,1963
10770.0,can,1964
11280.0,can,1965
11800.0,can,1966
