geo,sex_ratio_0_14_years,time
nga,101.0,1985
nga,101.3,1990
nga,101.7,1995
nga,102.3,2000
nga,102.7,2005
nga,102.8,2010
nga,102.8,2015
nga,102.8,2020
nga,102.8,2025
nga,102.8,2030
nga,102.8,2035
nga,102.8,2040
nga,102.7,2045
nga,102.7,2050
nor,105.1,1950
nor,105.4,1955
nor,105.5,1960
nor,105.3,1965
nor,105.4,1970
nor,105.2,1975
nor,105.1,1980
nor,104.9,1985
nor,105.1,1990
nor,105.4,1995
nor,105.6,2000
nor,105.5,2005
nor,105.1,2010
nor,105.1,2015
nor,105.3,2020
nor,105.3,2025
nor,105.4,2030
nor,105.4,2035
nor,105.4,2040
nor,105.4,2045
nor,105.4,2050
pse,109.6,1950
pse,110.5,1955
pse,110.5,1960
pse,107.1,1965
pse,104.8,1970
pse,103.6,1975
pse,110.6,1980
pse,107.7,1985
pse,104.3,1990
pse,105.2,1995
pse,104.6,2000
pse,104.4,2005
pse,104.4,2010
pse,104.5,2015
pse,104.6,2020
pse,104.8,2025
pse,104.9,2030
pse,105.0,2035
pse,105.0,2040
pse,105.0,2045
pse,105.0,2050
omn,103.5,1950
omn,103.6,1955
omn,103.5,1960
omn,103.1,1965
omn,103.2,1970
omn,103.3,1975
omn,103.4,1980
omn,103.7,1985
omn,104.0,1990
omn,104.5,1995
omn,104.9,2000
omn,104.9,2005
omn,104.8,2010
omn,104.9,2015
omn,105.0,2020
omn,105.0,2025
omn,105.0,2030
omn,105.0,2035
omn,105.0,2040
omn,105.0,2045
omn,105.0,2050
pak,107.4,1950
pak,106.5,1955
pak,106.7,1960
pak,107.2,1965
pak,106.9,1970
pak,106.5,1975
pak,106.3,1980
pak,106.2,1985
pak,106.2,1990
pak,105.9,1995
pak,105.7,2000
pak,105.6,2005
pak,105.8,2010
pak,106.0,2015
pak,106.0,2020
pak,106.0,2025
pak,105.9,2030
pak,105.7,2035
pak,105.5,2040
pak,105.3,2045
pak,105.1,2050
pan,103.1,1950
pan,103.2,1955
pan,103.4,1960
pan,103.3,1965
pan,103.7,1970
pan,103.6,1975
pan,103.8,1980
pan,103.8,1985
pan,103.8,1990
pan,104.0,1995
pan,104.2,2000
pan,104.3,2005
pan,104.4,2010
pan,104.5,2015
pan,104.6,2020
pan,104.7,2025
pan,104.8,2030
pan,104.9,2035
pan,104.9,2040
pan,105.0,2045
pan,105.0,2050
png,108.5,1950
png,105.0,1955
png,103.1,1960
png,103.5,1965
png,103.4,1970
png,104.1,1975
png,100.4,1980
png,102.6,1985
png,105.2,1990
png,105.9,1995
png,105.8,2000
png,106.4,2005
png,107.1,2010
png,107.7,2015
png,107.9,2020
png,108.0,2025
png,108.0,2030
png,108.1,2035
png,108.1,2040
png,108.2,2045
png,108.2,2050
pry,104.4,1950
pry,103.6,1955
pry,103.6,1960
pry,103.7,1965
pry,103.8,1970
pry,103.7,1975
pry,103.5,1980
pry,103.3,1985
pry,103.3,1990
pry,103.3,1995
pry,103.5,2000
pry,103.6,2005
pry,103.7,2010
pry,103.7,2015
pry,103.8,2020
pry,103.9,2025
pry,104.0,2030
pry,104.1,2035
pry,104.1,2040
pry,104.2,2045
pry,104.2,2050
per,102.9,1950
per,103.1,1955
per,103.1,1960
per,103.2,1965
per,103.2,1970
per,103.3,1975
per,103.3,1980
per,103.2,1985
per,103.2,1990
per,103.2,1995
per,103.3,2000
per,103.5,2005
per,103.8,2010
per,103.9,2015
per,104.1,2020
per,104.2,2025
per,104.3,2030
per,104.4,2035
per,104.5,2040
per,104.5,2045
per,104.6,2050
phl,105.5,1950
phl,104.9,1955
phl,104.2,1960
phl,103.2,1965
phl,103.5,1970
phl,103.9,1975
phl,104.1,1980
phl,104.1,1985
phl,104.1,1990
phl,104.2,1995
phl,104.4,2000
phl,104.6,2005
phl,104.7,2010
phl,104.8,2015
phl,105.0,2020
phl,105.2,2025
phl,105.4,2030
phl,105.6,2035
phl,105.8,2040
phl,105.9,2045
phl,106.0,2050
pol,102.5,1950
pol,104.0,1955
pol,104.1,1960
pol,104.6,1965
pol,104.6,1970
pol,105.0,1975
pol,104.7,1980
pol,104.8,1985
pol,104.7,1990
pol,104.8,1995
pol,105.3,2000
pol,105.6,2005
pol,105.8,2010
pol,105.8,2015
pol,105.7,2020
pol,105.7,2025
pol,105.7,2030
pol,105.7,2035
pol,105.8,2040
pol,105.8,2045
pol,105.7,2050
prt,103.7,1950
prt,103.5,1955
prt,103.5,1960
prt,102.8,1965
prt,103.8,1970
prt,102.8,1975
prt,104.1,1980
prt,104.6,1985
prt,104.7,1990
prt,104.9,1995
prt,105.0,2000
prt,105.2,2005
prt,105.8,2010
prt,106.0,2015
prt,105.9,2020
prt,105.9,2025
prt,105.9,2030
prt,105.9,2035
prt,105.9,2040
prt,105.9,2045
prt,105.9,2050
pri,103.1,1950
pri,102.9,1955
pri,102.9,1960
pri,102.6,1965
pri,102.7,1970
pri,102.6,1975
pri,103.7,1980
pri,103.5,1985
pri,103.7,1990
pri,104.0,1995
pri,104.6,2000
pri,104.7,2005
pri,105.0,2010
pri,105.3,2015
pri,105.4,2020
pri,105.4,2025
pri,105.4,2030
pri,105.3,2035
pri,105.3,2040
pri,105.3,2045
pri,105.3,2050
qat,103.3,1950
qat,103.9,1955
qat,104.3,1960
qat,105.2,1965
qat,106.0,1970
qat,107.2,1975
qat,107.4,1980
qat,105.6,1985
qat,103.6,1990
qat,105.0,1995
qat,104.8,2000
qat,106.6,2005
qat,107.2,2010
qat,105.3,2015
qat,106.2,2020
qat,105.6,2025
qat,105.5,2030
qat,105.5,2035
qat,105.5,2040
qat,105.5,2045
qat,105.4,2050
kor,109.8,1950
kor,107.4,1955
kor,106.5,1960
kor,106.6,1965
kor,107.2,1970
kor,107.4,1975
kor,106.9,1980
kor,107.2,1985
kor,108.7,1990
kor,110.2,1995
kor,110.0,2000
kor,108.4,2005
kor,108.4,2010
kor,109.1,2015
kor,109.5,2020
kor,109.0,2025
kor,108.4,2030
kor,107.9,2035
kor,107.4,2040
kor,107.1,2045
kor,106.9,2050
mda,103.3,1950
mda,103.4,1955
mda,103.5,1960
mda,103.6,1965
mda,103.3,1970
mda,102.3,1975
mda,102.5,1980
mda,103.3,1985
mda,103.5,1990
mda,103.7,1995
mda,103.0,2000
mda,102.1,2005
mda,103.7,2010
mda,104.8,2015
mda,105.8,2020
mda,105.7,2025
mda,105.7,2030
mda,105.8,2035
mda,105.8,2040
mda,105.8,2045
mda,105.8,2050
reu,96.36,1950
reu,102.1,1955
reu,101.5,1960
reu,99.5,1965
reu,97.51,1970
reu,100.2,1975
reu,101.1,1980
reu,101.8,1985
reu,100.7,1990
reu,101.4,1995
reu,101.9,2000
reu,101.8,2005
reu,101.5,2010
reu,101.4,2015
reu,101.5,2020
reu,101.5,2025
reu,101.6,2030
reu,101.6,2035
reu,101.6,2040
reu,101.6,2045
reu,101.6,2050
rou,101.5,1950
rou,103.5,1955
rou,104.2,1960
rou,104.7,1965
rou,104.7,1970
rou,104.9,1975
rou,104.6,1980
rou,104.7,1985
rou,104.5,1990
rou,104.4,1995
rou,104.8,2000
rou,105.4,2005
rou,105.7,2010
rou,105.8,2015
rou,105.9,2020
rou,106.0,2025
rou,106.1,2030
rou,106.2,2035
rou,106.3,2040
rou,106.3,2045
rou,106.3,2050
rus,103.2,1950
rus,105.0,1955
rus,105.1,1960
rus,104.3,1965
rus,103.7,1970
rus,103.5,1975
rus,103.2,1980
rus,103.5,1985
rus,103.6,1990
rus,104.2,1995
rus,104.6,2000
rus,104.8,2005
rus,105.2,2010
rus,105.4,2015
rus,105.5,2020
rus,105.6,2025
rus,105.6,2030
rus,105.6,2035
rus,105.7,2040
rus,105.7,2045
rus,105.8,2050
rwa,99.6,1950
rwa,99.23,1955
rwa,99.04,1960
rwa,98.97,1965
rwa,99.13,1970
rwa,99.25,1975
rwa,98.05,1980
rwa,98.23,1985
rwa,98.34,1990
rwa,98.38,1995
rwa,98.6,2000
rwa,98.55,2005
rwa,98.29,2010
rwa,98.19,2015
rwa,98.18,2020
rwa,98.24,2025
rwa,98.37,2030
rwa,98.52,2035
rwa,98.66,2040
rwa,98.77,2045
rwa,98.87,2050
lca,106.7,1950
lca,103.6,1955
lca,105.2,1960
lca,105.0,1965
lca,104.8,1970
lca,104.3,1975
lca,103.8,1980
lca,103.1,1985
lca,99.48,1990
lca,99.14,1995
lca,100.0,2000
lca,101.0,2005
lca,101.5,2010
lca,102.4,2015
lca,102.8,2020
lca,102.9,2025
lca,103.0,2030
lca,103.0,2035
lca,103.1,2040
lca,103.1,2045
lca,103.1,2050
vct,103.1,1950
vct,101.0,1955
vct,102.1,1960
vct,100.8,1965
vct,102.1,1970
vct,102.3,1975
vct,102.2,1980
vct,102.0,1985
vct,101.8,1990
vct,101.4,1995
vct,101.7,2000
vct,102.0,2005
vct,102.0,2010
vct,102.0,2015
vct,102.0,2020
vct,102.1,2025
vct,102.3,2030
vct,102.5,2035
vct,102.6,2040
vct,102.7,2045
vct,102.8,2050
wsm,112.9,1950
wsm,106.2,1955
wsm,103.0,1960
wsm,101.8,1965
wsm,102.6,1970
wsm,104.2,1975
wsm,105.9,1980
wsm,107.6,1985
wsm,110.0,1990
wsm,109.7,1995
wsm,108.4,2000
wsm,107.8,2005
wsm,107.9,2010
wsm,108.0,2015
wsm,108.2,2020
wsm,108.3,2025
wsm,108.3,2030
wsm,108.3,2035
wsm,108.4,2040
wsm,108.5,2045
wsm,108.5,2050
stp,102.6,1950
stp,102.6,1955
stp,102.6,1960
stp,105.3,1965
stp,109.3,1970
stp,107.0,1975
stp,104.0,1980
stp,103.1,1985
stp,101.8,1990
stp,102.4,1995
stp,102.4,2000
stp,102.3,2005
stp,102.1,2010
stp,102.0,2015
stp,101.9,2020
stp,101.9,2025
stp,102.0,2030
stp,102.0,2035
stp,102.0,2040
stp,102.1,2045
stp,102.1,2050
sau,103.3,1950
sau,103.3,1955
sau,103.2,1960
sau,103.3,1965
sau,103.5,1970
sau,104.0,1975
sau,102.4,1980
sau,101.9,1985
sau,101.8,1990
sau,102.1,1995
sau,101.4,2000
sau,101.2,2005
sau,101.8,2010
sau,102.1,2015
sau,102.2,2020
sau,102.5,2025
sau,102.6,2030
sau,102.8,2035
sau,102.9,2040
sau,102.9,2045
sau,102.9,2050
sen,102.5,1950
sen,101.9,1955
sen,101.4,1960
sen,100.8,1965
sen,100.8,1970
sen,100.9,1975
sen,101.0,1980
sen,101.2,1985
sen,101.5,1990
sen,101.7,1995
sen,101.8,2000
sen,101.8,2005
sen,101.9,2010
sen,101.9,2015
sen,102.0,2020
sen,102.0,2025
sen,102.0,2030
sen,102.1,2035
sen,102.2,2040
sen,102.3,2045
sen,102.3,2050
srb,102.4,1950
srb,104.1,1955
srb,105.2,1960
srb,106.7,1965
srb,105.6,1970
srb,106.4,1975
srb,106.6,1980
srb,107.4,1985
srb,107.5,1990
srb,106.7,1995
srb,106.7,2000
srb,107.2,2005
srb,107.7,2010
srb,107.8,2015
srb,107.9,2020
srb,108.0,2025
srb,108.0,2030
srb,108.1,2035
srb,108.1,2040
srb,108.1,2045
srb,108.1,2050
sle,99.09,1950
sle,94.73,1955
sle,91.57,1960
sle,89.95,1965
sle,90.84,1970
sle,92.04,1975
sle,93.61,1980
sle,95.08,1985
sle,96.21,1990
sle,96.51,1995
sle,96.93,2000
sle,98.17,2005
sle,99.41,2010
sle,100.1,2015
sle,100.4,2020
sle,100.6,2025
sle,100.8,2030
sle,101.1,2035
sle,101.3,2040
sle,101.5,2045
sle,101.7,2050
sgp,102.8,1950
sgp,105.6,1955
sgp,106.4,1960
sgp,105.8,1965
sgp,105.6,1970
sgp,105.8,1975
sgp,106.9,1980
sgp,107.1,1985
sgp,107.7,1990
sgp,107.4,1995
sgp,107.2,2000
sgp,107.2,2005
sgp,107.3,2010
sgp,107.3,2015
sgp,107.3,2020
sgp,107.3,2025
sgp,107.3,2030
sgp,107.3,2035
sgp,107.3,2040
sgp,107.3,2045
sgp,107.3,2050
svk,102.8,1950
svk,104.6,1955
svk,105.8,1960
svk,106.6,1965
svk,104.8,1970
svk,104.4,1975
svk,104.3,1980
svk,103.9,1985
svk,104.3,1990
svk,104.5,1995
svk,104.5,2000
svk,105.0,2005
svk,105.2,2010
svk,105.5,2015
svk,105.5,2020
svk,105.5,2025
svk,105.5,2030
svk,105.6,2035
svk,105.6,2040
svk,105.6,2045
svk,105.6,2050
svn,103.7,1950
svn,103.4,1955
svn,103.3,1960
svn,104.4,1965
svn,104.5,1970
svn,104.7,1975
svn,106.8,1980
svn,106.6,1985
svn,106.1,1990
svn,105.1,1995
svn,105.2,2000
svn,105.6,2005
svn,105.5,2010
svn,105.3,2015
svn,105.3,2020
svn,105.3,2025
svn,105.3,2030
svn,105.3,2035
svn,105.3,2040
svn,105.3,2045
svn,105.3,2050
slb,103.2,1950
slb,103.3,1955
slb,108.2,1960
slb,108.5,1965
slb,110.3,1970
slb,108.1,1975
slb,108.4,1980
slb,108.6,1985
slb,108.9,1990
slb,109.0,1995
slb,109.4,2000
slb,109.3,2005
slb,109.1,2010
slb,108.9,2015
slb,108.7,2020
slb,108.6,2025
slb,108.5,2030
slb,108.4,2035
slb,108.4,2040
slb,108.5,2045
slb,108.5,2050
som,99.51,1950
som,99.25,1955
som,99.07,1960
som,98.77,1965
som,99.1,1970
som,99.4,1975
som,99.62,1980
som,99.81,1985
som,100.1,1990
som,100.1,1995
som,100.2,2000
som,100.4,2005
som,100.8,2010
som,101.1,2015
som,101.2,2020
som,101.3,2025
som,101.3,2030
som,101.4,2035
som,101.5,2040
som,101.5,2045
som,101.5,2050
zaf,100.3,1950
zaf,103.2,1955
zaf,104.9,1960
zaf,102.5,1965
zaf,101.8,1970
zaf,101.3,1975
zaf,100.7,1980
zaf,100.7,1985
zaf,100.8,1990
zaf,101.0,1995
zaf,101.1,2000
zaf,101.2,2005
zaf,101.2,2010
zaf,101.3,2015
zaf,101.5,2020
zaf,101.8,2025
zaf,102.0,2030
zaf,102.2,2035
zaf,102.4,2040
zaf,102.6,2045
zaf,102.7,2050
esp,103.0,1950
esp,103.4,1955
esp,104.8,1960
esp,105.4,1965
esp,104.9,1970
esp,104.8,1975
esp,105.8,1980
esp,105.8,1985
esp,105.3,1990
esp,105.6,1995
esp,105.6,2000
esp,105.6,2005
esp,106.1,2010
esp,106.4,2015
esp,106.5,2020
esp,106.5,2025
esp,106.6,2030
esp,106.6,2035
esp,106.5,2040
esp,106.5,2045
esp,106.5,2050
lka,105.3,1950
lka,104.0,1955
lka,103.5,1960
lka,102.7,1965
lka,102.6,1970
lka,102.9,1975
lka,103.2,1980
lka,103.3,1985
lka,103.4,1990
lka,103.4,1995
lka,103.6,2000
lka,103.9,2005
lka,103.8,2010
lka,103.9,2015
lka,103.8,2020
lka,103.9,2025
lka,104.0,2030
lka,104.1,2035
lka,104.1,2040
lka,104.1,2045
lka,104.1,2050
sdn,101.1,1950
sdn,101.6,1955
sdn,102.0,1960
sdn,102.4,1965
sdn,102.6,1970
sdn,102.9,1975
sdn,103.2,1980
sdn,103.4,1985
sdn,103.5,1990
sdn,103.6,1995
sdn,103.7,2000
sdn,103.7,2005
sdn,103.8,2010
sdn,103.8,2015
sdn,103.8,2020
sdn,103.8,2025
sdn,103.9,2030
sdn,103.9,2035
sdn,103.9,2040
sdn,103.9,2045
sdn,103.9,2050
sur,100.0,1950
sur,103.8,1955
sur,102.9,1960
sur,102.5,1965
sur,102.5,1970
sur,102.5,1975
sur,103.5,1980
sur,105.7,1985
sur,105.7,1990
sur,105.4,1995
sur,104.9,2000
sur,102.7,2005
sur,104.0,2010
sur,105.5,2015
sur,107.2,2020
sur,107.3,2025
sur,107.3,2030
sur,107.3,2035
sur,107.4,2040
sur,107.4,2045
sur,107.5,2050
swz,97.22,1950
swz,97.73,1955
swz,98.26,1960
swz,98.76,1965
swz,99.12,1970
swz,99.46,1975
swz,99.84,1980
swz,100.3,1985
swz,100.7,1990
swz,100.6,1995
swz,100.8,2000
swz,101.1,2005
swz,100.9,2010
swz,100.9,2015
swz,100.9,2020
swz,101.0,2025
swz,101.1,2030
swz,101.2,2035
swz,101.4,2040
swz,101.5,2045
swz,101.7,2050
swe,104.7,1950
swe,105.4,1955
swe,105.5,1960
swe,105.8,1965
swe,105.6,1970
swe,105.3,1975
swe,105.1,1980
swe,105.1,1985
swe,105.3,1990
swe,105.4,1995
swe,105.4,2000
swe,105.4,2005
swe,105.3,2010
swe,105.4,2015
swe,105.5,2020
swe,105.5,2025
swe,105.5,2030
swe,105.5,2035
swe,105.5,2040
swe,105.6,2045
swe,105.6,2050
che,104.0,1950
che,104.5,1955
che,104.5,1960
che,104.0,1965
che,104.1,1970
che,104.9,1975
che,105.0,1980
che,105.1,1985
che,104.8,1990
che,105.4,1995
che,105.7,2000
che,105.6,2005
che,105.7,2010
che,105.6,2015
che,105.5,2020
che,105.5,2025
che,105.5,2030
che,105.5,2035
che,105.5,2040
che,105.5,2045
che,105.5,2050
syr,106.2,1950
syr,105.3,1955
syr,104.1,1960
syr,103.0,1965
syr,103.0,1970
syr,103.1,1975
syr,103.3,1980
syr,103.5,1985
syr,103.8,1990
syr,104.0,1995
syr,104.2,2000
syr,104.2,2005
syr,104.2,2010
syr,104.5,2015
syr,104.6,2020
syr,104.8,2025
syr,104.9,2030
syr,105.0,2035
syr,105.0,2040
syr,105.0,2045
syr,105.0,2050
tjk,99.28,1950
tjk,97.97,1955
tjk,99.95,1960
tjk,103.6,1965
tjk,104.1,1970
tjk,102.8,1975
tjk,102.2,1980
tjk,102.5,1985
tjk,102.5,1990
tjk,102.9,1995
tjk,103.2,2000
tjk,103.7,2005
tjk,103.9,2010
tjk,104.0,2015
tjk,104.1,2020
tjk,104.1,2025
tjk,104.2,2030
tjk,104.3,2035
tjk,104.4,2040
tjk,104.5,2045
tjk,104.6,2050
mkd,102.9,1950
mkd,104.4,1955
mkd,105.7,1960
mkd,106.7,1965
mkd,105.6,1970
mkd,106.0,1975
mkd,106.5,1980
mkd,105.8,1985
mkd,105.8,1990
mkd,105.9,1995
mkd,106.7,2000
mkd,107.4,2005
mkd,107.9,2010
mkd,107.9,2015
mkd,108.0,2020
mkd,108.1,2025
mkd,108.2,2030
mkd,108.2,2035
mkd,108.3,2040
mkd,108.2,2045
mkd,108.2,2050
tha,102.9,1950
tha,103.4,1955
tha,102.8,1960
tha,102.9,1965
tha,103.0,1970
tha,103.1,1975
tha,102.7,1980
tha,103.3,1985
tha,104.0,1990
tha,104.3,1995
tha,104.4,2000
tha,104.5,2005
tha,104.5,2010
tha,104.5,2015
tha,104.5,2020
tha,104.5,2025
tha,104.6,2030
tha,104.7,2035
tha,104.8,2040
tha,104.9,2045
tha,104.9,2050
tls,102.7,1950
tls,103.1,1955
tls,102.9,1960
tls,103.5,1965
tls,104.0,1970
tls,103.8,1975
tls,107.9,1980
tls,109.4,1985
tls,108.8,1990
tls,106.4,1995
tls,105.1,2000
tls,104.5,2005
tls,104.7,2010
tls,104.7,2015
tls,104.6,2020
tls,104.5,2025
tls,104.3,2030
tls,104.2,2035
tls,104.2,2040
tls,104.2,2045
tls,104.2,2050
tgo,98.49,1950
tgo,98.79,1955
tgo,98.78,1960
tgo,99.09,1965
tgo,99.3,1970
tgo,99.5,1975
tgo,99.7,1980
tgo,99.83,1985
tgo,99.89,1990
tgo,99.86,1995
tgo,99.92,2000
tgo,100.0,2005
tgo,100.2,2010
tgo,100.3,2015
tgo,100.4,2020
tgo,100.4,2025
tgo,100.5,2030
tgo,100.6,2035
tgo,100.7,2040
tgo,100.7,2045
tgo,100.7,2050
ton,106.1,1950
ton,106.6,1955
ton,106.8,1960
ton,106.6,1965
ton,106.4,1970
ton,108.2,1975
ton,109.1,1980
ton,108.5,1985
ton,107.0,1990
ton,109.1,1995
ton,109.4,2000
ton,108.5,2005
ton,108.5,2010
ton,107.3,2015
ton,105.7,2020
ton,105.2,2025
ton,105.2,2030
ton,105.2,2035
ton,105.3,2040
ton,105.3,2045
ton,105.4,2050
tto,100.8,1950
tto,100.7,1955
tto,101.3,1960
tto,102.4,1965
tto,101.1,1970
tto,101.3,1975
tto,101.9,1980
tto,102.8,1985
tto,102.9,1990
tto,102.9,1995
tto,102.7,2000
tto,102.8,2005
tto,102.8,2010
tto,102.9,2015
tto,103.1,2020
tto,103.2,2025
tto,103.4,2030
tto,103.5,2035
tto,103.6,2040
tto,103.7,2045
tto,103.8,2050
tun,101.8,1950
tun,101.5,1955
tun,104.5,1960
tun,106.8,1965
tun,103.4,1970
tun,104.8,1975
tun,105.2,1980
tun,105.5,1985
tun,105.9,1990
tun,105.1,1995
tun,105.8,2000
tun,106.4,2005
tun,106.6,2010
tun,106.7,2015
tun,106.8,2020
tun,106.9,2025
tun,107.0,2030
tun,107.1,2035
tun,107.1,2040
tun,107.1,2045
tun,107.1,2050
tur,106.0,1950
tur,105.1,1955
tur,106.7,1960
tur,106.3,1965
tur,104.9,1970
tur,105.3,1975
tur,104.7,1980
tur,104.6,1985
tur,104.2,1990
tur,103.9,1995
tur,103.6,2000
tur,103.8,2005
tur,103.9,2010
tur,104.0,2015
tur,104.2,2020
tur,104.4,2025
tur,104.6,2030
tur,104.8,2035
tur,104.9,2040
tur,105.0,2045
tur,105.1,2050
tkm,106.9,1950
tkm,106.3,1955
tkm,105.0,1960
tkm,104.2,1965
tkm,103.1,1970
tkm,102.4,1975
tkm,101.3,1980
tkm,101.6,1985
tkm,102.3,1990
tkm,102.4,1995
tkm,102.6,2000
tkm,102.7,2005
tkm,102.8,2010
tkm,103.0,2015
tkm,103.2,2020
tkm,103.4,2025
tkm,103.6,2030
tkm,103.7,2035
tkm,103.9,2040
tkm,103.9,2045
tkm,104.0,2050
uga,101.3,1950
uga,100.6,1955
uga,100.1,1960
uga,99.96,1965
uga,100.4,1970
uga,100.8,1975
uga,101.0,1980
uga,101.0,1985
uga,101.1,1990
uga,101.2,1995
uga,101.4,2000
uga,101.5,2005
uga,101.5,2010
uga,101.4,2015
uga,101.3,2020
uga,101.2,2025
uga,101.1,2030
uga,101.1,2035
uga,101.2,2040
uga,101.2,2045
uga,101.2,2050
ukr,95.86,1950
ukr,99.65,1955
ukr,102.7,1960
ukr,104.6,1965
ukr,104.5,1970
ukr,104.3,1975
ukr,103.5,1980
ukr,103.7,1985
ukr,104.0,1990
ukr,104.5,1995
ukr,105.0,2000
ukr,105.3,2005
ukr,105.5,2010
ukr,105.7,2015
ukr,105.7,2020
ukr,105.8,2025
ukr,105.9,2030
ukr,105.9,2035
ukr,106.0,2040
ukr,106.0,2045
ukr,106.1,2050
are,103.3,1950
are,103.2,1955
are,103.2,1960
are,106.8,1965
are,110.3,1970
are,109.4,1975
are,107.2,1980
are,106.7,1985
are,104.9,1990
are,105.3,1995
are,105.0,2000
are,105.6,2005
are,105.9,2010
are,103.3,2015
are,101.9,2020
are,102.1,2025
are,102.4,2030
are,102.2,2035
are,102.0,2040
are,102.4,2045
are,102.7,2050
gbr,104.2,1950
gbr,104.7,1955
gbr,104.3,1960
gbr,104.6,1965
gbr,105.1,1970
gbr,105.5,1975
gbr,105.5,1980
gbr,105.2,1985
gbr,104.8,1990
gbr,104.5,1995
gbr,105.0,2000
gbr,105.2,2005
gbr,105.2,2010
gbr,105.2,2015
gbr,105.2,2020
gbr,105.3,2025
gbr,105.3,2030
gbr,105.3,2035
gbr,105.4,2040
gbr,105.4,2045
gbr,105.4,2050
tza,97.28,1950
tza,98.14,1955
tza,98.98,1960
tza,99.7,1965
tza,99.91,1970
tza,100.1,1975
tza,100.4,1980
tza,100.6,1985
tza,100.8,1990
tza,100.9,1995
tza,101.1,2000
tza,101.4,2005
tza,101.6,2010
tza,101.6,2015
tza,101.6,2020
tza,101.6,2025
tza,101.6,2030
tza,101.6,2035
tza,101.6,2040
tza,101.6,2045
tza,101.7,2050
usa,104.3,1950
usa,104.4,1955
usa,104.3,1960
usa,104.2,1965
usa,104.3,1970
usa,104.5,1975
usa,104.6,1980
usa,104.7,1985
usa,104.8,1990
usa,104.8,1995
usa,105.0,2000
usa,105.1,2005
usa,105.1,2010
usa,105.2,2015
usa,105.2,2020
usa,105.2,2025
usa,105.2,2030
usa,105.2,2035
usa,105.2,2040
usa,105.2,2045
usa,105.2,2050
vir,101.0,1950
vir,101.1,1955
vir,98.92,1960
vir,101.1,1965
vir,100.9,1970
vir,101.8,1975
vir,102.1,1980
vir,103.2,1985
vir,102.2,1990
vir,98.65,1995
vir,101.4,2000
vir,102.3,2005
vir,105.2,2010
vir,106.0,2015
vir,106.2,2020
vir,106.2,2025
vir,106.2,2030
vir,106.2,2035
vir,106.3,2040
vir,106.3,2045
vir,106.3,2050
ury,101.3,1950
ury,102.1,1955
ury,103.0,1960
ury,103.8,1965
ury,103.9,1970
ury,104.0,1975
ury,104.1,1980
ury,104.2,1985
ury,104.1,1990
ury,104.3,1995
ury,104.4,2000
ury,104.2,2005
ury,104.3,2010
ury,104.5,2015
ury,104.6,2020
ury,104.5,2025
ury,104.6,2030
ury,104.7,2035
ury,104.7,2040
ury,104.7,2045
ury,104.8,2050
uzb,100.1,1950
uzb,97.51,1955
uzb,99.27,1960
uzb,102.4,1965
uzb,103.1,1970
uzb,102.8,1975
uzb,102.0,1980
uzb,102.2,1985
uzb,102.6,1990
uzb,103.0,1995
uzb,103.4,2000
uzb,103.5,2005
uzb,103.7,2010
uzb,103.8,2015
uzb,103.9,2020
uzb,104.1,2025
uzb,104.2,2030
uzb,104.3,2035
uzb,104.4,2040
uzb,104.4,2045
uzb,104.4,2050
vut,110.2,1950
vut,107.1,1955
vut,104.9,1960
vut,103.2,1965
vut,109.3,1970
vut,111.0,1975
vut,111.8,1980
vut,110.5,1985
vut,109.3,1990
vut,108.4,1995
vut,107.0,2000
vut,106.7,2005
vut,106.0,2010
vut,105.9,2015
vut,105.9,2020
vut,106.0,2025
vut,106.2,2030
vut,106.4,2035
vut,106.6,2040
vut,106.8,2045
vut,106.8,2050
ven,104.1,1950
ven,104.3,1955
ven,104.4,1960
ven,104.0,1965
ven,103.9,1970
ven,103.9,1975
ven,104.0,1980
ven,104.0,1985
ven,104.0,1990
ven,104.1,1995
ven,104.2,2000
ven,104.3,2005
ven,104.4,2010
ven,104.4,2015
ven,104.5,2020
ven,104.5,2025
ven,104.6,2030
ven,104.6,2035
ven,104.7,2040
ven,104.7,2045
ven,104.7,2050
vnm,101.4,1950
vnm,101.7,1955
vnm,101.7,1960
vnm,101.6,1965
vnm,101.2,1970
vnm,100.8,1975
vnm,104.1,1980
vnm,103.6,1985
vnm,103.7,1990
vnm,103.7,1995
vnm,104.1,2000
vnm,105.2,2005
vnm,106.5,2010
vnm,105.2,2015
vnm,104.8,2020
vnm,104.4,2025
vnm,104.5,2030
vnm,104.6,2035
vnm,104.6,2040
vnm,104.7,2045
vnm,104.7,2050
esh,100.4,1950
esh,101.0,1955
esh,101.2,1960
esh,101.4,1965
esh,105.4,1970
esh,103.5,1975
esh,101.9,1980
esh,102.1,1985
esh,102.7,1990
esh,103.1,1995
esh,103.3,2000
esh,103.5,2005
esh,103.4,2010
esh,103.4,2015
esh,103.5,2020
esh,103.6,2025
esh,103.7,2030
esh,103.8,2035
esh,104.0,2040
esh,104.3,2045
esh,104.5,2050
yem,103.2,1950
yem,103.8,1955
yem,104.3,1960
yem,104.5,1965
yem,104.6,1970
yem,104.7,1975
yem,104.9,1980
yem,105.1,1985
yem,105.1,1990
yem,104.9,1995
yem,104.3,2000
yem,104.0,2005
yem,103.8,2010
yem,103.7,2015
yem,103.7,2020
yem,103.7,2025
yem,103.7,2030
yem,103.8,2035
yem,103.8,2040
yem,104.0,2045
yem,104.2,2050
zmb,102.6,1950
zmb,101.8,1955
