geo,sex_ratio_15_49_years,time
nga,98.71,1985
nga,98.82,1990
nga,99.03,1995
nga,99.39,2000
nga,100.1,2005
nga,100.9,2010
nga,101.6,2015
nga,102.0,2020
nga,102.3,2025
nga,102.4,2030
nga,102.4,2035
nga,102.5,2040
nga,102.4,2045
nga,102.3,2050
nor,100.9,1950
nor,102.1,1955
nor,102.5,1960
nor,103.2,1965
nor,104.1,1970
nor,104.7,1975
nor,104.9,1980
nor,105.0,1985
nor,105.3,1990
nor,104.6,1995
nor,104.1,2000
nor,103.5,2005
nor,103.3,2010
nor,103.1,2015
nor,103.0,2020
nor,103.3,2025
nor,103.7,2030
nor,103.9,2035
nor,104.0,2040
nor,104.0,2045
nor,104.0,2050
pse,102.3,1950
pse,103.4,1955
pse,105.0,1960
pse,107.0,1965
pse,107.4,1970
pse,107.8,1975
pse,105.1,1980
pse,106.1,1985
pse,109.5,1990
pse,106.3,1995
pse,106.2,2000
pse,106.2,2005
pse,105.5,2010
pse,105.0,2015
pse,104.6,2020
pse,104.4,2025
pse,104.3,2030
pse,104.3,2035
pse,104.3,2040
pse,104.4,2045
pse,104.5,2050
omn,103.2,1950
omn,97.18,1955
omn,92.99,1960
omn,90.63,1965
omn,91.8,1970
omn,104.3,1975
omn,126.5,1980
omn,140.4,1985
omn,155.9,1990
omn,188.2,1995
omn,167.1,2000
omn,148.5,2005
omn,140.5,2010
omn,131.6,2015
omn,124.9,2020
omn,122.5,2025
omn,120.2,2030
omn,115.9,2035
omn,113.0,2040
omn,112.0,2045
omn,110.6,2050
pak,134.9,1950
pak,129.8,1955
pak,123.8,1960
pak,118.7,1965
pak,115.1,1970
pak,112.2,1975
pak,110.0,1980
pak,108.3,1985
pak,107.4,1990
pak,107.3,1995
pak,107.1,2000
pak,106.7,2005
pak,106.4,2010
pak,106.3,2015
pak,106.3,2020
pak,106.3,2025
pak,106.3,2030
pak,106.2,2035
pak,106.1,2040
pak,106.1,2045
pak,106.0,2050
pan,107.4,1950
pan,105.9,1955
pan,104.8,1960
pan,104.6,1965
pan,103.9,1970
pan,103.5,1975
pan,102.9,1980
pan,102.6,1985
pan,102.1,1990
pan,101.7,1995
pan,101.7,2000
pan,101.8,2005
pan,102.2,2010
pan,102.5,2015
pan,102.8,2020
pan,103.1,2025
pan,103.4,2030
pan,103.5,2035
pan,103.7,2040
pan,103.9,2045
pan,104.1,2050
png,113.7,1950
png,113.7,1955
png,113.3,1960
png,109.6,1965
png,109.6,1970
png,107.8,1975
png,114.7,1980
png,108.6,1985
png,103.9,1990
png,102.0,1995
png,101.3,2000
png,101.1,2005
png,101.6,2010
png,102.4,2015
png,103.6,2020
png,105.0,2025
png,105.7,2030
png,106.0,2035
png,106.4,2040
png,106.7,2045
png,107.1,2050
pry,93.55,1950
pry,93.21,1955
pry,93.57,1960
pry,95.54,1965
pry,98.43,1970
pry,101.2,1975
pry,103.3,1980
pry,103.9,1985
pry,103.5,1990
pry,103.3,1995
pry,103.1,2000
pry,102.5,2005
pry,101.8,2010
pry,101.4,2015
pry,101.3,2020
pry,101.3,2025
pry,101.4,2030
pry,101.5,2035
pry,101.7,2040
pry,101.8,2045
pry,102.0,2050
per,102.4,1950
per,102.4,1955
per,102.4,1960
per,102.4,1965
per,102.4,1970
per,102.3,1975
per,102.0,1980
per,101.5,1985
per,101.1,1990
per,101.2,1995
per,101.2,2000
per,101.3,2005
per,101.4,2010
per,101.6,2015
per,101.8,2020
per,102.0,2025
per,102.3,2030
per,102.6,2035
per,102.9,2040
per,103.2,2045
per,103.5,2050
phl,99.61,1950
phl,99.35,1955
phl,100.2,1960
phl,101.8,1965
phl,102.3,1970
phl,102.9,1975
phl,103.0,1980
phl,102.7,1985
phl,102.7,1990
phl,102.3,1995
phl,101.9,2000
phl,102.0,2005
phl,102.1,2010
phl,102.6,2015
phl,103.0,2020
phl,103.5,2025
phl,103.9,2030
phl,104.3,2035
phl,104.6,2040
phl,104.9,2045
phl,105.1,2050
pol,91.2,1950
pol,93.09,1955
pol,94.74,1960
pol,96.5,1965
pol,98.51,1970
pol,100.5,1975
pol,101.7,1980
pol,102.0,1985
pol,101.8,1990
pol,101.8,1995
pol,101.4,2000
pol,101.5,2005
pol,101.8,2010
pol,102.1,2015
pol,102.4,2020
pol,102.9,2025
pol,103.6,2030
pol,104.3,2035
pol,104.7,2040
pol,105.0,2045
pol,105.1,2050
prt,94.69,1950
prt,95.47,1955
prt,92.83,1960
prt,91.83,1965
prt,90.95,1970
prt,91.46,1975
prt,95.68,1980
prt,97.14,1985
prt,97.42,1990
prt,98.06,1995
prt,99.03,2000
prt,100.1,2005
prt,101.1,2010
prt,102.0,2015
prt,102.7,2020
prt,103.3,2025
prt,103.8,2030
prt,104.1,2035
prt,104.3,2040
prt,104.5,2045
prt,104.6,2050
pri,98.36,1950
pri,94.93,1955
pri,91.6,1960
pri,89.21,1965
pri,90.64,1970
pri,92.2,1975
pri,91.17,1980
pri,93.04,1985
pri,92.38,1990
pri,92.7,1995
pri,93.35,2000
pri,94.62,2005
pri,96.67,2010
pri,98.67,2015
pri,100.3,2020
pri,101.6,2025
pri,102.9,2030
pri,103.6,2035
pri,104.1,2040
pri,104.3,2045
pri,104.5,2050
qat,104.0,1950
qat,140.5,1955
qat,163.9,1960
qat,218.4,1965
qat,273.9,1970
qat,314.9,1975
qat,225.7,1980
qat,278.8,1985
qat,271.9,1990
qat,243.7,1995
qat,224.2,2000
qat,357.3,2005
qat,402.2,2010
qat,361.3,2015
qat,361.1,2020
qat,344.2,2025
qat,322.8,2030
qat,297.2,2035
qat,275.4,2040
qat,260.3,2045
qat,251.0,2050
kor,94.25,1950
kor,96.79,1955
kor,99.58,1960
kor,100.8,1965
kor,99.64,1970
kor,101.6,1975
kor,102.6,1980
kor,103.3,1985
kor,103.8,1990
kor,103.9,1995
kor,102.6,2000
kor,102.4,2005
kor,103.6,2010
kor,104.1,2015
kor,104.8,2020
kor,106.3,2025
kor,107.9,2030
kor,108.0,2035
kor,107.7,2040
kor,107.5,2045
kor,107.6,2050
mda,88.25,1950
mda,87.49,1955
mda,86.16,1960
mda,85.58,1965
mda,86.04,1970
mda,90.34,1975
mda,93.06,1980
mda,93.95,1985
mda,95.01,1990
mda,95.73,1995
mda,96.38,2000
mda,95.92,2005
mda,96.36,2010
mda,96.86,2015
mda,96.59,2020
mda,98.3,2025
mda,99.36,2030
mda,100.5,2035
mda,102.5,2040
mda,103.8,2045
mda,104.5,2050
reu,98.07,1950
reu,93.53,1955
reu,94.48,1960
reu,95.89,1965
reu,93.97,1970
reu,94.28,1975
reu,96.57,1980
reu,97.45,1985
reu,98.17,1990
reu,97.53,1995
reu,97.51,2000
reu,97.86,2005
reu,97.89,2010
reu,97.86,2015
reu,99.2,2020
reu,100.5,2025
reu,101.0,2030
reu,101.1,2035
reu,101.0,2040
reu,100.9,2045
reu,100.9,2050
rou,95.02,1950
rou,94.94,1955
rou,95.87,1960
rou,97.71,1965
rou,99.88,1970
rou,101.6,1975
rou,101.6,1980
rou,101.8,1985
rou,102.5,1990
rou,101.8,1995
rou,101.8,2000
rou,102.1,2005
rou,102.7,2010
rou,102.9,2015
rou,103.4,2020
rou,103.8,2025
rou,104.2,2030
rou,104.5,2035
rou,105.1,2040
rou,105.3,2045
rou,105.4,2050
rus,72.45,1950
rus,79.05,1955
rus,83.22,1960
rus,89.21,1965
rus,93.45,1970
rus,97.02,1975
rus,99.26,1980
rus,99.28,1985
rus,100.6,1990
rus,99.6,1995
rus,98.49,2000
rus,97.59,2005
rus,97.26,2010
rus,97.13,2015
rus,97.27,2020
rus,98.1,2025
rus,99.29,2030
rus,100.7,2035
rus,101.9,2040
rus,102.6,2045
rus,103.0,2050
rwa,97.86,1950
rwa,97.84,1955
rwa,97.84,1960
rwa,97.84,1965
rwa,97.65,1970
rwa,97.56,1975
rwa,90.04,1980
rwa,91.45,1985
rwa,92.14,1990
rwa,89.22,1995
rwa,90.54,2000
rwa,92.87,2005
rwa,94.43,2010
rwa,95.12,2015
rwa,95.67,2020
rwa,96.11,2025
rwa,96.1,2030
rwa,95.98,2035
rwa,95.89,2040
rwa,95.81,2045
rwa,95.84,2050
lca,98.34,1950
lca,102.7,1955
lca,87.57,1960
lca,85.18,1965
lca,82.89,1970
lca,87.63,1975
lca,92.44,1980
lca,94.58,1985
lca,96.58,1990
lca,96.25,1995
lca,95.92,2000
lca,95.31,2005
lca,95.54,2010
lca,95.84,2015
lca,96.44,2020
lca,97.48,2025
lca,98.2,2030
lca,99.03,2035
lca,99.83,2040
lca,100.0,2045
lca,100.4,2050
vct,81.83,1950
vct,81.31,1955
vct,81.18,1960
vct,80.32,1965
vct,82.9,1970
vct,86.41,1975
vct,92.03,1980
vct,95.79,1985
vct,102.2,1990
vct,103.6,1995
vct,104.9,2000
vct,105.1,2005
vct,104.4,2010
vct,103.6,2015
vct,102.8,2020
vct,102.3,2025
vct,102.1,2030
vct,102.2,2035
vct,102.2,2040
vct,102.1,2045
vct,102.1,2050
wsm,100.4,1950
wsm,103.2,1955
wsm,104.0,1960
wsm,104.3,1965
wsm,103.6,1970
wsm,106.3,1975
wsm,109.9,1980
wsm,113.8,1985
wsm,114.2,1990
wsm,111.2,1995
wsm,112.4,2000
wsm,114.4,2005
wsm,114.8,2010
wsm,115.6,2015
wsm,116.2,2020
wsm,115.9,2025
wsm,115.0,2030
wsm,113.3,2035
wsm,112.7,2040
wsm,112.7,2045
wsm,113.1,2050
stp,149.3,1950
stp,149.3,1955
stp,150.3,1960
stp,122.4,1965
stp,101.2,1970
stp,99.36,1975
stp,97.24,1980
stp,95.89,1985
stp,95.64,1990
stp,96.51,1995
stp,97.68,2000
stp,98.25,2005
stp,99.46,2010
stp,100.6,2015
stp,101.1,2020
stp,100.9,2025
stp,101.1,2030
stp,101.1,2035
stp,101.1,2040
stp,101.0,2045
stp,101.1,2050
sau,104.4,1950
sau,104.2,1955
sau,103.9,1960
sau,106.6,1965
sau,110.5,1970
sau,120.1,1975
sau,137.9,1980
sau,149.2,1985
sau,149.4,1990
sau,150.1,1995
sau,144.3,2000
sau,138.8,2005
sau,129.1,2010
sau,121.8,2015
sau,115.7,2020
sau,111.5,2025
sau,109.2,2030
sau,108.3,2035
sau,108.4,2040
sau,108.6,2045
sau,108.8,2050
sen,100.5,1950
sen,102.2,1955
sen,103.7,1960
sen,104.9,1965
sen,106.1,1970
sen,106.0,1975
sen,103.2,1980
sen,101.0,1985
sen,99.45,1990
sen,97.73,1995
sen,96.86,2000
sen,96.73,2005
sen,96.92,2010
sen,97.23,2015
sen,97.57,2020
sen,97.94,2025
sen,98.23,2030
sen,98.46,2035
sen,98.66,2040
sen,98.86,2045
sen,99.06,2050
srb,96.95,1950
srb,96.48,1955
srb,96.38,1960
srb,98.2,1965
srb,99.42,1970
srb,101.3,1975
srb,102.1,1980
srb,102.6,1985
srb,103.7,1990
srb,103.7,1995
srb,103.3,2000
srb,102.8,2005
srb,103.3,2010
srb,103.9,2015
srb,104.7,2020
srb,105.2,2025
srb,105.9,2030
srb,106.6,2035
srb,107.1,2040
srb,107.5,2045
srb,107.6,2050
sle,96.77,1950
sle,97.75,1955
sle,98.38,1960
sle,98.08,1965
sle,96.25,1970
sle,94.67,1975
sle,93.05,1980
sle,91.81,1985
sle,91.09,1990
sle,90.59,1995
sle,90.83,2000
sle,91.82,2005
sle,92.66,2010
sle,93.69,2015
sle,94.98,2020
sle,96.08,2025
sle,96.97,2030
sle,97.67,2035
sle,98.31,2040
sle,98.92,2045
sle,99.42,2050
sgp,117.4,1950
sgp,119.9,1955
sgp,118.2,1960
sgp,108.8,1965
sgp,105.6,1970
sgp,104.7,1975
sgp,104.8,1980
sgp,104.6,1985
sgp,101.4,1990
sgp,101.7,1995
sgp,102.0,2000
sgp,102.5,2005
sgp,103.4,2010
sgp,104.5,2015
sgp,106.2,2020
sgp,106.8,2025
sgp,106.8,2030
sgp,106.7,2035
sgp,106.7,2040
sgp,106.8,2045
sgp,106.9,2050
svk,94.88,1950
svk,95.62,1955
svk,96.68,1960
svk,98.28,1965
svk,99.37,1970
svk,100.1,1975
svk,100.8,1980
svk,101.2,1985
svk,101.8,1990
svk,101.7,1995
svk,101.9,2000
svk,102.4,2005
svk,102.7,2010
svk,103.1,2015
svk,103.5,2020
svk,103.9,2025
svk,104.3,2030
svk,104.6,2035
svk,105.0,2040
svk,105.2,2045
svk,105.4,2050
svn,90.02,1950
svn,91.33,1955
svn,92.84,1960
svn,94.89,1965
svn,100.1,1970
svn,103.5,1975
svn,102.2,1980
svn,102.6,1985
svn,103.4,1990
svn,104.6,1995
svn,104.4,2000
svn,103.8,2005
svn,104.5,2010
svn,105.5,2015
svn,106.2,2020
svn,106.5,2025
svn,106.4,2030
svn,106.5,2035
svn,106.7,2040
svn,106.7,2045
svn,106.7,2050
slb,122.9,1950
slb,117.4,1955
slb,111.5,1960
slb,107.6,1965
slb,106.5,1970
slb,104.7,1975
slb,103.6,1980
slb,102.5,1985
slb,103.7,1990
slb,104.7,1995
slb,105.6,2000
slb,106.6,2005
slb,107.7,2010
slb,108.7,2015
slb,109.1,2020
slb,108.9,2025
slb,108.6,2030
slb,108.5,2035
slb,108.3,2040
slb,108.1,2045
slb,108.0,2050
som,101.0,1950
som,100.1,1955
som,99.5,1960
som,99.16,1965
som,98.43,1970
som,97.92,1975
som,97.54,1980
som,97.35,1985
som,97.55,1990
som,97.69,1995
som,97.74,2000
som,98.01,2005
som,98.19,2010
som,98.43,2015
som,98.71,2020
som,98.95,2025
som,99.15,2030
som,99.26,2035
som,99.36,2040
som,99.45,2045
som,99.51,2050
zaf,102.9,1950
zaf,102.0,1955
zaf,101.2,1960
zaf,100.4,1965
zaf,101.4,1970
zaf,102.0,1975
zaf,101.3,1980
zaf,101.0,1985
zaf,99.5,1990
zaf,97.91,1995
zaf,97.83,2000
zaf,99.23,2005
zaf,101.7,2010
zaf,104.0,2015
zaf,105.9,2020
zaf,106.5,2025
zaf,106.0,2030
zaf,105.4,2035
zaf,105.1,2040
zaf,105.2,2045
zaf,105.4,2050
esp,95.42,1950
esp,95.83,1955
esp,95.16,1960
esp,95.19,1965
esp,98.84,1970
esp,99.9,1975
esp,100.7,1980
esp,101.4,1985
esp,101.8,1990
esp,102.0,1995
esp,102.3,2000
esp,103.7,2005
esp,104.6,2010
esp,106.2,2015
esp,106.9,2020
esp,106.9,2025
esp,106.7,2030
esp,106.8,2035
esp,107.1,2040
esp,107.2,2045
esp,107.4,2050
lka,122.8,1950
lka,118.1,1955
lka,113.6,1960
lka,109.8,1965
lka,106.7,1970
lka,104.2,1975
lka,103.0,1980
lka,102.3,1985
lka,101.4,1990
lka,101.0,1995
lka,99.54,2000
lka,97.86,2005
lka,97.71,2010
lka,97.79,2015
lka,98.64,2020
lka,99.78,2025
lka,100.8,2030
lka,101.4,2035
lka,101.6,2040
lka,101.7,2045
lka,101.8,2050
sdn,99.33,1950
sdn,99.26,1955
sdn,99.25,1960
sdn,99.28,1965
sdn,99.58,1970
sdn,99.93,1975
sdn,100.3,1980
sdn,100.6,1985
sdn,100.9,1990
sdn,101.2,1995
sdn,101.5,2000
sdn,101.7,2005
sdn,102.0,2010
sdn,102.3,2015
sdn,102.4,2020
sdn,102.4,2025
sdn,102.4,2030
sdn,102.4,2035
sdn,102.4,2040
sdn,102.4,2045
sdn,102.4,2050
sur,97.96,1950
sur,101.9,1955
sur,96.67,1960
sur,96.22,1965
sur,97.29,1970
sur,98.88,1975
sur,102.2,1980
sur,104.5,1985
sur,104.9,1990
sur,105.0,1995
sur,105.2,2000
sur,104.4,2005
sur,103.5,2010
sur,102.3,2015
sur,100.9,2020
sur,101.2,2025
sur,101.9,2030
sur,102.7,2035
sur,103.9,2040
sur,104.8,2045
sur,105.8,2050
swz,95.15,1950
swz,93.29,1955
swz,92.6,1960
swz,86.96,1965
swz,83.94,1970
swz,83.73,1975
swz,83.11,1980
swz,80.06,1985
swz,78.41,1990
swz,84.54,1995
swz,87.24,2000
swz,92.5,2005
swz,97.04,2010
swz,101.0,2015
swz,103.3,2020
swz,104.3,2025
swz,104.2,2030
swz,103.1,2035
swz,101.7,2040
swz,100.8,2045
swz,100.6,2050
swe,101.4,1950
swe,101.4,1955
swe,102.1,1960
swe,103.2,1965
swe,104.2,1970
swe,104.2,1975
swe,104.5,1980
swe,104.6,1985
swe,104.9,1990
swe,104.3,1995
swe,104.2,2000
swe,104.1,2005
swe,103.9,2010
swe,103.7,2015
swe,103.5,2020
swe,103.6,2025
swe,103.6,2030
swe,103.7,2035
swe,103.7,2040
swe,103.7,2045
swe,103.8,2050
che,94.66,1950
che,95.6,1955
che,97.03,1960
che,99.46,1965
che,100.6,1970
che,100.3,1975
che,101.0,1980
che,102.1,1985
che,102.6,1990
che,101.9,1995
che,101.1,2000
che,101.0,2005
che,99.69,2010
che,98.91,2015
che,98.87,2020
che,99.04,2025
che,99.41,2030
che,99.67,2035
che,99.87,2040
che,99.93,2045
che,99.97,2050
syr,106.7,1950
syr,104.9,1955
syr,104.8,1960
syr,105.1,1965
syr,104.4,1970
syr,102.8,1975
syr,100.7,1980
syr,101.1,1985
syr,101.1,1990
syr,101.5,1995
syr,101.9,2000
syr,102.3,2005
syr,102.5,2010
syr,104.0,2015
syr,104.8,2020
syr,104.6,2025
syr,104.3,2030
syr,104.1,2035
syr,104.1,2040
syr,104.2,2045
syr,104.2,2050
tjk,87.85,1950
tjk,90.79,1955
tjk,94.21,1960
tjk,95.14,1965
tjk,97.28,1970
tjk,101.2,1975
tjk,100.3,1980
tjk,100.8,1985
tjk,99.48,1990
tjk,99.44,1995
tjk,99.0,2000
tjk,96.28,2005
tjk,96.0,2010
tjk,96.74,2015
tjk,97.86,2020
tjk,98.82,2025
tjk,99.74,2030
tjk,100.4,2035
tjk,100.8,2040
tjk,101.0,2045
tjk,101.2,2050
mkd,102.0,1950
mkd,100.9,1955
mkd,100.0,1960
mkd,100.2,1965
mkd,101.7,1970
mkd,102.8,1975
mkd,103.4,1980
mkd,102.4,1985
mkd,102.7,1990
mkd,102.6,1995
mkd,103.9,2000
mkd,104.3,2005
mkd,104.5,2010
mkd,105.2,2015
mkd,105.8,2020
mkd,106.2,2025
mkd,106.7,2030
mkd,107.2,2035
mkd,107.6,2040
mkd,108.0,2045
mkd,108.1,2050
tha,101.3,1950
tha,100.5,1955
tha,100.8,1960
tha,100.3,1965
tha,100.2,1970
tha,100.0,1975
tha,100.1,1980
tha,96.81,1985
tha,99.16,1990
tha,97.62,1995
tha,95.98,2000
tha,97.41,2005
tha,97.82,2010
tha,98.83,2015
tha,100.6,2020
tha,102.1,2025
tha,102.8,2030
tha,103.1,2035
tha,103.3,2040
tha,103.7,2045
tha,104.1,2050
tls,107.7,1950
tls,107.9,1955
tls,106.0,1960
tls,105.1,1965
tls,104.6,1970
tls,104.2,1975
tls,101.7,1980
tls,100.0,1985
tls,103.8,1990
tls,104.7,1995
tls,106.3,2000
tls,105.0,2005
tls,105.0,2010
tls,105.4,2015
tls,106.1,2020
tls,105.2,2025
tls,104.6,2030
tls,104.1,2035
tls,103.8,2040
tls,103.7,2045
tls,103.6,2050
tgo,95.94,1950
tgo,96.17,1955
tgo,96.75,1960
tgo,97.1,1965
tgo,97.32,1970
tgo,97.58,1975
tgo,97.82,1980
tgo,98.03,1985
tgo,98.19,1990
tgo,98.21,1995
tgo,98.35,2000
tgo,98.72,2005
tgo,99.27,2010
tgo,99.79,2015
tgo,100.1,2020
tgo,100.3,2025
tgo,100.3,2030
tgo,100.4,2035
tgo,100.6,2040
tgo,100.7,2045
tgo,100.8,2050
ton,103.2,1950
ton,104.3,1955
ton,105.0,1960
ton,106.0,1965
ton,106.4,1970
ton,101.7,1975
ton,99.43,1980
ton,96.01,1985
ton,99.76,1990
ton,99.6,1995
ton,102.7,2000
ton,103.1,2005
ton,102.8,2010
ton,104.8,2015
ton,106.8,2020
ton,108.0,2025
ton,109.4,2030
ton,110.4,2035
ton,110.0,2040
ton,109.5,2045
ton,108.7,2050
tto,100.0,1950
tto,100.6,1955
tto,97.9,1960
tto,97.71,1965
tto,94.99,1970
tto,98.24,1975
tto,100.5,1980
tto,99.64,1985
tto,97.77,1990
tto,97.66,1995
tto,97.74,2000
tto,98.08,2005
tto,98.45,2010
tto,99.05,2015
tto,99.64,2020
tto,99.83,2025
tto,99.76,2030
tto,99.68,2035
tto,99.69,2040
tto,99.81,2045
tto,99.98,2050
tun,102.9,1950
tun,99.71,1955
tun,99.78,1960
tun,98.65,1965
tun,93.43,1970
tun,97.08,1975
tun,98.12,1980
tun,98.16,1985
tun,99.49,1990
tun,100.4,1995
tun,100.4,2000
tun,100.1,2005
tun,100.9,2010
tun,102.4,2015
tun,103.9,2020
tun,104.9,2025
tun,105.3,2030
tun,105.9,2035
tun,106.3,2040
tun,106.5,2045
tun,106.6,2050
tur,102.8,1950
tur,103.5,1955
tur,103.7,1960
tur,106.5,1965
tur,103.1,1970
tur,105.5,1975
tur,102.8,1980
tur,102.6,1985
tur,102.8,1990
tur,103.0,1995
tur,103.1,2000
tur,102.7,2005
tur,102.6,2010
tur,102.6,2015
tur,102.7,2020
tur,102.8,2025
tur,102.9,2030
tur,103.0,2035
tur,103.3,2040
tur,103.6,2045
tur,103.9,2050
tkm,88.51,1950
tkm,91.16,1955
tkm,93.9,1960
tkm,97.94,1965
tkm,100.9,1970
tkm,102.1,1975
tkm,100.8,1980
tkm,99.17,1985
tkm,98.74,1990
tkm,98.37,1995
tkm,98.33,2000
tkm,98.73,2005
tkm,99.05,2010
tkm,99.73,2015
tkm,99.67,2020
tkm,99.86,2025
tkm,100.2,2030
tkm,100.5,2035
tkm,100.9,2040
tkm,101.4,2045
tkm,101.7,2050
uga,99.32,1950
uga,99.15,1955
uga,99.26,1960
uga,99.23,1965
uga,98.88,1970
uga,98.81,1975
uga,98.83,1980
uga,98.92,1985
uga,98.75,1990
uga,98.74,1995
uga,99.95,2000
uga,101.7,2005
uga,102.5,2010
uga,102.2,2015
uga,101.5,2020
uga,100.9,2025
uga,100.4,2030
uga,100.0,2035
uga,99.75,2040
uga,99.56,2045
uga,99.44,2050
ukr,72.74,1950
ukr,77.52,1955
ukr,80.42,1960
ukr,85.34,1965
ukr,89.71,1970
ukr,93.67,1975
ukr,96.26,1980
ukr,96.3,1985
ukr,96.89,1990
ukr,96.86,1995
ukr,96.98,2000
ukr,97.45,2005
ukr,98.15,2010
ukr,99.04,2015
ukr,100.1,2020
ukr,101.2,2025
ukr,102.2,2030
ukr,103.1,2035
ukr,103.9,2040
ukr,104.5,2045
ukr,104.8,2050
are,104.0,1950
are,103.7,1955
are,103.5,1960
are,176.2,1965
are,230.7,1970
are,344.9,1975
are,330.9,1980
are,244.0,1985
are,254.8,1990
are,254.2,1995
are,265.0,2000
are,255.2,2005
are,238.7,2010
are,237.2,2015
are,232.2,2020
are,224.2,2025
are,226.2,2030
are,227.9,2035
are,228.7,2040
are,229.9,2045
are,230.2,2050
gbr,99.6,1950
gbr,98.75,1955
gbr,99.28,1960
gbr,101.7,1965
gbr,101.3,1970
gbr,102.4,1975
gbr,102.4,1980
gbr,101.6,1985
gbr,100.8,1990
gbr,99.81,1995
gbr,99.32,2000
gbr,100.0,2005
gbr,100.9,2010
gbr,102.6,2015
gbr,103.9,2020
gbr,105.2,2025
gbr,106.2,2030
gbr,106.9,2035
gbr,107.3,2040
gbr,107.5,2045
gbr,107.5,2050
tza,95.31,1950
tza,95.34,1955
tza,95.35,1960
tza,95.4,1965
tza,95.92,1970
tza,96.44,1975
tza,96.92,1980
tza,97.36,1985
tza,97.67,1990
tza,97.98,1995
tza,98.68,2000
tza,99.83,2005
tza,100.8,2010
tza,101.4,2015
tza,101.5,2020
tza,101.5,2025
tza,101.5,2030
tza,101.5,2035
tza,101.4,2040
tza,101.4,2045
tza,101.4,2050
usa,100.1,1950
usa,98.89,1955
usa,99.35,1960
usa,99.59,1965
usa,99.28,1970
usa,101.1,1975
usa,101.2,1980
usa,101.0,1985
usa,100.8,1990
usa,100.6,1995
usa,100.9,2000
usa,101.4,2005
usa,102.2,2010
usa,103.2,2015
usa,104.0,2020
usa,104.6,2025
usa,104.9,2030
usa,105.2,2035
usa,105.3,2040
usa,105.4,2045
usa,105.4,2050
vir,101.8,1950
vir,102.4,1955
vir,101.6,1960
vir,101.6,1965
vir,100.3,1970
vir,91.56,1975
vir,87.89,1980
vir,90.22,1985
vir,91.54,1990
vir,89.78,1995
vir,87.59,2000
vir,87.47,2005
vir,88.1,2010
vir,90.23,2015
vir,92.93,2020
vir,97.42,2025
vir,101.1,2030
vir,104.5,2035
vir,107.6,2040
vir,110.2,2045
vir,111.5,2050
ury,104.7,1950
ury,102.8,1955
ury,101.2,1960
ury,100.6,1965
ury,100.3,1970
ury,100.3,1975
ury,97.99,1980
ury,97.21,1985
ury,97.33,1990
ury,98.28,1995
ury,99.09,2000
ury,98.97,2005
ury,99.73,2010
ury,100.5,2015
ury,101.4,2020
ury,101.9,2025
ury,102.4,2030
ury,102.8,2035
ury,103.1,2040
ury,103.2,2045
ury,103.4,2050
uzb,86.53,1950
uzb,89.2,1955
uzb,92.32,1960
uzb,94.37,1965
uzb,96.51,1970
uzb,101.1,1975
uzb,101.1,1980
uzb,101.0,1985
uzb,99.32,1990
uzb,99.02,1995
uzb,99.16,2000
uzb,99.71,2005
uzb,100.3,2010
uzb,100.9,2015
uzb,101.5,2020
uzb,101.8,2025
uzb,102.1,2030
uzb,102.4,2035
uzb,102.7,2040
uzb,103.0,2045
uzb,103.3,2050
vut,110.4,1950
vut,110.2,1955
vut,109.9,1960
vut,109.9,1965
vut,111.1,1970
vut,110.3,1975
vut,108.4,1980
vut,103.8,1985
vut,100.3,1990
vut,100.3,1995
vut,100.7,2000
vut,101.5,2005
vut,102.3,2010
vut,103.2,2015
vut,103.9,2020
vut,104.9,2025
vut,105.4,2030
vut,105.5,2035
vut,105.6,2040
vut,105.5,2045
vut,105.7,2050
ven,102.4,1950
ven,104.1,1955
ven,105.2,1960
ven,104.0,1965
ven,102.9,1970
ven,102.9,1975
ven,103.1,1980
ven,102.6,1985
ven,102.3,1990
ven,102.0,1995
ven,101.6,2000
ven,101.4,2005
ven,101.3,2010
ven,101.3,2015
ven,101.4,2020
ven,101.5,2025
ven,101.7,2030
ven,102.0,2035
ven,102.3,2040
ven,102.5,2045
ven,102.7,2050
vnm,100.9,1950
vnm,100.8,1955
vnm,100.5,1960
vnm,100.1,1965
vnm,99.85,1970
vnm,99.48,1975
vnm,90.92,1980
vnm,93.44,1985
vnm,91.03,1990
vnm,94.39,1995
vnm,97.22,2000
vnm,98.54,2005
vnm,100.7,2010
vnm,101.9,2015
vnm,102.9,2020
vnm,103.7,2025
vnm,104.4,2030
vnm,105.2,2035
vnm,105.0,2040
vnm,104.3,2045
vnm,103.9,2050
esh,98.47,1950
esh,117.4,1955
esh,127.8,1960
esh,132.3,1965
esh,133.7,1970
esh,125.9,1975
esh,124.2,1980
esh,118.9,1985
esh,116.2,1990
esh,114.5,1995
esh,116.1,2000
esh,115.2,2005
esh,112.9,2010
esh,110.9,2015
esh,109.6,2020
esh,107.7,2025
esh,105.9,2030
esh,104.6,2035
esh,103.8,2040
esh,103.5,2045
esh,103.5,2050
yem,103.7,1950
yem,103.0,1955
yem,102.3,1960
yem,101.6,1965
yem,98.13,1970
yem,94.28,1975
yem,96.86,1980
yem,99.51,1985
yem,101.8,1990
yem,102.1,1995
yem,102.7,2000
yem,102.8,2005
yem,102.9,2010
yem,103.1,2015
yem,103.1,2020
yem,102.7,2025
yem,102.4,2030
yem,102.2,2035
yem,102.1,2040
yem,102.1,2045
yem,102.2,2050
zmb,97.0,1950
zmb,97.76,1955
