geo,time,gapminder_gini
jor,1961,39.8
jor,1962,39.7
jor,1963,39.7
jor,1964,39.6
jor,1965,39.5
jor,1966,39.4
jor,1967,39.3
jor,1968,39.2
jor,1969,39.1
jor,1970,39
jor,1971,38.9
jor,1972,38.8
jor,1973,38.8
jor,1974,38.3
jor,1975,37.9
jor,1976,37.4
jor,1977,37
jor,1978,36.5
jor,1979,36.1
jor,1980,36.9
jor,1981,37.2
jor,1982,37.4
jor,1983,37.7
jor,1984,37.9
jor,1985,38.2
jor,1986,36.1
jor,1987,37.2
jor,1988,38.4
jor,1989,39.5
jor,1990,40.7
jor,1991,42
jor,1992,43.4
jor,1993,43.2
jor,1994,43.1
jor,1995,42.9
jor,1996,38.8
jor,1997,36.4
jor,1998,38.8
jor,1999,41.1
jor,2000,43.5
jor,2001,41.2
jor,2002,38.9
jor,2003,37.6
jor,2004,36.4
jor,2005,35.1
jor,2006,33.9
jor,2007,33.3
jor,2008,32.6
jor,2009,33.2
jor,2010,33.7
jor,2011,33.7
jor,2012,33.7
jor,2013,33.7
jor,2014,33.7
jor,2015,33.7
jpn,1800,53.2
jpn,1801,53.2
jpn,1802,53.2
jpn,1803,53.2
jpn,1804,53.2
jpn,1805,53.2
jpn,1806,53.2
jpn,1807,53.2
jpn,1808,53.2
jpn,1809,53.2
jpn,1810,53.2
jpn,1811,53.2
jpn,1812,53.2
jpn,1813,53.2
jpn,1814,53.2
jpn,1815,53.2
jpn,1816,53.2
jpn,1817,53.2
jpn,1818,53.2
jpn,1819,53.2
jpn,1820,53.2
jpn,1821,52.9
jpn,1822,52.7
jpn,1823,52.4
jpn,1824,52.2
jpn,1825,51.9
jpn,1826,51.7
jpn,1827,51.4
jpn,1828,51.2
jpn,1829,50.9
jpn,1830,50.7
jpn,1831,50.4
jpn,1832,50.2
jpn,1833,50
jpn,1834,49.7
jpn,1835,49.5
jpn,1836,49.2
jpn,1837,49
jpn,1838,48.7
jpn,1839,48.5
jpn,1840,48.2
jpn,1841,48
jpn,1842,47.7
jpn,1843,47.5
jpn,1844,47.2
jpn,1845,47
jpn,1846,46.8
jpn,1847,46.5
jpn,1848,46.3
jpn,1849,46
jpn,1850,45.8
jpn,1851,45.8
jpn,1852,45.8
jpn,1853,45.8
jpn,1854,45.8
jpn,1855,45.8
jpn,1856,45.8
jpn,1857,45.8
jpn,1858,45.8
jpn,1859,45.9
jpn,1860,45.9
jpn,1861,45.9
jpn,1862,45.9
jpn,1863,45.9
jpn,1864,45.9
jpn,1865,45.9
jpn,1866,45.9
jpn,1867,45.9
jpn,1868,45.9
jpn,1869,46
jpn,1870,46
jpn,1871,46
jpn,1872,46.1
jpn,1873,46.2
jpn,1874,46.2
jpn,1875,46.3
jpn,1876,46.4
jpn,1877,46.5
jpn,1878,46.5
jpn,1879,46.6
jpn,1880,46.7
jpn,1881,46.7
jpn,1882,46.8
jpn,1883,46.9
jpn,1884,46.9
jpn,1885,47
jpn,1886,47.1
jpn,1887,47.1
jpn,1888,47.2
jpn,1889,47.3
jpn,1890,47.4
jpn,1891,47.6
jpn,1892,47.9
jpn,1893,48.1
jpn,1894,48.3
jpn,1895,48.6
jpn,1896,48.8
jpn,1897,49.1
jpn,1898,49.3
jpn,1899,49.6
jpn,1900,49.8
jpn,1901,50.1
jpn,1902,50.3
jpn,1903,50.6
jpn,1904,50.8
jpn,1905,51.1
jpn,1906,51.3
jpn,1907,51.6
jpn,1908,51.8
jpn,1909,52.1
jpn,1910,52.3
jpn,1911,52.3
jpn,1912,52.2
jpn,1913,52.2
jpn,1914,52.2
jpn,1915,52.2
jpn,1916,52.1
jpn,1917,52.1
jpn,1918,52.1
jpn,1919,52.1
jpn,1920,52
jpn,1921,52
jpn,1922,52
jpn,1923,52
jpn,1924,51.9
jpn,1925,51.9
jpn,1926,51.9
jpn,1927,51.8
jpn,1928,51.8
jpn,1929,51.8
jpn,1930,51
jpn,1931,50.3
jpn,1932,49.5
jpn,1933,48.8
jpn,1934,48
jpn,1935,47.3
jpn,1936,46.5
jpn,1937,45.7
jpn,1938,45
jpn,1939,44.2
jpn,1940,43.5
jpn,1941,42.7
jpn,1942,42
jpn,1943,41.2
jpn,1944,40.4
jpn,1945,39.7
jpn,1946,38.9
jpn,1947,38.2
jpn,1948,37.4
jpn,1949,36.7
jpn,1950,35.9
jpn,1951,35.5
jpn,1952,35.1
jpn,1953,34.7
jpn,1954,34.3
jpn,1955,33.9
jpn,1956,34.8
jpn,1957,35.6
jpn,1958,36.5
jpn,1959,37.3
jpn,1960,38.1
jpn,1961,34.9
jpn,1962,31.6
jpn,1963,33.4
jpn,1964,35.2
jpn,1965,37
jpn,1966,36.6
jpn,1967,36.2
jpn,1968,35.7
jpn,1969,35.3
jpn,1970,34.9
jpn,1971,36.2
jpn,1972,37.5
jpn,1973,38.8
jpn,1974,40.2
jpn,1975,41.5
jpn,1976,37.8
jpn,1977,34.1
jpn,1978,30.4
jpn,1979,29.3
jpn,1980,37.2
jpn,1981,34.2
jpn,1982,31.2
jpn,1983,30.9
jpn,1984,30.7
jpn,1985,30.4
jpn,1986,31
jpn,1987,31.7
jpn,1988,32.3
jpn,1989,34.1
jpn,1990,35.9
jpn,1991,31.9
jpn,1992,32.8
jpn,1993,33.7
jpn,1994,33
jpn,1995,32.3
jpn,1996,32.1
jpn,1997,32.4
jpn,1998,32.6
jpn,1999,32.9
jpn,2000,33.7
jpn,2001,30.2
jpn,2002,33.6
jpn,2003,32.1
jpn,2004,32.4
jpn,2005,32.6
jpn,2006,32.9
jpn,2007,32.5
jpn,2008,32.1
jpn,2009,33.6
jpn,2010,33.6
jpn,2011,33.6
jpn,2012,33.6
jpn,2013,33.6
jpn,2014,33.6
jpn,2015,33.6
kaz,1800,43.3
kaz,1801,43.3
kaz,1802,43.3
kaz,1803,43.3
kaz,1804,43.3
kaz,1805,43.3
kaz,1806,43.3
kaz,1807,43.3
kaz,1808,43.3
kaz,1809,43.3
kaz,1810,43.3
kaz,1811,43.3
kaz,1812,43.3
kaz,1813,43.3
kaz,1814,43.3
kaz,1815,43.3
kaz,1816,43.3
kaz,1817,43.3
kaz,1818,43.3
kaz,1819,43.3
kaz,1820,43.3
kaz,1821,43.3
kaz,1822,43.3
kaz,1823,43.3
kaz,1824,43.3
kaz,1825,43.3
kaz,1826,43.3
kaz,1827,43.3
kaz,1828,43.3
kaz,1829,43.3
kaz,1830,43.3
kaz,1831,43.3
kaz,1832,43.3
kaz,1833,43.3
kaz,1834,43.3
kaz,1835,43.3
kaz,1836,43.3
kaz,1837,43.3
kaz,1838,43.3
kaz,1839,43.3
kaz,1840,43.3
kaz,1841,43.3
kaz,1842,43.3
kaz,1843,43.3
kaz,1844,43.3
kaz,1845,43.3
kaz,1846,43.3
kaz,1847,43.3
kaz,1848,43.3
kaz,1849,43.3
kaz,1850,43.3
kaz,1851,43.3
kaz,1852,43.3
kaz,1853,43.3
kaz,1854,43.3
kaz,1855,43.3
kaz,1856,43.3
kaz,1857,43.3
kaz,1858,43.3
kaz,1859,43.3
kaz,1860,43.3
kaz,1861,43.3
kaz,1862,43.3
kaz,1863,43.3
kaz,1864,43.3
kaz,1865,43.3
kaz,1866,43.3
kaz,1867,43.3
kaz,1868,43.3
kaz,1869,43.3
kaz,1870,43.3
kaz,1871,43.3
kaz,1872,43.3
kaz,1873,43.3
kaz,1874,43.3
kaz,1875,43.3
kaz,1876,43.3
kaz,1877,43.3
kaz,1878,43.3
kaz,1879,43.3
kaz,1880,43.3
kaz,1881,43.3
kaz,1882,43.3
kaz,1883,43.3
kaz,1884,43.3
kaz,1885,43.3
kaz,1886,43.3
kaz,1887,43.3
kaz,1888,43.3
kaz,1889,43.3
kaz,1890,43.3
kaz,1891,42.8
kaz,1892,42.3
kaz,1893,41.8
kaz,1894,41.2
kaz,1895,40.7
kaz,1896,40.2
kaz,1897,39.7
kaz,1898,39.2
kaz,1899,38.6
kaz,1900,38.1
kaz,1901,37.6
kaz,1902,37.1
kaz,1903,36.6
kaz,1904,36
kaz,1905,35.5
kaz,1906,35
kaz,1907,34.5
kaz,1908,34
kaz,1909,33.4
kaz,1910,32.9
kaz,1911,33.3
kaz,1912,33.6
kaz,1913,34
kaz,1914,34.3
kaz,1915,34.7
kaz,1916,35
kaz,1917,35.3
kaz,1918,35.7
kaz,1919,36
kaz,1920,36.4
kaz,1921,36.7
kaz,1922,37.1
kaz,1923,37.4
kaz,1924,37.8
kaz,1925,38.1
kaz,1926,38.5
kaz,1927,38.8
kaz,1928,39.2
kaz,1929,39.5
kaz,1930,39.5
kaz,1931,39.5
kaz,1932,39.5
kaz,1933,39.4
kaz,1934,39.4
kaz,1935,39.4
kaz,1936,39.4
kaz,1937,39.4
kaz,1938,39.3
kaz,1939,39.3
kaz,1940,39.3
kaz,1941,39.3
kaz,1942,39.3
kaz,1943,39.3
kaz,1944,39.2
kaz,1945,39.2
kaz,1946,39.2
kaz,1947,39.2
kaz,1948,39.2
kaz,1949,39.2
kaz,1950,39.1
kaz,1951,38.8
kaz,1952,38.6
kaz,1953,38.3
kaz,1954,38
kaz,1955,37.7
kaz,1956,37.4
kaz,1957,37.1
kaz,1958,36.8
kaz,1959,36.6
kaz,1960,36.3
kaz,1961,36
kaz,1962,35.7
kaz,1963,35.4
kaz,1964,35.1
kaz,1965,34.8
kaz,1966,34.5
kaz,1967,34.3
kaz,1968,34
kaz,1969,33.7
kaz,1970,33.4
kaz,1971,33.1
kaz,1972,32.8
kaz,1973,32.5
kaz,1974,32.3
kaz,1975,32
kaz,1976,31.7
kaz,1977,31.4
kaz,1978,31.1
kaz,1979,30.8
kaz,1980,30.5
kaz,1981,30.2
kaz,1982,30
kaz,1983,29.7
kaz,1984,29.4
kaz,1985,29.1
kaz,1986,28
kaz,1987,26.9
kaz,1988,25.7
kaz,1989,45.9
kaz,1990,29.7
kaz,1991,30.7
kaz,1992,31.7
kaz,1993,32.7
kaz,1994,31.3
kaz,1995,42.8
kaz,1996,35.3
kaz,1997,35
kaz,1998,34.7
kaz,1999,34.3
kaz,2000,34
kaz,2001,33.7
kaz,2002,32.8
kaz,2003,31.6
kaz,2004,30.3
kaz,2005,26.8
kaz,2006,30
kaz,2007,29.6
kaz,2008,29.1
kaz,2009,31.2
kaz,2010,28.6
kaz,2011,28.6
kaz,2012,28.6
kaz,2013,28.6
kaz,2014,28.6
kaz,2015,28.6
ken,1800,46.3
ken,1801,46.3
ken,1802,46.3
ken,1803,46.3
ken,1804,46.3
ken,1805,46.3
ken,1806,46.3
ken,1807,46.3
ken,1808,46.3
ken,1809,46.3
ken,1810,46.3
ken,1811,46.3
ken,1812,46.3
ken,1813,46.3
ken,1814,46.3
ken,1815,46.3
ken,1816,46.3
ken,1817,46.3
ken,1818,46.3
ken,1819,46.3
ken,1820,46.3
ken,1821,46.3
ken,1822,46.3
ken,1823,46.3
ken,1824,46.3
ken,1825,46.3
ken,1826,46.3
ken,1827,46.3
ken,1828,46.3
ken,1829,46.3
ken,1830,46.3
ken,1831,46.3
ken,1832,46.3
ken,1833,46.3
ken,1834,46.3
ken,1835,46.3
ken,1836,46.3
ken,1837,46.3
ken,1838,46.3
ken,1839,46.3
ken,1840,46.3
ken,1841,46.3
ken,1842,46.3
ken,1843,46.3
ken,1844,46.3
ken,1845,46.3
ken,1846,46.3
ken,1847,46.3
ken,1848,46.3
ken,1849,46.3
ken,1850,46.3
ken,1851,46.3
ken,1852,46.3
ken,1853,46.3
ken,1854,46.3
ken,1855,46.3
ken,1856,46.3
ken,1857,46.3
ken,1858,46.3
ken,1859,46.3
ken,1860,46.3
ken,1861,46.3
ken,1862,46.3
ken,1863,46.3
ken,1864,46.3
ken,1865,46.3
ken,1866,46.3
ken,1867,46.3
ken,1868,46.3
ken,1869,46.3
ken,1870,46.3
ken,1871,45.7
ken,1872,45
ken,1873,44.4
ken,1874,43.7
ken,1875,43
ken,1876,42.4
ken,1877,41.7
ken,1878,41.1
ken,1879,40.4
ken,1880,39.8
ken,1881,39.1
ken,1882,38.5
ken,1883,37.8
ken,1884,37.2
ken,1885,36.5
ken,1886,35.9
ken,1887,35.2
ken,1888,34.6
ken,1889,33.9
ken,1890,33.3
ken,1891,34.1
ken,1892,34.9
ken,1893,35.8
ken,1894,36.6
ken,1895,37.4
ken,1896,38.3
ken,1897,39.1
ken,1898,40
ken,1899,40.8
ken,1900,41.6
ken,1901,42.5
ken,1902,43.3
ken,1903,44.1
ken,1904,45
ken,1905,45.8
ken,1906,46.7
ken,1907,47.5
ken,1908,48.3
ken,1909,49.2
ken,1910,50
ken,1911,50.4
ken,1912,50.8
ken,1913,51.3
ken,1914,51.7
ken,1915,52.1
ken,1916,52.5
ken,1917,52.9
ken,1918,53.4
ken,1919,53.8
ken,1920,54.2
ken,1921,54.6
ken,1922,55.1
ken,1923,55.5
ken,1924,55.9
ken,1925,56.3
ken,1926,56.7
ken,1927,57.2
ken,1928,57.6
ken,1929,58
ken,1930,58.6
ken,1931,59.1
ken,1932,59.7
ken,1933,60.3
ken,1934,60.9
ken,1935,61.4
ken,1936,62
ken,1937,62.6
ken,1938,63.1
ken,1939,63.7
ken,1940,64.3
ken,1941,64.9
ken,1942,65.4
ken,1943,66
ken,1944,66.6
ken,1945,67.1
ken,1946,67.7
ken,1947,68.3
ken,1948,68.9
ken,1949,69.4
ken,1950,70
ken,1951,69.8
ken,1952,69.6
ken,1953,69.4
ken,1954,69.2
ken,1955,69
ken,1956,68.8
ken,1957,68.6
ken,1958,68.4
ken,1959,68.2
ken,1960,68
ken,1961,63.2
ken,1962,58.4
ken,1963,53.6
ken,1964,48.9
ken,1965,44.1
ken,1966,44.6
ken,1967,45.1
ken,1968,45.6
ken,1969,46.2
ken,1970,46.7
ken,1971,48.2
ken,1972,49.7
ken,1973,51.3
ken,1974,52.8
ken,1975,54.3
ken,1976,54.9
ken,1977,55.5
ken,1978,56.1
ken,1979,56.7
ken,1980,57.3
ken,1981,57.2
ken,1982,57.2
ken,1983,57.1
ken,1984,57.1
ken,1985,57
ken,1986,50.8
ken,1987,44.5
ken,1988,45.9
ken,1989,47.3
ken,1990,48.7
ken,1991,53.1
ken,1992,57.5
ken,1993,49.8
ken,1994,42.1
ken,1995,45.9
ken,1996,46.1
ken,1997,46.4
ken,1998,46.1
ken,1999,45.9
ken,2000,51.2
ken,2001,50.5
ken,2002,49.8
ken,2003,49.1
ken,2004,48.4
ken,2005,47.7
ken,2006,47.7
ken,2007,47.7
ken,2008,47.7
ken,2009,47.7
ken,2010,47.7
ken,2011,47.7
ken,2012,47.7
ken,2013,47.7
ken,2014,47.7
ken,2015,47.7
kgz,1800,46
kgz,1801,46
kgz,1802,46
kgz,1803,46
kgz,1804,46
kgz,1805,46
kgz,1806,46
kgz,1807,46
kgz,1808,46
kgz,1809,46
kgz,1810,46
kgz,1811,46
kgz,1812,46
kgz,1813,46
kgz,1814,46
kgz,1815,46
kgz,1816,46
kgz,1817,46
kgz,1818,46
kgz,1819,46
kgz,1820,46
kgz,1821,46
kgz,1822,46
kgz,1823,46
kgz,1824,46
kgz,1825,46
kgz,1826,46
kgz,1827,46
kgz,1828,46
kgz,1829,46
kgz,1830,46
kgz,1831,46
kgz,1832,46
kgz,1833,46
kgz,1834,46
kgz,1835,46
kgz,1836,46
kgz,1837,46
kgz,1838,46
kgz,1839,46
kgz,1840,46
kgz,1841,46
kgz,1842,46
kgz,1843,46
kgz,1844,46
kgz,1845,46
kgz,1846,46
kgz,1847,46
kgz,1848,46
kgz,1849,46
kgz,1850,46
kgz,1851,46
kgz,1852,46
kgz,1853,46
kgz,1854,46
kgz,1855,46
kgz,1856,46
kgz,1857,46
kgz,1858,46
kgz,1859,46
kgz,1860,46
kgz,1861,46
kgz,1862,46
kgz,1863,46
kgz,1864,46
kgz,1865,46
kgz,1866,46
kgz,1867,46
kgz,1868,46
kgz,1869,46
kgz,1870,46
kgz,1871,45.5
kgz,1872,45.1
kgz,1873,44.7
kgz,1874,44.3
kgz,1875,43.9
kgz,1876,43.5
kgz,1877,43.1
kgz,1878,42.6
kgz,1879,42.2
kgz,1880,41.8
kgz,1881,41.4
kgz,1882,41
kgz,1883,40.6
kgz,1884,40.2
kgz,1885,39.8
kgz,1886,39.3
kgz,1887,38.9
kgz,1888,38.5
kgz,1889,38.1
kgz,1890,37.7
kgz,1891,37.9
kgz,1892,38.2
kgz,1893,38.4
kgz,1894,38.6
kgz,1895,38.9
kgz,1896,39.1
kgz,1897,39.3
kgz,1898,39.6
kgz,1899,39.8
kgz,1900,40
kgz,1901,40.3
kgz,1902,40.5
kgz,1903,40.7
kgz,1904,41
kgz,1905,41.2
kgz,1906,41.4
kgz,1907,41.7
kgz,1908,41.9
kgz,1909,42.1
kgz,1910,42.4
kgz,1911,42.3
kgz,1912,42.2
kgz,1913,42.2
kgz,1914,42.1
kgz,1915,42.1
kgz,1916,42
kgz,1917,42
kgz,1918,41.9
kgz,1919,41.9
kgz,1920,41.8
kgz,1921,41.8
kgz,1922,41.7
kgz,1923,41.7
kgz,1924,41.6
kgz,1925,41.5
kgz,1926,41.5
kgz,1927,41.4
kgz,1928,41.4
kgz,1929,41.3
kgz,1930,41.2
kgz,1931,41
kgz,1932,40.8
kgz,1933,40.6
kgz,1934,40.4
kgz,1935,40.3
kgz,1936,40.1
kgz,1937,39.9
kgz,1938,39.7
kgz,1939,39.5
kgz,1940,39.4
kgz,1941,39.2
kgz,1942,39
kgz,1943,38.8
kgz,1944,38.6
kgz,1945,38.5
kgz,1946,38.3
kgz,1947,38.1
kgz,1948,37.9
kgz,1949,37.7
kgz,1950,37.6
kgz,1951,37.4
kgz,1952,37.2
kgz,1953,37
kgz,1954,36.8
kgz,1955,36.7
kgz,1956,36.5
kgz,1957,36.3
kgz,1958,36.1
kgz,1959,35.9
kgz,1960,35.8
kgz,1961,35.6
kgz,1962,35.4
kgz,1963,35.2
kgz,1964,35
kgz,1965,34.8
kgz,1966,34.7
kgz,1967,34.5
kgz,1968,34.3
kgz,1969,34.1
kgz,1970,33.9
kgz,1971,33.7
kgz,1972,33.6
kgz,1973,33.4
kgz,1974,33.2
kgz,1975,33
kgz,1976,32.8
kgz,1977,32.7
kgz,1978,32.5
kgz,1979,32.3
kgz,1980,32.1
kgz,1981,31.9
kgz,1982,31.7
kgz,1983,31.6
kgz,1984,31.4
kgz,1985,31.2
kgz,1986,48.5
kgz,1987,37.3
kgz,1988,26
kgz,1989,48.5
kgz,1990,30.8
kgz,1991,35.6
kgz,1992,34.9
kgz,1993,53.7
kgz,1994,37.7
kgz,1995,48.6
kgz,1996,34.2
kgz,1997,40.4
kgz,1998,36
kgz,1999,35.8
kgz,2000,30.8
kgz,2001,30
kgz,2002,30.1
kgz,2003,28.7
kgz,2004,34.8
kgz,2005,38.3
kgz,2006,38.4
kgz,2007,33.4
kgz,2008,36.5
kgz,2009,35.8
kgz,2010,35.4
kgz,2011,33.4
kgz,2012,33.4
kgz,2013,33.4
kgz,2014,33.4
kgz,2015,33.4
khm,1800,38.5
khm,1801,38.6
khm,1802,38.7
khm,1803,38.8
khm,1804,38.8
khm,1805,38.9
khm,1806,39
khm,1807,39.1
khm,1808,39.2
khm,1809,39.3
khm,1810,39.3
khm,1811,39.4
khm,1812,39.5
khm,1813,39.6
khm,1814,39.7
khm,1815,39.8
khm,1816,39.9
khm,1817,39.9
khm,1818,40
khm,1819,40.1
khm,1820,40.2
khm,1821,40.3
khm,1822,40.4
khm,1823,40.4
khm,1824,40.5
khm,1825,40.6
khm,1826,40.7
khm,1827,40.8
khm,1828,40.9
khm,1829,41
khm,1830,41
khm,1831,41.1
khm,1832,41.2
khm,1833,41.3
khm,1834,41.4
khm,1835,41.5
khm,1836,41.5
khm,1837,41.6
khm,1838,41.7
khm,1839,41.8
khm,1840,41.9
khm,1841,42
khm,1842,42.1
khm,1843,42.1
khm,1844,42.2
khm,1845,42.3
khm,1846,42.4
khm,1847,42.5
khm,1848,42.6
khm,1849,42.7
khm,1850,42.7
khm,1851,42.8
khm,1852,42.9
khm,1853,43
khm,1854,43.1
khm,1855,43.2
khm,1856,43.2
khm,1857,43.3
khm,1858,43.4
khm,1859,43.5
khm,1860,43.6
khm,1861,43.7
khm,1862,43.8
khm,1863,43.8
khm,1864,43.9
khm,1865,44
khm,1866,44.1
khm,1867,44.2
khm,1868,44.3
khm,1869,44.3
khm,1870,44.4
khm,1871,44.5
khm,1872,44.6
khm,1873,44.7
khm,1874,44.8
khm,1875,44.9
khm,1876,44.9
khm,1877,45
khm,1878,45.1
khm,1879,45.2
khm,1880,45.3
khm,1881,45.4
khm,1882,45.4
khm,1883,45.5
khm,1884,45.6
khm,1885,45.7
khm,1886,45.8
khm,1887,45.9
khm,1888,46
khm,1889,46
khm,1890,46.1
khm,1891,46.1
khm,1892,46.1
khm,1893,46.1
khm,1894,46.1
khm,1895,46.1
khm,1896,46.1
khm,1897,46.1
khm,1898,46.1
khm,1899,46
khm,1900,46
khm,1901,46
khm,1902,46
khm,1903,46
khm,1904,46
khm,1905,46
khm,1906,46
khm,1907,46
khm,1908,46
khm,1909,46
khm,1910,46
khm,1911,45.9
khm,1912,45.9
khm,1913,45.9
khm,1914,45.9
khm,1915,45.9
khm,1916,45.9
khm,1917,45.9
khm,1918,45.9
khm,1919,45.9
khm,1920,45.9
khm,1921,45.9
khm,1922,45.9
khm,1923,45.8
khm,1924,45.8
khm,1925,45.8
khm,1926,45.8
khm,1927,45.8
khm,1928,45.8
khm,1929,45.8
khm,1930,45.8
khm,1931,45.8
khm,1932,45.8
khm,1933,45.8
khm,1934,45.8
khm,1935,45.7
khm,1936,45.7
khm,1937,45.7
khm,1938,45.7
khm,1939,45.7
khm,1940,45.7
khm,1941,45.7
khm,1942,45.7
khm,1943,45.7
khm,1944,45.7
khm,1945,45.7
khm,1946,45.7
khm,1947,45.6
khm,1948,45.6
khm,1949,45.6
khm,1950,45.6
khm,1951,45.4
khm,1952,45.2
khm,1953,45
khm,1954,44.9
khm,1955,44.7
khm,1956,44.5
khm,1957,44.3
khm,1958,44.1
khm,1959,43.9
khm,1960,43.7
khm,1961,43.5
khm,1962,43.3
khm,1963,43.1
khm,1964,42.9
khm,1965,42.7
khm,1966,42.5
khm,1967,42.3
khm,1968,42.2
khm,1969,42
khm,1970,41.8
khm,1971,41.6
khm,1972,41.4
khm,1973,41.2
khm,1974,41
khm,1975,40.8
khm,1976,40.6
khm,1977,40.4
khm,1978,40.2
khm,1979,40
khm,1980,39.8
khm,1981,39.7
khm,1982,39.5
khm,1983,39.3
khm,1984,39.1
khm,1985,38.9
khm,1986,38.7
khm,1987,38.5
khm,1988,39.9
khm,1989,41.2
khm,1990,42.6
khm,1991,40
khm,1992,37.4
khm,1993,37.8
khm,1994,38.3
khm,1995,45.5
khm,1996,43.6
khm,1997,41.7
khm,1998,40.8
khm,1999,39.9
khm,2000,39.1
khm,2001,38.2
khm,2002,37.3
khm,2003,36.4
khm,2004,35.5
khm,2005,37.4
khm,2006,39.3
khm,2007,41.3
khm,2008,35.2
khm,2009,34.7
khm,2010,33.6
khm,2011,31.8
khm,2012,31.8
khm,2013,31.8
khm,2014,31.8
khm,2015,31.8
kor,1800,32.1
kor,1801,32.1
kor,1802,32.1
kor,1803,32.1
kor,1804,32.1
kor,1805,32.1
kor,1806,32.1
kor,1807,32.1
kor,1808,32.1
kor,1809,32.1
kor,1810,32.1
kor,1811,32.1
kor,1812,32.1
kor,1813,32.1
kor,1814,32.1
kor,1815,32.1
kor,1816,32.1
kor,1817,32.1
kor,1818,32.1
kor,1819,32.1
kor,1820,32.1
kor,1821,32.1
kor,1822,32.1
kor,1823,32.1
kor,1824,32.1
kor,1825,32.1
kor,1826,32.1
kor,1827,32.1
kor,1828,32.1
kor,1829,32.1
kor,1830,32.1
kor,1831,32.1
kor,1832,32.1
kor,1833,32.1
kor,1834,32.1
kor,1835,32.1
kor,1836,32.1
kor,1837,32.1
kor,1838,32.1
kor,1839,32.1
kor,1840,32.1
kor,1841,32.1
kor,1842,32.1
kor,1843,32.1
kor,1844,32.1
kor,1845,32.1
kor,1846,32.1
kor,1847,32.1
kor,1848,32.1
kor,1849,32.1
kor,1850,32.1
kor,1851,32.1
kor,1852,32.1
kor,1853,32.1
kor,1854,32.1
kor,1855,32.1
kor,1856,32.1
kor,1857,32.1
kor,1858,32.1
kor,1859,32.1
kor,1860,32.1
kor,1861,32.1
kor,1862,32.1
kor,1863,32.1
kor,1864,32.1
kor,1865,32.1
kor,1866,32.1
kor,1867,32.1
kor,1868,32.1
kor,1869,32.1
kor,1870,32.1
kor,1871,32.1
kor,1872,32.1
kor,1873,32.1
kor,1874,32.1
kor,1875,32.1
kor,1876,32.1
kor,1877,32.1
kor,1878,32.1
kor,1879,32.1
kor,1880,32.1
kor,1881,32.1
kor,1882,32.1
kor,1883,32.1
kor,1884,32.1
kor,1885,32.1
kor,1886,32.1
kor,1887,32.1
kor,1888,32.1
kor,1889,32.1
kor,1890,32.1
kor,1891,32.1
kor,1892,32.1
kor,1893,32.1
kor,1894,32.1
kor,1895,32.1
kor,1896,32.1
kor,1897,32.1
kor,1898,32.1
kor,1899,32.1
kor,1900,32.1
kor,1901,32.1
kor,1902,32.1
kor,1903,32.1
kor,1904,32.1
kor,1905,32.1
kor,1906,32.1
kor,1907,32.1
kor,1908,32.1
kor,1909,32.1
kor,1910,32.1
kor,1911,32.1
kor,1912,32.1
kor,1913,32.1
kor,1914,32.1
kor,1915,32.1
kor,1916,32.1
kor,1917,32.1
kor,1918,32.1
kor,1919,32.1
kor,1920,32.1
kor,1921,32.1
kor,1922,32.1
kor,1923,32.1
kor,1924,32.1
kor,1925,32.1
kor,1926,32.1
kor,1927,32.1
kor,1928,32.1
kor,1929,32.1
kor,1930,32
kor,1931,32
kor,1932,31.9
kor,1933,31.8
kor,1934,31.7
kor,1935,31.6
kor,1936,31.5
kor,1937,31.4
kor,1938,31.4
kor,1939,31.3
kor,1940,31.2
kor,1941,31.1
kor,1942,31
kor,1943,30.9
kor,1944,30.8
kor,1945,30.7
kor,1946,30.7
kor,1947,30.6
kor,1948,30.5
kor,1949,30.4
kor,1950,30.3
kor,1951,30.3
kor,1952,30.3
kor,1953,30.3
kor,1954,30.3
kor,1955,30.3
kor,1956,30.6
kor,1957,30.9
kor,1958,31.1
kor,1959,31.4
kor,1960,31.7
kor,1961,32.4
kor,1962,33.2
kor,1963,33.9
kor,1964,34.6
kor,1965,35.4
kor,1966,35.1
kor,1967,34.8
kor,1968,34.5
kor,1969,34.3
kor,1970,34
kor,1971,35
kor,1972,36
kor,1973,37.1
kor,1974,38.1
kor,1975,39.1
kor,1976,39.3
kor,1977,39.4
kor,1978,39.6
kor,1979,39.7
kor,1980,39.9
kor,1981,38.8
kor,1982,37.8
kor,1983,36.7
kor,1984,35.7
kor,1985,34.6
kor,1986,32.4
kor,1987,33
kor,1988,33.6
kor,1989,34.1
kor,1990,34.5
kor,1991,37.2
kor,1992,34.9
kor,1993,32.5
kor,1994,33
kor,1995,33.5
kor,1996,32.6
kor,1997,31.7
kor,1998,37.2
kor,1999,30.9
kor,2000,37.2
kor,2001,31.1
kor,2002,31.4
kor,2003,31
kor,2004,31.1
kor,2005,30.9
kor,2006,30.6
kor,2007,31.2
kor,2008,31.4
kor,2009,31.4
kor,2010,31
kor,2011,31.1
kor,2012,30.7
kor,2013,30.2
kor,2014,30.2
kor,2015,30.2
kwt,1800,45
kwt,1801,45
kwt,1802,45
kwt,1803,44.9
kwt,1804,44.9
kwt,1805,44.9
kwt,1806,44.9
kwt,1807,44.8
kwt,1808,44.8
kwt,1809,44.8
kwt,1810,44.8
kwt,1811,44.7
kwt,1812,44.7
kwt,1813,44.7
kwt,1814,44.7
kwt,1815,44.7
