geo,time,sg_population
tto,1881,167018.00
tun,1881,1338410.00
tur,1881,12543220.00
tza,1881,3728045.00
uga,1881,2569936.00
ukr,1881,19709066.00
ury,1881,495425.00
usa,1881,52381191.00
uzb,1881,3506499.00
vct,1881,40057.00
ven,1881,2050667.00
vnm,1881,11606836.00
vut,1881,35694.00
wsm,1881,37802.00
yem,1881,2971464.00
zaf,1881,3203571.00
zmb,1881,744063.00
zwe,1881,1673167.00
afg,1882,4476050.00
ago,1882,2512854.00
alb,1882,685682.00
are,1882,43171.00
arg,1882,2648654.00
arm,1882,726852.00
atg,1882,35365.00
aus,1882,2400680.00
aut,1882,5033967.00
aze,1882,1550655.00
bdi,1882,1408347.00
bel,1882,5674806.00
ben,1882,1166288.00
bfa,1882,2613821.00
bgd,1882,26390977.00
bgr,1882,3079162.00
bhr,1882,68925.00
bhs,1882,44275.00
bih,1882,1464447.00
blr,1882,4166812.00
blz,1882,27671.00
bol,1882,1644265.00
bra,1882,12335204.00
brb,1882,173142.00
brn,1882,8770.00
btn,1882,123641.00
bwa,1882,121960.00
caf,1882,647022.00
can,1882,4477957.00
che,1882,2852527.00
chl,1882,2344625.00
chn,1882,367513199.00
civ,1882,1652547.00
cmr,1882,2237442.00
cod,1882,7761365.00
cog,1882,492343.00
col,1882,2986746.00
com,1882,91452.00
cpv,1882,96840.00
cri,1882,181220.00
cub,1882,1588795.00
cyp,1882,191666.00
cze,1882,6925749.00
deu,1882,44497847.00
dji,1882,36707.00
dnk,1882,2123940.00
dom,1882,333423.00
dza,1882,4216584.00
ecu,1882,1178880.00
egy,1882,8091604.00
eri,1882,465443.00
esp,1882,17079975.00
est,1882,590288.00
eth,1882,7018594.00
fin,1882,2106713.00
fji,1882,126005.00
fra,1882,39306483.00
fsm,1882,22438.00
gab,1882,267317.00
gbr,1882,31537202.00
geo,1882,1891207.00
gha,1882,1697845.00
gin,1882,1698757.00
gmb,1882,163842.00
gnb,1882,334377.00
gnq,1882,98965.00
grc,1882,4103964.00
grd,1882,44047.00
gtm,1882,1201679.00
guy,1882,253213.00
hnd,1882,443029.00
hti,1882,1307288.00
hun,1882,6326584.00
idn,1882,30817277.00
ind,1882,224942304.00
irl,1882,3594996.00
irn,1882,8984644.00
irq,1882,1816576.00
isl,1882,91705.00
isr,1882,287815.00
ita,1882,29994393.00
jam,1882,578302.00
jor,1882,281716.00
jpn,1882,37376226.00
kaz,1882,3595958.00
ken,1882,2609368.00
kgz,1882,934736.00
khm,1882,2542690.00
kir,1882,24076.00
kor,1882,9816298.00
kwt,1882,86002.00
lao,1882,893558.00
lbn,1882,500934.00
lbr,1882,526396.00
lby,1882,761879.00
lca,1882,38846.00
lka,1882,3097719.00
lso,1882,440094.00
ltu,1882,1378414.00
lux,1882,190309.00
lva,1882,1045561.00
mar,1882,4112154.00
mda,1882,1255922.00
mdg,1882,2563828.00
mdv,1882,58776.00
mex,1882,10725315.00
mkd,1882,680770.00
mli,1882,2500740.00
mlt,1882,200768.00
mmr,1882,6059556.00
mne,1882,217923.00
mng,1882,681776.00
moz,1882,3545369.00
mrt,1882,495074.00
mus,1882,358330.00
mwi,1882,751960.00
mys,1882,1215662.00
nam,1882,230916.00
ner,1882,1749551.00
nga,1882,15819833.00
nic,1882,460224.00
nld,1882,4121866.00
nor,1882,1913490.00
npl,1882,5057305.00
nzl,1882,548005.00
omn,1882,386165.00
pak,1882,17152469.00
pan,1882,207010.00
per,1882,3046489.00
phl,1882,5135484.00
png,1882,1113694.00
pol,1882,20262839.00
prk,1882,4830299.00
prt,1882,4707664.00
pry,1882,408633.00
pse,1882,230021.00
qat,1882,14859.00
rou,1882,9852802.00
rus,1882,54984617.00
rwa,1882,1393238.00
sau,1882,2420548.00
sdn,1882,4833401.00
sds,1882,1634273.00
sen,1882,1546721.00
sgp,1882,123316.00
slb,1882,69609.00
sle,1882,1216589.00
slv,1882,588912.00
som,1882,1473460.00
srb,1882,3701483.00
stp,1882,36257.00
sur,1882,128288.00
svk,1882,2677514.00
svn,1882,810779.00
swe,1882,4568601.00
swz,1882,86946.00
syc,1882,15512.00
syr,1882,1685322.00
tcd,1882,1457189.00
tgo,1882,767328.00
tha,1882,6367865.00
tjk,1882,820439.00
tkm,1882,648714.00
tls,1882,271656.00
ton,1882,19401.00
tto,1882,171414.00
tun,1882,1353343.00
tur,1882,12613522.00
tza,1882,3740646.00
uga,1882,2578367.00
ukr,1882,19891537.00
ury,1882,513692.00
usa,1882,53584971.00
uzb,1882,3543589.00
vct,1882,40295.00
ven,1882,2083848.00
vnm,1882,11748712.00
vut,1882,35839.00
wsm,1882,37539.00
yem,1882,2982283.00
zaf,1882,3269940.00
zmb,1882,743968.00
zwe,1882,1684959.00
afg,1883,4504802.00
ago,1883,2532890.00
alb,1883,692425.00
are,1883,43419.00
arg,1883,2733615.00
arm,1883,733469.00
atg,1883,35480.00
aus,1883,2482996.00
aut,1883,5078230.00
aze,1883,1564814.00
bdi,1883,1417876.00
bel,1883,5727575.00
ben,1883,1177741.00
bfa,1883,2632855.00
bgd,1883,26541466.00
bgr,1883,3123690.00
bhr,1883,69309.00
bhs,1883,44721.00
bih,1883,1477237.00
blr,1883,4205411.00
blz,1883,27991.00
bol,1883,1653441.00
bra,1883,12568012.00
brb,1883,174203.00
brn,1883,9054.00
btn,1883,124310.00
bwa,1883,121990.00
caf,1883,650192.00
can,1883,4534130.00
che,1883,2865820.00
chl,1883,2378979.00
chn,1883,368543607.00
civ,1883,1663608.00
cmr,1883,2244137.00
cod,1883,7812217.00
cog,1883,495896.00
col,1883,3039636.00
com,1883,92164.00
cpv,1883,97703.00
cri,1883,186174.00
cub,1883,1601021.00
cyp,1883,193057.00
cze,1883,6951256.00
deu,1883,44963584.00
dji,1883,36987.00
dnk,1883,2145335.00
dom,1883,342056.00
dza,1883,4254213.00
ecu,1883,1192443.00
egy,1883,8190651.00
eri,1883,471623.00
esp,1883,17165536.00
est,1883,595720.00
eth,1883,7116270.00
fin,1883,2137724.00
fji,1883,125519.00
fra,1883,39427512.00
fsm,1883,22549.00
gab,1883,269607.00
gbr,1883,31874763.00
geo,1883,1908540.00
gha,1883,1708066.00
gin,1883,1713739.00
gmb,1883,165065.00
gnb,1883,336756.00
gnq,1883,99301.00
grc,1883,4144898.00
grd,1883,44868.00
gtm,1883,1211798.00
guy,1883,254919.00
hnd,1883,446279.00
hti,1883,1320859.00
hun,1883,6362113.00
idn,1883,31172652.00
ind,1883,225914230.00
irl,1883,3568033.00
irn,1883,9037990.00
irq,1883,1837830.00
isl,1883,92295.00
isr,1883,291210.00
ita,1883,30198838.00
jam,1883,585403.00
jor,1883,283321.00
jpn,1883,37681685.00
kaz,1883,3628816.00
ken,1883,2610473.00
kgz,1883,943298.00
khm,1883,2559348.00
kir,1883,24229.00
kor,1883,9821256.00
kwt,1883,86453.00
lao,1883,906198.00
lbn,1883,503981.00
lbr,1883,530878.00
lby,1883,766591.00
lca,1883,39323.00
lka,1883,3127146.00
lso,1883,443398.00
ltu,1883,1391180.00
lux,1883,191554.00
lva,1883,1055240.00
mar,1883,4141250.00
mda,1883,1267414.00
mdg,1883,2581187.00
mdv,1883,59055.00
mex,1883,10857086.00
mkd,1883,686917.00
mli,1883,2524376.00
mlt,1883,202081.00
mmr,1883,6235526.00
mne,1883,219823.00
mng,1883,683023.00
moz,1883,3574934.00
mrt,1883,497128.00
mus,1883,360210.00
mwi,1883,752427.00
mys,1883,1257833.00
nam,1883,230976.00
ner,1883,1759564.00
nga,1883,15889013.00
nic,1883,465696.00
nld,1883,4171520.00
nor,1883,1926414.00
npl,1883,5084776.00
nzl,1883,565263.00
omn,1883,387850.00
pak,1883,17241174.00
pan,1883,209800.00
per,1883,3085258.00
phl,1883,5199679.00
png,1883,1120678.00
pol,1883,20572466.00
prk,1883,4846250.00
prt,1883,4745923.00
pry,1883,410588.00
pse,1883,232815.00
qat,1883,14935.00
rou,1883,9912336.00
rus,1883,55491527.00
rwa,1883,1402851.00
sau,1883,2427928.00
sdn,1883,4837037.00
sds,1883,1649224.00
sen,1883,1557610.00
sgp,1883,127232.00
slb,1883,69742.00
sle,1883,1225181.00
slv,1883,597680.00
som,1883,1482636.00
srb,1883,3734030.00
stp,1883,36533.00
sur,1883,129240.00
svk,1883,2687105.00
svn,1883,817942.00
swe,1883,4597783.00
swz,1883,86976.00
syc,1883,15565.00
syr,1883,1694334.00
tcd,1883,1457976.00
tgo,1883,774040.00
tha,1883,6416056.00
tjk,1883,827888.00
tkm,1883,654678.00
tls,1883,274648.00
ton,1883,19430.00
tto,1883,175926.00
tun,1883,1368443.00
tur,1883,12684218.00
tza,1883,3753290.00
uga,1883,2586825.00
ukr,1883,20075697.00
ury,1883,532897.00
usa,1883,54806165.00
uzb,1883,3581065.00
vct,1883,40501.00
ven,1883,2116754.00
vnm,1883,11892275.00
vut,1883,35984.00
wsm,1883,37278.00
yem,1883,2993142.00
zaf,1883,3337684.00
zmb,1883,743873.00
zwe,1883,1696835.00
afg,1884,4533190.00
ago,1884,2552773.00
alb,1884,699095.00
are,1884,43665.00
arg,1884,2814774.00
arm,1884,740001.00
atg,1884,35568.00
aus,1884,2562981.00
aut,1884,5122046.00
aze,1884,1578794.00
bdi,1884,1427270.00
bel,1884,5782947.00
ben,1884,1189044.00
bfa,1884,2651701.00
bgd,1884,26690683.00
bgr,1884,3167343.00
bhr,1884,69689.00
bhs,1884,45183.00
bih,1884,1489872.00
blr,1884,4243538.00
blz,1884,28282.00
bol,1884,1662597.00
bra,1884,12794882.00
brb,1884,175251.00
brn,1884,9326.00
btn,1884,124976.00
bwa,1884,122020.00
caf,1884,653342.00
can,1884,4593068.00
che,1884,2879846.00
chl,1884,2413130.00
chn,1884,369551378.00
civ,1884,1674563.00
cmr,1884,2250807.00
cod,1884,7862601.00
cog,1884,499414.00
col,1884,3091349.00
com,1884,92869.00
cpv,1884,98555.00
cri,1884,190565.00
cub,1884,1613284.00
cyp,1884,194119.00
cze,1884,6976639.00
deu,1884,45403775.00
dji,1884,37264.00
dnk,1884,2166709.00
dom,1884,350395.00
dza,1884,4291414.00
ecu,1884,1205833.00
egy,1884,8287816.00
eri,1884,477691.00
esp,1884,17253528.00
est,1884,601083.00
eth,1884,7211963.00
fin,1884,2167730.00
fji,1884,125072.00
fra,1884,39566811.00
fsm,1884,22659.00
gab,1884,271873.00
gbr,1884,32216785.00
geo,1884,1925655.00
gha,1884,1718204.00
gin,1884,1728541.00
gmb,1884,166277.00
gnb,1884,339117.00
gnq,1884,99636.00
grc,1884,4185262.00
grd,1884,45581.00
gtm,1884,1221814.00
guy,1884,256609.00
hnd,1884,449499.00
hti,1884,1334250.00
hun,1884,6397368.00
idn,1884,31495445.00
ind,1884,226881903.00
irl,1884,3540754.00
irn,1884,9090831.00
irq,1884,1858740.00
isl,1884,92880.00
isr,1884,294561.00
ita,1884,30391785.00
jam,1884,592385.00
jor,1884,284910.00
jpn,1884,37973000.00
kaz,1884,3661260.00
ken,1884,2611578.00
kgz,1884,951753.00
khm,1884,2575876.00
kir,1884,24383.00
kor,1884,9826212.00
kwt,1884,86900.00
lao,1884,918589.00
lbn,1884,506985.00
lbr,1884,535313.00
lby,1884,771286.00
lca,1884,39864.00
lka,1884,3154537.00
lso,1884,446668.00
ltu,1884,1403789.00
lux,1884,192788.00
lva,1884,1064799.00
mar,1884,4170070.00
mda,1884,1278762.00
mdg,1884,2598382.00
mdv,1884,59331.00
mex,1884,10986725.00
mkd,1884,692995.00
mli,1884,2547734.00
mlt,1884,203381.00
mmr,1884,6404587.00
mne,1884,221700.00
mng,1884,684266.00
moz,1884,3604118.00
mrt,1884,499171.00
mus,1884,362367.00
mwi,1884,752895.00
mys,1884,1297937.00
nam,1884,231036.00
ner,1884,1769520.00
nga,1884,15957815.00
nic,1884,471085.00
nld,1884,4220219.00
nor,1884,1939661.00
npl,1884,5112097.00
nzl,1884,584239.00
omn,1884,389524.00
pak,1884,17329300.00
pan,1884,212539.00
per,1884,3123382.00
phl,1884,5262817.00
png,1884,1127602.00
pol,1884,20875585.00
prk,1884,4862202.00
prt,1884,4783358.00
pry,1884,412532.00
pse,1884,235575.00
qat,1884,15011.00
rou,1884,9971360.00
rus,1884,55992073.00
rwa,1884,1412405.00
sau,1884,2435273.00
sdn,1884,4840385.00
sds,1884,1664199.00
sen,1884,1568412.00
sgp,1884,130973.00
slb,1884,69872.00
sle,1884,1233704.00
slv,1884,606270.00
som,1884,1491732.00
srb,1884,3766183.00
stp,1884,36806.00
sur,1884,130183.00
svk,1884,2696646.00
svn,1884,825020.00
swe,1884,4629478.00
swz,1884,87006.00
syc,1884,15619.00
syr,1884,1703278.00
tcd,1884,1458763.00
tgo,1884,780670.00
tha,1884,6463830.00
tjk,1884,835243.00
tkm,1884,660568.00
tls,1884,277595.00
ton,1884,19459.00
tto,1884,180280.00
tun,1884,1383335.00
tur,1884,12754379.00
tza,1884,3765867.00
uga,1884,2595244.00
ukr,1884,20257525.00
ury,1884,550552.00
usa,1884,56002919.00
uzb,1884,3618223.00
vct,1884,40781.00
ven,1884,2151796.00
vnm,1884,12031932.00
vut,1884,36129.00
wsm,1884,37015.00
yem,1884,3003961.00
zaf,1884,3403493.00
zmb,1884,743778.00
zwe,1884,1708591.00
afg,1885,4562304.00
ago,1885,2573125.00
alb,1885,705995.00
are,1885,43916.00
arg,1885,2905434.00
arm,1885,746737.00
atg,1885,35718.00
aus,1885,2650339.00
aut,1885,5167350.00
aze,1885,1593210.00
bdi,1885,1436924.00
bel,1885,5838383.00
ben,1885,1200721.00
bfa,1885,2671011.00
bgd,1885,26842879.00
bgr,1885,3213306.00
bhr,1885,70077.00
bhs,1885,45613.00
bih,1885,1502884.00
blr,1885,4282848.00
blz,1885,28638.00
bol,1885,1671870.00
bra,1885,13042044.00
brb,1885,176331.00
brn,1885,9628.00
btn,1885,125652.00
bwa,1885,122050.00
caf,1885,656542.00
can,1885,4648764.00
che,1885,2892201.00
chl,1885,2447911.00
chn,1885,370675008.00
civ,1885,1685771.00
cmr,1885,2257542.00
cod,1885,7914116.00
cog,1885,503018.00
col,1885,3146088.00
com,1885,93592.00
cpv,1885,99434.00
cri,1885,196064.00
cub,1885,1622195.00
cyp,1885,195906.00
cze,1885,7002333.00
deu,1885,45851996.00
dji,1885,37549.00
dnk,1885,2187319.00
dom,1885,359467.00
dza,1885,4329711.00
ecu,1885,1219705.00
egy,1885,8389261.00
eri,1885,484034.00
esp,1885,17343598.00
est,1885,606614.00
eth,1885,7312329.00
fin,1885,2199358.00
fji,1885,124540.00
fra,1885,39662139.00
fsm,1885,22771.00
gab,1885,274202.00
gbr,1885,32548676.00
geo,1885,1943304.00
gha,1885,1728548.00
gin,1885,1743786.00
gmb,1885,167518.00
gnb,1885,341530.00
gnq,1885,99974.00
grc,1885,4227034.00
grd,1885,46529.00
gtm,1885,1232103.00
guy,1885,258338.00
hnd,1885,452796.00
hti,1885,1348102.00
hun,1885,6434176.00
idn,1885,31865012.00
ind,1885,227862163.00
irl,1885,3507496.00
irn,1885,9144806.00
irq,1885,1880488.00
isl,1885,93478.00
isr,1885,298101.00
ita,1885,30594500.00
jam,1885,599659.00
jor,1885,286533.00
jpn,1885,38281641.00
kaz,1885,3694715.00
ken,1885,2612684.00
kgz,1885,960471.00
khm,1885,2592752.00
kir,1885,24538.00
kor,1885,9831177.00
kwt,1885,87355.00
lao,1885,931583.00
lbn,1885,510068.00
lbr,1885,539870.00
lby,1885,776054.00
lca,1885,40275.00
lka,1885,3187992.00
lso,1885,450022.00
ltu,1885,1416790.00
lux,1885,194049.00
lva,1885,1074657.00
mar,1885,4199576.00
mda,1885,1290464.00
mdg,1885,2615975.00
mdv,1885,59612.00
mex,1885,11124265.00
mkd,1885,699252.00
mli,1885,2571814.00
mlt,1885,204711.00
mmr,1885,6591926.00
mne,1885,223633.00
mng,1885,685517.00
moz,1885,3634172.00
mrt,1885,501243.00
mus,1885,363927.00
mwi,1885,753362.00
mys,1885,1342969.00
nam,1885,231096.00
ner,1885,1779647.00
nga,1885,16027598.00
nic,1885,476687.00
nld,1885,4277830.00
nor,1885,1950113.00
npl,1885,5138538.00
nzl,1885,600154.00
omn,1885,391223.00
pak,1885,17418920.00
pan,1885,215403.00
per,1885,3161449.00
phl,1885,5328603.00
png,1885,1134673.00
pol,1885,21181740.00
prk,1885,4878239.00
prt,1885,4824396.00
pry,1885,414505.00
pse,1885,238489.00
qat,1885,15088.00
rou,1885,10031413.00
rus,1885,56508271.00
rwa,1885,1422149.00
sau,1885,2442697.00
sdn,1885,4843892.00
sds,1885,1679352.00
sen,1885,1579454.00
sgp,1885,135134.00
slb,1885,70005.00
sle,1885,1242417.00
slv,1885,615296.00
som,1885,1501022.00
srb,1885,3799298.00
stp,1885,37086.00
sur,1885,131149.00
svk,1885,2706305.00
svn,1885,832308.00
swe,1885,4655471.00
swz,1885,87035.00
syc,1885,15673.00
syr,1885,1712385.00
tcd,1885,1459550.00
tgo,1885,787498.00
tha,1885,6513843.00
tjk,1885,842827.00
tkm,1885,666642.00
tls,1885,280652.00
ton,1885,19487.00
tto,1885,185025.00
tun,1885,1398769.00
tur,1885,12825865.00
tza,1885,3778595.00
uga,1885,2603758.00
ukr,1885,20445074.00
ury,1885,571324.00
usa,1885,57271512.00
uzb,1885,3656474.00
vct,1885,40902.00
ven,1885,2184096.00
vnm,1885,12178858.00
vut,1885,36275.00
wsm,1885,36758.00
yem,1885,3014898.00
zaf,1885,3474004.00
zmb,1885,743684.00
zwe,1885,1720633.00
afg,1886,4591602.00
ago,1886,2593639.00
alb,1886,712987.00
are,1886,44168.00
arg,1886,2999385.00
arm,1886,753534.00
atg,1886,35852.00
aus,1886,2738703.00
aut,1886,5213884.00
aze,1886,1607758.00
bdi,1886,1446643.00
bel,1886,5895125.00
ben,1886,1212512.00
bfa,1886,2690462.00
bgd,1886,26995943.00
bgr,1886,3260097.00
bhr,1886,70468.00
bhs,1886,46047.00
bih,1886,1516009.00
blr,1886,4322522.00
blz,1886,29022.00
bol,1886,1681191.00
bra,1886,13299634.00
brb,1886,177430.00
brn,1886,9940.00
btn,1886,126332.00
bwa,1886,122080.00
caf,1886,659758.00
can,1886,4703073.00
che,1886,2906015.00
chl,1886,2482858.00
chn,1886,371872688.00
civ,1886,1697054.00
cmr,1886,2264298.00
cod,1886,7965968.00
cog,1886,506648.00
col,1886,3201795.00
com,1886,94321.00
cpv,1886,100320.00
cri,1886,201875.00
cub,1886,1630432.00
cyp,1886,197895.00
cze,1886,7028122.00
deu,1886,46300331.00
dji,1886,37835.00
dnk,1886,2207545.00
dom,1886,368774.00
dza,1886,4368350.00
ecu,1886,1233735.00
egy,1886,8491946.00
eri,1886,490461.00
esp,1886,17432829.00
est,1886,612196.00
eth,1886,7414092.00
fin,1886,2232985.00
fji,1886,124022.00
fra,1886,39746998.00
fsm,1886,22884.00
gab,1886,276551.00
gbr,1886,32879150.00
geo,1886,1961115.00
gha,1886,1738953.00
gin,1886,1759166.00
gmb,1886,168769.00
gnb,1886,343959.00
gnq,1886,100313.00
grc,1886,4269167.00
grd,1886,47517.00
gtm,1886,1242478.00
guy,1886,260079.00
hnd,1886,456117.00
hti,1886,1362097.00
hun,1886,6472078.00
idn,1886,32250375.00
ind,1886,228846634.00
irl,1886,3472611.00
irn,1886,9199100.00
irq,1886,1902490.00
isl,1886,94080.00
isr,1886,301688.00
ita,1886,30799210.00
jam,1886,607022.00
jor,1886,288166.00
jpn,1886,38594985.00
kaz,1886,3728475.00
ken,1886,2613789.00
kgz,1886,969269.00
khm,1886,2609738.00
kir,1886,24694.00
kor,1886,9836145.00
kwt,1886,87813.00
lao,1886,944761.00
lbn,1886,513170.00
lbr,1886,544466.00
lby,1886,780850.00
lca,1886,40687.00
lka,1886,3224774.00
lso,1886,453400.00
ltu,1886,1429912.00
lux,1886,195318.00
lva,1886,1084605.00
mar,1886,4229290.00
mda,1886,1302272.00
mdg,1886,2633687.00
mdv,1886,59895.00
mex,1886,11266186.00
mkd,1886,705566.00
mli,1886,2596122.00
mlt,1886,206049.00
mmr,1886,6786098.00
mne,1886,225583.00
mng,1886,686771.00
moz,1886,3664477.00
mrt,1886,503323.00
mus,1886,365251.00
mwi,1886,753830.00
mys,1886,1389569.00
nam,1886,231156.00
ner,1886,1789831.00
nga,1886,16097686.00
nic,1886,482355.00
nld,1886,4327369.00
nor,1886,1959643.00
npl,1886,5163791.00
nzl,1886,614915.00
omn,1886,392930.00
pak,1886,17509004.00
pan,1886,218306.00
per,1886,3198311.00
phl,1886,5395211.00
png,1886,1141788.00
pol,1886,21479637.00
prk,1886,4894320.00
prt,1886,4865669.00
pry,1886,416488.00
pse,1886,241442.00
qat,1886,15165.00
rou,1886,10091632.00
rus,1886,57029228.00
rwa,1886,1431960.00
sau,1886,2450144.00
sdn,1886,4847335.00
sds,1886,1694607.00
sen,1886,1590574.00
sgp,1886,139429.00
slb,1886,70137.00
sle,1886,1251190.00
slv,1886,624457.00
som,1886,1510370.00
srb,1886,3832704.00
stp,1886,37368.00
sur,1886,132123.00
svk,1886,2715999.00
svn,1886,839661.00
swe,1886,4681384.00
swz,1886,87065.00
syc,1886,15744.00
syr,1886,1721541.00
tcd,1886,1460337.00
tgo,1886,794386.00
tha,1886,6565342.00
tjk,1886,850480.00
tkm,1886,672772.00
tls,1886,283744.00
ton,1886,19516.00
tto,1886,189895.00
tun,1886,1414375.00
tur,1886,12897751.00
tza,1886,3791367.00
uga,1886,2612300.00
ukr,1886,20634359.00
ury,1886,592716.00
usa,1886,58561637.00
uzb,1886,3695124.00
vct,1886,41034.00
ven,1886,2216145.00
vnm,1886,12327528.00
vut,1886,36422.00
wsm,1886,36503.00
yem,1886,3025875.00
zaf,1886,3545975.00
zmb,1886,743589.00
zwe,1886,1732760.00
afg,1887,4620608.00
ago,1887,2614040.00
alb,1887,719887.00
are,1887,44419.00
arg,1887,3089624.00
arm,1887,760267.00
atg,1887,36026.00
aus,1887,2830380.00
aut,1887,5259516.00
aze,1887,1622167.00
bdi,1887,1456251.00
bel,1887,5954005.00
ben,1887,1224187.00
bfa,1887,2709768.00
bgd,1887,27148023.00
bgr,1887,3305964.00
bhr,1887,70855.00
bhs,1887,46458.00
bih,1887,1529015.00
blr,1887,4361832.00
blz,1887,29404.00
bol,1887,1690501.00
bra,1887,13544186.00
brb,1887,178517.00
brn,1887,10242.00
btn,1887,127009.00
bwa,1887,122110.00
caf,1887,662959.00
can,1887,4756113.00
che,1887,2917432.00
chl,1887,2517718.00
chn,1887,372994142.00
civ,1887,1708255.00
cmr,1887,2271033.00
cod,1887,8017460.00
cog,1887,510251.00
col,1887,3256581.00
com,1887,95044.00
cpv,1887,101198.00
cri,1887,207335.00
cub,1887,1640304.00
cyp,1887,200007.00
cze,1887,7053817.00
deu,1887,46704778.00
dji,1887,38119.00
dnk,1887,2228756.00
dom,1887,377843.00
dza,1887,4406661.00
ecu,1887,1247636.00
egy,1887,8593136.00
eri,1887,496800.00
esp,1887,17524603.00
est,1887,617725.00
eth,1887,7514285.00
fin,1887,2264487.00
fji,1887,123448.00
fra,1887,39853878.00
fsm,1887,22996.00
gab,1887,278882.00
gbr,1887,33198282.00
geo,1887,1978757.00
gha,1887,1749296.00
gin,1887,1774405.00
gmb,1887,170010.00
gnb,1887,346376.00
gnq,1887,100651.00
grc,1887,4310843.00
grd,1887,48539.00
gtm,1887,1252775.00
guy,1887,261807.00
hnd,1887,459416.00
hti,1887,1375953.00
hun,1887,6508480.00
idn,1887,32605117.00
ind,1887,229828017.00
irl,1887,3437226.00
irn,1887,9253000.00
irq,1887,1924223.00
isl,1887,94677.00
isr,1887,305234.00
ita,1887,31018274.00
jam,1887,614292.00
jor,1887,289785.00
jpn,1887,38909113.00
kaz,1887,3761914.00
ken,1887,2614894.00
kgz,1887,977984.00
khm,1887,2626626.00
kir,1887,24850.00
kor,1887,9841110.00
kwt,1887,88268.00
lao,1887,957742.00
lbn,1887,516235.00
lbr,1887,549027.00
lby,1887,785636.00
lca,1887,41034.00
lka,1887,3257976.00
lso,1887,456753.00
ltu,1887,1442912.00
lux,1887,196579.00
lva,1887,1094461.00
mar,1887,4258793.00
mda,1887,1313969.00
mdg,1887,2651272.00
mdv,1887,60174.00
mex,1887,11402651.00
mkd,1887,711827.00
mli,1887,2620217.00
mlt,1887,207378.00
mmr,1887,6972583.00
mne,1887,227515.00
mng,1887,688022.00
moz,1887,3694482.00
mrt,1887,505394.00
mus,1887,366488.00
mwi,1887,754297.00
mys,1887,1434429.00
nam,1887,231216.00
ner,1887,1799974.00
nga,1887,16167490.00
nic,1887,487958.00
nld,1887,4376361.00
nor,1887,1966711.00
npl,1887,5190872.00
nzl,1887,630465.00
omn,1887,394629.00
pak,1887,17598649.00
pan,1887,221169.00
per,1887,3237140.00
phl,1887,5460998.00
png,1887,1148858.00
pol,1887,21791317.00
prk,1887,4910408.00
prt,1887,4907324.00
pry,1887,418463.00
pse,1887,244366.00
qat,1887,15242.00
rou,1887,10151745.00
rus,1887,57545264.00
rwa,1887,1441728.00
sau,1887,2457565.00
sdn,1887,4850520.00
sds,1887,1709897.00
sen,1887,1601628.00
sgp,1887,143576.00
slb,1887,70266.00
sle,1887,1259913.00
slv,1887,633478.00
som,1887,1519656.00
srb,1887,3865807.00
stp,1887,37648.00
sur,1887,133088.00
svk,1887,2725655.00
svn,1887,846949.00
swe,1887,4704725.00
swz,1887,87094.00
syc,1887,15801.00
syr,1887,1730646.00
tcd,1887,1461124.00
tgo,1887,801210.00
tha,1887,6614917.00
tjk,1887,858059.00
tkm,1887,678843.00
tls,1887,286799.00
ton,1887,19545.00
tto,1887,194637.00
tun,1887,1429822.00
tur,1887,12969228.00
tza,1887,3804087.00
uga,1887,2620811.00
ukr,1887,20821839.00
ury,1887,614327.00
usa,1887,59866764.00
uzb,1887,3733548.00
vct,1887,41084.00
ven,1887,2248188.00
vnm,1887,12472976.00
vut,1887,36569.00
wsm,1887,36246.00
yem,1887,3036823.00
zaf,1887,3616396.00
zmb,1887,743494.00
zwe,1887,1744795.00
afg,1888,4650274.00
ago,1888,2634877.00
alb,1888,727054.00
are,1888,44674.00
arg,1888,3190089.00
arm,1888,767187.00
atg,1888,36149.00
aus,1888,2920158.00
aut,1888,5307966.00
aze,1888,1636979.00
bdi,1888,1466097.00
bel,1888,6010898.00
ben,1888,1236209.00
bfa,1888,2729501.00
bgd,1888,27302824.00
bgr,1888,3354349.00
bhr,1888,71250.00
bhs,1888,46893.00
bih,1888,1542368.00
blr,1888,4402238.00
blz,1888,29836.00
bol,1888,1699920.00
bra,1888,13820465.00
brb,1888,179648.00
brn,1888,10574.00
btn,1888,127697.00
bwa,1888,122140.00
caf,1888,666206.00
can,1888,4807529.00
che,1888,2933409.00
chl,1888,2552977.00
chn,1888,374301349.00
civ,1888,1719688.00
cmr,1888,2277829.00
cod,1888,8069989.00
cog,1888,513933.00
col,1888,3314240.00
com,1888,95784.00
cpv,1888,102100.00
cri,1888,213747.00
cub,1888,1647124.00
cyp,1888,202399.00
cze,1888,7079795.00
deu,1888,47180186.00
dji,1888,38410.00
dnk,1888,2249114.00
dom,1888,387625.00
dza,1888,4445986.00
ecu,1888,1261987.00
egy,1888,8698312.00
eri,1888,503397.00
esp,1888,17612175.00
est,1888,623409.00
eth,1888,7618857.00
fin,1888,2294682.00
fji,1888,122939.00
fra,1888,39916882.00
fsm,1888,23110.00
gab,1888,281271.00
gbr,1888,33530087.00
geo,1888,1996893.00
gha,1888,1759827.00
gin,1888,1790055.00
gmb,1888,171280.00
gnb,1888,348840.00
gnq,1888,100993.00
grc,1888,4353842.00
grd,1888,49626.00
gtm,1888,1263324.00
guy,1888,263571.00
hnd,1888,462786.00
