Country Name;Indicator Name;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Latvia;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;73.84043884;73.73409271;88.21381378;;94.87873077;96.2435379;100.0029068;98.38297272;101.4023438;95.47276306;91.55938721;91.03118134;92.25624084;91.82685852;91.10832977;96.15609741;98.65795135;106.1726913;110.6634064;104.854538;;
Macao SAR, China;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;96.70603943;;92.54084015;95.3411026;;;;;;;;;;;;;;;;;;;;;;;
St. Martin (French part);Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morocco;Primary completion rate, total (% of relevant age group);;26.20760918;25.83321953;26.61879921;27.22771072;28.62994957;31.07741928;33.46393967;36.76052094;39.64894867;41.96775055;43.50019073;46.32788086;47.81684113;49.3440094;57.8624382;56.18463898;55.70581818;51.81959152;44.41709137;50.70161819;47.09592819;45.68947983;46.07458115;46.20024109;47.81864929;48.57476044;50.26269913;53.32987976;55.20204926;58.04431915;59.54150009;61.86523056;66.18641663;73.68274689;78.28385162;81.89536285;82.10582733;80.66747284;80.15653992;84.21331024;89.24269867;99.99726105;99.69239807;101.7468872;;
Monaco;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moldova;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;95.01312256;;;;94.35630798;97.78652954;97.26114655;97.14170074;95.38089752;96.22393799;99.48995209;98.03025818;92.91346741;91.37654877;92.81584167;91.97969818;91.09963226;89.63884735;93.03943634;91.96939087;;
Madagascar;Primary completion rate, total (% of relevant age group);;27.0122509;29.63433075;29.21036911;;31.72835922;;;;;;;;;;;;;36.75405884;34.83533859;35.04671097;34.67556;32.56578064;34.15919876;31.53401947;30.98986053;30.73657036;;30.1776104;32.95145035;35.88832855;35.55109024;35.69675827;39.55012131;45.46910095;57.77283859;56.67670822;60.93576813;67.28568268;73.96315002;70.54566956;71.00579071;69.53569031;68.45590973;68.78253937;;
Maldives;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;117.8334732;;;;177.659317;185.2965851;180.1869659;176.8303223;135.4373169;126.8736191;;109.6395798;114.3786011;;;;;;;
Middle East & North Africa;Primary completion rate, total (% of relevant age group);49.38296509;49.31941605;49.38868713;51.28676605;53.15242386;56.40467072;58.37169266;60.90039063;60.72921753;57.13186646;60.55069351;64.24518585;65.37055206;66.93443298;69.58696747;74.00364685;73.17682648;73.03398895;73.47006226;73.86676788;75.67571259;76.42774963;77.80531311;79.16221619;79.25934601;80.88780212;81.34465027;81.66474152;82.07788086;82.45412445;81.70302582;83.54445648;84.34568024;85.86955261;89.74211884;90.96173859;87.86798859;89.09655762;91.4865036;90.6503067;92.62691498;92.74353027;94.6754837;92.39574432;93.73483276;;
Mexico;Primary completion rate, total (% of relevant age group);;;;;;68.48993683;70.37812042;76.00196838;76.2466507;80.33422852;83.11952209;84.43141174;84.31305695;85.08265686;88.06504059;86.38247681;88.02200317;88.77957916;88.61528015;88.39128113;86.66275787;86.40091705;87.81291962;88.84702301;90.58654022;93.59056854;95.2186203;94.89412689;;94.57434845;95.06459808;95.42043304;96.34929657;95.88363647;97.20310211;97.43582916;97.11737061;97.02297211;95.40583801;92.98161316;92.57441711;92.60791779;98.85064697;102.8218613;104.7084198;;
Marshall Islands;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.5298233;;;114.2964096;103.6666718;;110.1761322;114.6942825;116.9756088;114.3263779;109.1237564;;99.75409698;;;;;
Middle income;Primary completion rate, total (% of relevant age group);72.58712769;72.64294434;72.95808411;73.57183075;73.79428864;74.45924377;75.15137482;76.09242249;76.82627106;77.60788727;78.62993622;79.45861053;80.05876923;80.68479919;81.61254883;82.42800903;82.69672394;82.69945526;82.91062164;82.67004395;82.94113922;83.28662109;82.81423187;83.72986603;84.65299988;84.03705597;82.81287384;82.37109375;82.65942383;82.77269745;83.8879776;84.62608337;85.43444824;86.33809662;87.0689621;88.00300598;88.42405701;88.97414398;91.60019684;93.07971191;93.89265442;93.4131012;94.22273254;94.07819366;93.09645081;;
Macedonia, FYR;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;94.8200531;95.02037048;94.06590271;97.6192627;99.23181915;103.7584991;103.7614594;100.2545395;98.37597656;99.50541687;95.65315247;94.41455078;95.28076935;92.92392731;91.77590179;90.87107086;89.87657166;;;;;;;
Mali;Primary completion rate, total (% of relevant age group);;10.05257034;9.234339714;9.610630035;10.3650198;;11.50673962;13.81904984;12.9332304;13.63409996;12.06112957;11.61668968;;11.83043957;11.30311012;10.66786003;9.795639992;9.725529671;9.395910263;;;;;;;;;;;;30.81949997;34.83296967;35.7193718;38.70314026;40.45277023;41.80593109;46.77378845;49.71654892;52.32432938;53.86656952;56.92819977;57.65483856;54.10512161;53.96850967;53.06072998;;
Malta;Primary completion rate, total (% of relevant age group);;103.2120895;108.1999435;105.9170685;110.0706711;98.89904785;77.24365234;101.4260178;97.3859024;108.057518;112.7314835;126.4268265;110.8970184;106.8773193;102.3629913;107.8861923;106.9296036;109.6992264;99.20758057;99.8316803;99.39383698;99.70654297;104.4197922;109.4288788;110.1531219;104.976387;102.9969864;99.52870941;99.32804871;100.0682678;102.343483;101.1466293;102.4662933;101.3050613;99.16712952;95.52546692;98.0838623;93.28501129;93.95223236;86.15234375;88.68714905;88.71562958;83.06127167;86.53762054;91.82834625;;
Myanmar;Primary completion rate, total (% of relevant age group);;35.69506836;33.88243103;41.69229126;39.30432129;;;;;;;;;;;;;;;;;;;;;;;;;70.35701752;76.47131348;75.74324799;76.72348785;78.88961792;80.77163696;;85.02027893;85.04553986;85.74517822;84.40368652;84.35032654;;;;85.07289886;;
Middle East & North Africa (excluding high income);Primary completion rate, total (% of relevant age group);48.81362915;48.78247452;48.89495087;50.98738861;53.04457092;56.52616882;58.52028275;61.27610779;61.05559921;57.1219902;60.69897079;64.52791595;65.66781616;67.28945923;70.11112976;74.91481018;73.88518524;73.59231567;73.98532867;74.28275299;76.17378235;76.91549683;78.3941803;79.73477936;79.69987488;81.4484787;81.71167755;81.86089325;82.14025116;82.40137482;81.43720245;83.37957764;84.07452393;85.5953064;89.67985535;90.88996124;87.24569702;88.41507721;91.03883362;90.07448578;92.32776642;92.41117859;94.02398682;91.25762939;91.82051086;;
Montenegro;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72.57196808;96.2009964;;;92.57817078;
Mongolia;Primary completion rate, total (% of relevant age group);;;;;;;;;95.69946289;99.92340088;99.36398315;;;98.03922272;;;;;;;;;;;;74.71334839;79.64012146;77.09549713;88.64092255;86.76554871;86.95362854;91.96408844;99.35185242;100.9582977;97.78096771;96.14891052;;;;;;;;;109.8543015;;
Northern Mariana Islands;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mozambique;Primary completion rate, total (% of relevant age group);;;;8.350569725;;;;;;;;;35.7434082;27.9271698;32.96551895;33.11091995;44.12088013;33.13594818;26.00650978;25.55455017;26.68405914;26.89805031;25.01548958;24.73138046;25.02569962;25.49624062;;;;14.09311008;16.27226067;18.96158981;22.17357063;;28.81483078;40.2402916;39.58911133;43.53252029;55.61965179;52.78129959;56.33694839;52.64920044;50.2219696;48.03507996;47.5577507;;
Mauritania;Primary completion rate, total (% of relevant age group);;;;;;;10.13027954;10.31215954;11.90869999;15.81241989;18.98023987;25.35590935;;29.04824066;;29.92309952;32.22909927;32.97481918;38.41259003;34.19314957;28.7842598;32.41178131;31.31855011;32.80998993;32.41152954;33.35443878;34.14284897;38.39638138;43.78643036;44.99531174;;45.12934875;42.67477036;;;42.42786026;43.46475983;54.70838928;;67.01679993;;;68.12068176;70.26368713;67.50243378;;
Mauritius;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;86.32550049;80.83859253;93.42858124;125.3291092;100.0466614;102.6993713;67.97722626;113.64991;114.1379013;109.6910477;101.9937515;97.50086975;95.85478973;93.85199738;93.82466125;97.42868805;102.6889114;102.7889404;101.8847427;98.32897186;99.15022278;96.02805328;97.49250031;95.04103851;97.48471832;97.15239716;94.86300659;99.26348877;98.15950775;95.51381683;97.63023376;97.47383118;;
Malawi;Primary completion rate, total (% of relevant age group);;;;;20.08036995;21.28351021;23.42432976;27.70269012;28.64583015;30.51519966;31.0078907;33.49261856;33.13150024;32.91947937;31.3990097;32.54447174;31.81760979;31.73117065;25.71747017;26.74908066;29.29504013;32.63957977;36.25392914;38.41675949;40.7106781;52.68687057;61.41270065;;;63.03208923;62.01811981;63.40769958;66.73922729;;58.72220993;58.51585007;58.13877106;59.00667953;63.6416893;65.18256378;67.56204987;70.14888763;73.64463806;;79.33756256;;
Malaysia;Primary completion rate, total (% of relevant age group);;;;;80.55180359;;;;;;92.22380066;89.76139832;90.48207855;94.99208832;95.01637268;93.88804626;;92.48954773;92.54440308;89.94464874;87.86340332;89.16281128;;92.14047241;;;;;97.10430908;94.98343658;100.5677414;;92.22048187;92.53952026;96.91293335;102.9400787;100.4245834;99.40979767;101.3805084;102.6902618;100.0844727;101.8862991;108.0018234;103.3533173;102.416748;;
North America;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Namibia;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;74.06891632;;72.00113678;69.37841034;77.54978943;;95.90991974;94.54450226;91.17739105;93.77185822;92.41815186;92.81987762;85.30725861;85.29781342;82.34954071;;78.73635101;84.22733307;81.08927917;;85.39533234;86.4988327;;;
New Caledonia;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Niger;Primary completion rate, total (% of relevant age group);;5.311540127;6.45141983;6.533140182;6.458869934;6.831200123;7.484069824;8.433609962;10.3767004;10.88479042;14.09477043;15.08697033;17.38964081;18.69651985;20.24430084;19.78219986;21.76259041;22.88517952;;15.02764034;16.45099068;17.48518944;18.46187973;16.54258919;;14.06659031;14.55842972;18.72709084;19.61507034;20.09248924;18.8780098;19.76486969;21.45844078;20.80122948;27.01376915;29.76579094;32.54092026;39.47560883;38.04943085;40.26895142;40.08943939;44.59761047;48.28990173;48.46895981;58.61994934;;
Nigeria;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79.53125;82.63015747;90.56854248;80.49143219;69.37526703;73.32350922;76.0451889;;;;;;
Nicaragua;Primary completion rate, total (% of relevant age group);25.33848;28.93704033;29.44688034;32.08945847;30.31723022;;;35.22082901;34.8177681;30.79257011;34.5296402;;31.35474968;30.91876984;29.32966042;31.45046997;38.5304184;47.65681076;48.34703827;42.04790878;39.55976868;42.64200974;44.89751816;49.23765182;54.56631851;50.10791016;;;;66.80136871;65.69252777;67.06658173;75.32846832;75.48388672;76.94641876;81.0308075;80.90765381;81.4262619;80.59436798;;85.36607361;;;;;;
Netherlands;Primary completion rate, total (% of relevant age group);;98.05345917;96.11595917;96.01271057;94.99481964;94.76396942;94.70797729;93.14698792;91.45639801;90.39344788;90.72914124;95.45654297;97.91838074;97.77268219;96.50787354;92.59131622;;;;;;;;;;;;;;99.20778656;97.81890869;98.36972046;101.1998062;;;;;;;;;;;;;;
Norway;Primary completion rate, total (% of relevant age group);;99.04367065;99.38790131;97.62185669;97.98664093;99.50769043;99.92411804;101.5842514;101.7780914;100.9261169;98.86682892;99.73693848;100.6659012;;100.3639374;99.87294006;97.41745758;98.18520355;96.36911011;95.10848236;95.22384644;100.0019073;101.2774506;100.0408173;;;;;97.71212769;97.67382813;97.98867035;101.6353683;102.8046112;103.6000824;102.7072983;100.1510391;97.6427002;98.06497192;99.47118378;101.5444565;99.50447083;97.65666962;99.74675751;101.1343307;98.45600891;;
Nepal;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;46.89358902;;;52.41764069;57.56483841;;;;;;;64.46560669;67.22756195;67.01286316;72.13831329;73.10471344;73.330513;76.8122406;77.76834869;;79.19837952;;;;102.2547226;101.9977112;104.0725174;105.7155914;
Nauru;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.97318268;;;;;;97.27272797;;;;;94.8837204;;112.4423981;;
New Zealand;Primary completion rate, total (% of relevant age group);101.9486389;103.8037567;105.5594025;104.4892578;101.5569687;99.55912018;99.02375031;100.583847;101.7487183;103.649231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OECD members;Primary completion rate, total (% of relevant age group);91.79585266;91.86054993;91.62237549;91.79883575;91.96507263;92.48596954;92.6888504;93.65890503;93.39201355;92.98903656;94.42687225;94.66901398;93.64157867;93.64222717;94.69096375;94.62612915;95.3420105;95.16197205;95.95448303;94.4588623;94.62945557;94.69335938;96.03179932;96.09736633;95.99448395;96.11584473;96.48634338;96.4593277;96.5657196;96.88240051;97.3108902;98.12550354;97.75363159;98.24362183;98.52868652;98.29433441;97.60480499;98.106987;97.74588013;97.15014648;97.39864349;97.56848145;98.62649536;98.77316284;98.86984253;;
Oman;Primary completion rate, total (% of relevant age group);;;;;1.522029996;4.235459805;7.621150017;16.82234955;18.28862953;23.83976936;;;;36.40608978;42.6602211;41.83815002;45.4631691;48.02098083;54.7432518;61.89120102;65.04199982;;73.8814621;;71.71884918;74.2092514;76.85375977;79.55962372;82.01004791;84.41921234;83.45909119;84.95343018;88.18630981;89.68817139;;;;;;97.32222748;;101.9624176;105.3214417;99.41571808;108.8127899;;
Other small states;Primary completion rate, total (% of relevant age group);59.25580978;59.59119797;60.53718948;61.09181213;62.93076706;62.61795044;61.57295609;60.12245941;61.23478317;62.52954865;62.03987122;64.69590759;64.82657623;64.31668091;63.56649017;65.92221069;68.81156921;66.6047287;66.70334625;64.2771759;67.14674377;66.92315674;67.01868439;66.73140717;67.90218353;68.1371994;69.40792847;70.68817139;73.56976318;74.62914276;75.0640564;76.61882782;77.3871994;78.048172;77.30338287;76.55231476;78.32016754;78.46938324;79.22206879;79.36736298;80.26768494;80.51333618;81.70948792;82.26914978;82.56763458;;
Pakistan;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.51950836;63.79024887;64.04724121;64.1384964;65.23368835;69.40708923;68.16242981;72.42565155;73.17475128;73.72827148;;
Panama;Primary completion rate, total (% of relevant age group);64.36025238;68.60134125;72.64987946;78.46360016;81.14235687;84.73023987;97.88742828;94.32608795;91.61192322;90.38298798;85.84358978;83.76526642;81.96024323;83.08289337;79.16108704;80.63292694;80.77490997;81.15077209;79.51567841;80.84269714;;;;;;;;;;89.74533081;92.08708191;92.56667328;93.14514923;;94.05561066;93.43463135;90.52825928;94.49690247;97.39494324;97.35318756;94.00624084;99.42159271;102.2465286;101.9718094;;;
Peru;Primary completion rate, total (% of relevant age group);63.81954956;;;64.77784729;67.90077209;69.20543671;75.13381958;81.51116943;80.32277679;80.3409729;79.10540771;78.14256287;;;;83.24868774;;;;;;;;87.30766296;;88.91474152;;;97.70379639;102.6464996;101.2711716;96.85006714;96.78173065;102.0753174;102.3325577;102.6004181;103.6096573;105.8739014;104.8812027;101.931839;103.3559265;99.77301788;94.00991821;95.14898682;95.90558624;;
Philippines;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;85.78674316;;90.04891968;90.78701019;89.17302704;86.95142365;86.25128937;85.63230896;87.13407898;89.23619843;;;;;;;;84.64367676;86.41542053;;100.3502121;94.38565826;94.93005371;93.63706207;93.47898102;91.10752106;90.9888916;92.04154968;91.98262024;;;;100.970108;;;
Palau;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;104.4502563;;;;;;;;;108.3682022;95.5102005;;
Papua New Guinea;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;42.4439888;45.47859955;45.89884949;45.13269043;43.3368988;44.05955887;;50.06631088;50.02445984;51.47597885;49.92856979;51.26314163;;55.12297058;55.66640091;56.62170029;58.09560013;;;;;;;;;78.61135864;;;;
Poland;Primary completion rate, total (% of relevant age group);;92.29409027;91.00980377;90.19898224;93.35861969;95.07273865;98.57701111;98.77768707;97.3526535;96.19889832;95.88889313;94.51728821;94.31276703;95.26804352;94.45783234;96.88661957;98.63854218;100.0012131;100.9183884;101.3163071;97.78270721;95.71121979;96.60138702;98.54400635;94.87043762;94.27586365;96.9706192;98.0177536;96.2154007;95.28578186;94.16562653;95.80917358;95.89968872;97.38780975;98.11112213;95.38378906;94.71852875;94.67597198;;94.65429688;95.45117188;95.71922302;;98.13291168;;;
Pre-demographic dividend;Primary completion rate, total (% of relevant age group);43.64102936;43.71833801;44.41674805;45.14050293;45.81554794;47.13600922;47.96439362;49.90556717;51.59095383;53.61294937;54.46901321;55.38139343;55.47624588;55.80466843;58.32862854;55.64822006;55.34806061;54.30368805;53.56407928;52.3962059;53.24647522;54.03859329;53.42937851;54.41219711;53.57636261;53.64814377;54.08560181;53.97092438;53.32797623;53.91876984;54.08115387;55.82909393;57.21336746;58.31696701;59.67124176;61.48085403;64.42894745;64.04496765;64.4961853;66.65257263;67.21173859;67.67158508;68.09159851;67.92842102;68.32214355;;
Puerto Rico;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Korea, Dem. People’s Rep.;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.42875671;;;;;;;
Portugal;Primary completion rate, total (% of relevant age group);;;56.09169006;59.73852921;65.82775116;72.2129364;66.44789886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paraguay;Primary completion rate, total (% of relevant age group);43.73427963;45.64324188;45.73725891;47.52561951;48.62953949;48.86442184;50.00065994;51.51377869;52.19972992;;54.44900894;57.47164154;59.96004105;62.59481812;64.36257172;66.22836304;64.71578217;64.92952728;64.36592865;64.1745224;65.36740875;68.9799118;72.85066223;76.43502808;76.55666351;78.4196701;82.51650238;;92.52697754;89.36187744;92.22490692;92.28782654;93.97618103;96.44207764;95.15731812;95.43833923;94.15914917;94.66295624;94.27224731;93.82089233;92.42269897;89.68495941;89.08699799;;;;
Pacific island small states;Primary completion rate, total (% of relevant age group);;84.1239624;84.05833435;86.64038086;86.05664063;87.96885681;90.44998169;91.03916168;94.60077667;92.69773865;92.30561829;93.92636108;90.60635376;89.49767303;86.6879425;85.70819092;87.05477905;87.80051422;89.10873413;90.65168762;91.65572357;93.39267731;93.91109467;93.56990814;93.18681335;93.48963165;93.97652435;95.64372253;95.7538147;93.57478333;91.65826416;95.18972778;97.00030518;98.09870148;98.99900055;100.0623779;99.6880722;99.4228363;97.22245789;97.01784515;96.81282806;96.74658966;96.90670776;97.71164703;97.87830353;;
Post-demographic dividend;Primary completion rate, total (% of relevant age group);94.58677673;94.56198883;93.95358276;94.2918396;94.42395782;95.00645447;95.2474823;96.20561981;96.2071991;95.37277985;96.73186493;96.75828552;95.40296173;95.21504211;96.28871918;96.32453918;96.34959412;96.0563736;95.81785583;95.48932648;96.19320679;96.21472931;96.38925934;97.13475037;96.9703598;96.96102905;97.14400482;97.21525574;97.54034424;97.83079529;98.11933899;99.13584137;98.77153778;99.19636536;99.35452271;98.84143829;97.85702515;98.50366211;98.01563263;97.73724365;98.27742004;98.34884644;98.52747345;98.10562134;97.92399597;;
French Polynesia;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;Primary completion rate, total (% of relevant age group);;61.48073959;64.46498871;65.0602417;62.80741882;67.91561127;75.04387665;74.19249725;89.8125;88.36363983;86.6027298;81.71195984;89.64894104;;85.94448853;84.52924347;80.49680328;69.1384201;74.18093109;73.73194122;72.91301727;73.47944641;67.33010101;67.37110138;68.46611786;64.31873322;55.63671875;;91.01225281;92.2321701;;;;104.8840637;;99.27316284;91.24111938;99.45417023;99.05950928;95.28431702;;94.1280899;;;;;
Romania;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;90.23769379;;;78.48474121;;86.11788177;87.78399658;93.0240097;;94.6020813;95.73374939;94.43830872;90.52275848;94.80548096;99.3625412;103.0818405;99.1728363;;92.2628479;93.31932831;94.4884491;97.11257172;94.2592392;;;;
Russian Federation;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;94.03237152;92.08612061;;;;90.24059296;90.43253326;92.27690125;;;;;;90.71842194;93.29891205;98.28037262;;96.9068222;97.96569824;100.5155716;100.4028015;;
Rwanda;Primary completion rate, total (% of relevant age group);;21.1426506;22.96910095;25.49901009;26.71138;28.45409966;;30.42461014;27.9520092;;37.67612076;48.67353821;47.82395172;46.07231903;47.02729034;48.02011871;44.30858994;43.49782181;43.93238831;44.08572006;43.13113022;43.49956131;46.59917068;;;;;;;28.86938095;22.55641937;23.88622093;29.84845924;40.45529175;40.92490005;;;;51.78984833;68.42778778;69.54746246;;68.6344986;66.56497955;;;
South Asia;Primary completion rate, total (% of relevant age group);42.28923035;42.45280838;43.11782074;43.56655121;44.01493073;45.24196243;46.03291321;46.35892487;47.67638397;49.02368546;50.39035034;51.76331711;53.1415062;54.61481476;56.11291504;57.61741638;59.09545517;60.64585876;61.94950867;63.02913284;64.00521851;64.98278046;65.9699707;66.87302399;67.80757904;68.73988342;68.34614563;67.96395874;67.59410858;67.27161407;69.61839294;70.31645966;73.13913727;76.55578613;78.86849213;81.24411774;83.16537476;85.17907715;87.08374023;88.66176605;88.46286774;88.11724091;89.93140411;91.24811554;91.33054352;;
Saudi Arabia;Primary completion rate, total (% of relevant age group);;;;;;;;;;39.6747818;;;;;;;;;;;;;;;;;;;;;;;;;;86.56255341;;91.15567017;93.14539337;;;93.49703217;98.37590027;101.3904877;110.8983307;;
Sudan;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59.74345016;;56.23371124;56.80924988;;;
Senegal;Primary completion rate, total (% of relevant age group);;26.70681953;26.81352043;26.97293091;;;;;31.31296921;32.87902069;30.70616913;32.22164917;32.4637413;33.61886978;34.39854813;34.41938019;37.07152939;;41.86156082;42.58058167;41.90472031;;39.20362854;;38.69279099;;40.46886826;40.64440918;42.77539825;42.19332123;38.61137009;42.87958145;45.42123032;45.56327057;46.55744934;51.34814072;48.4113884;49.85184097;56.73031998;57.21379852;56.4770813;59.62097168;58.59283829;;58.9966507;;
Singapore;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solomon Islands;Primary completion rate, total (% of relevant age group);;;;;;44.09751892;;;;;67.39414215;62.0021019;55.35251999;52.85326004;48.84806061;;52.65003967;;;;60.08055115;71.64060211;68.84042358;70.11969757;72.4732132;;;;;;;;;;;;;;;;85.13832855;85.82978058;85.38699341;86.2568512;87.2719574;;
Sierra Leone;Primary completion rate, total (% of relevant age group);;;;;;;;;25.96409035;;;;29.49982071;29.25852966;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.02290344;70.87315369;69.51319122;;;
El Salvador;Primary completion rate, total (% of relevant age group);;40.53445053;44.25746918;49.81278992;51.25183105;51.06818008;50.35985947;51.66749954;;;;46.45079041;49.3827095;50.6135788;48.6973114;;;61.98265839;65.72280121;63.61275101;;66.81403351;68.20931244;70.95681;;72.95791626;77.99797058;;81.51370239;;91.10501099;90.30783844;89.63379669;89.57891083;;91.9570694;92.3642807;97.29842377;99.28109741;102.6757813;105.430397;109.1046219;108.7987289;106.8399887;104.6170197;;
San Marino;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.61676788;101.2383881;93.49845123;95.31680298;;;;
Somalia;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.5197906;104.3832016;96.41523743;96.44892883;104.1276474;98.01016235;98.90995789;101.9012604;;
Sub-Saharan Africa (excluding high income);Primary completion rate, total (% of relevant age group);;46.02145004;46.52128601;47.02111435;47.54394913;48.48347855;49.20664978;50.46469879;51.86194611;53.43927765;53.99531555;55.06020355;55.89904022;56.26192856;58.12361526;55.78523636;55.57860565;54.93614197;54.15442276;53.04024506;53.62697601;54.10050201;53.65933228;54.35533524;53.47719574;53.43173218;53.80130005;53.80419159;53.35713959;53.60676575;53.87339401;55.50098801;56.77326584;57.93931198;59.13892746;61.38516617;64.19816589;64.0134964;64.73842621;66.96537018;68.1805191;68.05751038;68.26052856;68.23335266;68.63677216;;
South Sudan;Primary completion rate, total (% of relevant age group);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.73426056;;;;;
Sub-Saharan Africa;Primary completion rate, total (% of relevant age group);;46.03067017;46.53213882;47.03155136;47.5539093;48.49300385;49.21656418;50.47335052;51.87104034;53.4475174;54.00289154;55.0663414;55.90507126;56.26908875;58.12929535;55.79079819;55.58629227;54.94254303;54.15897369;53.04520416;53.63255692;54.10647964;53.66466141;54.36031342;53.48190689;53.4364624;53.80609131;53.80908585;53.3616333;53.61127472;53.87765884;55.50556183;56.77761459;57.94349289;59.14257431;61.38932419;64.20191193;64.01705933;64.74175262;66.9683609;68.18325806;68.06013489;68.26303864;68.23576355;68.63909912;;
Small states;Primary completion rate, total (% of relevant age group);;71.57969666;71.92342377;72.26541901;73.24825287;73.10669708;72.46730042;72.26644135;73.04747009;74.06224823;72.90995789;74.90637207;74.92874146;74.12213135;73.17101288;73.84091187;75.87908173;74.72264099;75.02492523;73.82696533;75.90367889;75.57979584;75.50408936;74.99845886;75.30716705;74.97934723;75.69062805;76.73999786;79.08672333;79.96198273;79.85997009;80.19532013;81.21646881;81.6765976;81.56388092;81.14823914;82.54438019;82.46006012;82.8704071;83.05761719;83.36582184;83.63610077;84.52977753;84.89338684;85.12863159;;
Sao Tome and Principe;Primary completion rate, total (% of relevant age group);;;;;;;;51.98257065;;;58.24969864;87.09806824;112.7200012;114.2124023;111.7986221;100.8692474;;53.86518097;67.02467346;;73.91423798;;;;;;;;;47.95687103;;;55.28060913;56.22552872;71.44371033;75.67858124;;73.13509369;75.68647003;83.6129303;83.71488953;110.83181;;99.46546936;90.37267303;92.43460846;
Suriname;Primary completion rate, total (% of relevant age group);;;;;;;73.16603851;82.70497894;75.86978149;79.91342926;;81.93109131;89.06668854;94.76992035;93.04508972;89.69026184;;85.8916626;83.75518799;90.02468109;;;;;;;;;;;;;;;;80.11480713;91.75946808;77.56160736;88.68023682;89.03756714;;91.99397278;;89.85581207;93.720047;;
